TID,EN,AR,CN,CNT,DE,ES,FI,FR,HE,ID,IT,JP,KR,MS,NL,PL,PT,RU,TH,TR,VI
TID_GEAR_SUPER_RANGE_INFO,Gene's hand reaches one tile farther,يطول مدى يد الجني بمقدار رقعة واحدة,吉恩魔手的射程提升一格。,吉恩的精靈魔手的射程提升一格。,Genes Hand reicht ein Feld weiter.,El alcance de la mano del Genio aumenta en una casilla.,Genen käsi yltää yhden ruudun pidemmälle.,La portée de la main D'jinn augmente d'une case.,היד של ג‘ין מגיעה אריח אחד רחוק יותר,Tangan Gene menjangkau satu ubin lebih jauh,La portata della mano di Eugenio aumenta di una casella.,ジーンの手の射程が1マス分伸びる。,진의 매직 핸드 사정거리가 1타일 증가합니다.,Tangan Gene menjangkau satu jubin lebih jauh.,Gene's handbereik wordt vergroot met één tegel.,Dłoń Gene’a sięga o jedno pole dalej,A mão do Eugênio alcança um quadrado a mais.,Рука Джина дотягивается на одну клетку дальше.,มือของจีนี่ไปได้ไกลขึ้นหนึ่งช่อง,Gene'in eli bir kare ileriye uzanır.,Tay của Thần đèn vươn xa thêm 1 ô
TID_GEAR_SUPER_RANGE_UPGRADE_INFO,Gene's and reaches farther,يطول مدى يد الجني,提升吉恩魔手的射程,提升精靈魔手的射程,Genes Hand hat eine höhere Reichweite.,El alcance de la mano del Genio aumenta.,Genen käsi yltää pidemmälle.,Augmente la portée de la main de D'jinn,היד של ג‘ין מגיעה רחוק יותר,Tangan Gene menjangkau lebih jauh,La mano di Eugenio va più lontano.,ジーンの手の射程が延長,진의 매직 핸드 사정거리가 증가합니다.,Tangan Gene menjangkau lebih jauh.,Gene's handbereik wordt vergroot.,Dłoń Gene’a sięga dalej,A mão do Eugênio vai mais longe.,Рука Джина дотягивается дальше.,มือของจีนี่ไปได้ไกลขึ้น,Gene'in eli daha ileriye uzanır.,Tay của Thần đèn vươn xa hơn
TID_GEAR_SUPER_RANGE_UPGRADE_TARGET,Talk to the Hand,اليد الطويلة,魔手射程,手部射程,Sprich zu der Hand,Háblale a la mano,Puhu kädelle,Parle à ma main,עבודת יד,Panjang Tangan,Prolunga,ノビールハンド,매콤한 손맛,Kuasa Tangan,Handigheidje,Porozmawiaj z dłonią,Mão leve,Длинная рука,ถุงมืออเนกประสงค์,Elime Konuş,Tay dài
TID_GEAR_RARITY_TITLE_RARE_GEAR,<GEAR> - Super Rare Gear,<GEAR> - عتاد بالغ الندرة,<GEAR> - 超稀有强化装备,<GEAR> - 超稀有強化裝置,<GEAR> – Superseltene Ausrüstung,<GEAR>: refuerzo superespecial,<GEAR> - superharvinainen tehostin,<GEAR> - Super rare,<GEAR> – ציוד נדיר במיוחד,<GEAR> - Buster Super Langka,<GEAR> (equip. super raro),<GEAR> - スーパーレアギア,<GEAR> - 초희귀 기어,<GEAR> - Pelengkap Superjarang,<GEAR> – superzeldzame uitrusting,<GEAR> – bardzo rzadkie wyposażenie,<GEAR> (engrenagem super-rara),<GEAR> — сверхредкое снаряжение,<GEAR> - ซูเปอร์แรร์,<GEAR> - Süper Ender Eşya,<GEAR> - Trang bị Siêu Hiếm
TID_GEAR_RARITY_TITLE_SUPER_RARE_GEAR,<GEAR> - Epic Gear,<GEAR> - عتاد استثنائي,<GEAR> - 史诗强化装备,<GEAR> - 史詩強化裝置,<GEAR> – Epische Ausrüstung,<GEAR>: refuerzo épico,<GEAR> - eeppinen tehostin,<GEAR> - Épique,<GEAR> – ציוד אדיר,<GEAR> - Buster Epik,<GEAR> (equip. epico),<GEAR> - ハイパーレアギア,<GEAR> - 영웅 기어,<GEAR> - Pelengkap Epik,<GEAR> – epische uitrusting,<GEAR> – epickie wyposażenie,<GEAR> (engrenagem épica),<GEAR> — эпическое снаряжение,<GEAR> - อีปิค,<GEAR> - Destansı Eşya,<GEAR> - Trang bị Quý hiếm
TID_GEAR_RARITY_TITLE_EPIC_GEAR,<GEAR> - Mythic Gear,<GEAR> - عتاد خرافي,<GEAR> - 神话强化装备,<GEAR> - 神話強化裝置,<GEAR> – Mythische Ausrüstung,<GEAR>: refuerzo mítico,<GEAR> - myyttinen tehostin,<GEAR> - Mythique,<GEAR> – ציוד מדהים,<GEAR> - Buster Mistis,<GEAR> (equip. mitico),<GEAR> - ウルトラレアギア,<GEAR> - 신화 기어,<GEAR> - Pelengkap Mitos,<GEAR> – mythische uitrusting,<GEAR> – mityczne wyposażenie,<GEAR> (engrenagem mítica),<GEAR> — мифическое снаряжение,<GEAR> - มีธิค,<GEAR> - Gizemli Eşya,<GEAR> - Trang bị Thần thoại
TID_SHIELD_TANK_ULTI,MONTAGE,المونتاج,蒙太奇,蒙太奇藝術,MONTAGE,MONTAJE,MONTAASI,MONTAGE,מונטאז‘,PERISAI PROYEKTOR,MONTAGGIO,モンタージュ,몽타주,MONTAJ,PROJECTIESCHILD,MONTAŻ,MONTAGEM,МОНТАЖ,ตัดต่อซ้อนภาพ,MONTAJ,THƯỚC PHIM BẢO HỘ
TID_SPEC_ABI_SHIELD_TANK_1,BLOCKBUSTER,أنجح الأفلام,动作大片,強檔鉅作,BLOCKBUSTER,TAQUILLAZO,HITTIELOKUVA,BLOCKBUSTER,Blockbuster,MAHAKARYA,FOCALIZZATORE,ブロックバスター,블록버스터,KARYA AGUNG,BLOCKBUSTER,HEKATOMBA,HOLOFOTE,БЛОКБАСТЕР,บล็อคบัสเตอร์,BÜYÜK SÜKSE,BOM TẤN
TID_ACCESSORY_SHIELD_TANK_GADGET_1_DESC,Buster heals himself and all nearby allies for <c00cc00><VALUE1></c> health for each ally in his Super charge area.,يعالج باستر نفسه وكل الحلفاء القريبين بمقدار <c00cc00><VALUE1></c> من الصحة للحليف الواحد في نطاق شحن زخمه.,巴斯特的超级技能充能范围内每有一名友军，他就会为自己和附近的所有友军恢复<c00cc00><VALUE1></c>生命值。,巴斯特為自己和附近的友軍恢復生命值。他的超級技能蓄能範圍內每有一名友軍，生命值恢復量就會提升<c00cc00><VALUE1></c>。,"Buster heilt sich und Verbündete in der Nähe um <c00cc00><VALUE1></c> Trefferpunkte pro Verbündetem, der in seinem Superaufladungsbereich ist.",Tanto Buster como los aliados que se encuentren cerca de él recuperarán <c00cc00><VALUE1></c> puntos de salud por cada aliado que se encuentre en el área de carga del súper.,Buster parantaa itseään ja kaikkia lähellä olevia liittolaisia <c00cc00><VALUE1></c> pisteen verran jokaista supervoiman latausalueella olevaa liittolaista kohti.,Buster et tous les alliés à proximité récupèrent <c00cc00><VALUE1></c> points de santé pour chaque allié dans la zone de charge du super.,באסטר מרפא את עצמו ואת בעלי הברית הסמוכים ב-<c00cc00><VALUE1></c> בריאות לכל בעל ברית בשטח טעינת הסופר שלו.,Cam memulihkan kesehatan dirinya dan rekan Jagoan terdekat sebesar <c00cc00><VALUE1></c> untuk tiap rekan yang berada di area pengisian kekuatan Supernya.,Buster cura sé stesso e tutti i personaggi alleati vicini di <c00cc00><VALUE1></c> punti salute per ogni alleato che si trova nell'area di caricamento della sua super.,必殺技チャージエリアにいる味方1体につき、自分と周囲にいる味方のHPを<c00cc00><VALUE1></c>回復させる。,버스터의 특수 공격 충전 영역 내에 있는 각 팀원과 자신의 HP가 <c00cc00><VALUE1></c>만큼 회복됩니다.,Cam menyembuhkan dirinya dan semua sekutu yang berada di dalam kawasan cas supernya sebanyak <c00cc00><VALUE1></c> nilai nyawa setiap seorang.,Buster geneest zichzelf en nabije teamgenoten met <c00cc00><VALUE1></c> levenspunten voor elke bondgenoot die zich in het oplaadgebied van zijn super bevindt.,Buster przywraca sobie i wszystkim pobliskim sojusznikom <c00cc00><VALUE1></c> pkt życia za każdego sojusznika znajdującego się na jego obszarze superdoładowania.,Buster e os aliados próximos recuperam <c00cc00><VALUE1></c> pontos de vida por cada aliado dentro da área do Super.,Бастер восстанавливает себе и ближайшим союзникам по <c00cc00><VALUE1></c> очков здоровья за каждого союзника в зоне зарядки его Супера.,บัสเตอร์จะฟื้นฟูพลังชีวิตให้ตัวเองและพันธมิตรทั้งหมดที่อยู่ใกล้เคียง <c00cc00><VALUE1></c> หน่วยต่อพันธมิตรหนึ่งคนที่อยู่ในบริเวณชาร์จท่าไม้ตาย,"Buster, kendini ve yakınındaki tüm dost karakterleri süper dolum alanındaki takım arkadaşı başına <c00cc00><VALUE1></c> iyileştirir.","Với mỗi đồng đội đứng trong phạm vi sạc tuyệt chiêu của mình, Buster sẽ hồi phục <c00cc00><VALUE1></c> máu cho chính mình và tất cả đồng đội ở gần."
TID_ACCESSORY_SHIELD_TANK_GADGET_2,SLO-MO REPLAY,إعادة بالتصوير البطيء,慢镜头回放,慢動作重播,ZEITLUPE,A CÁMARA LENTA,HIDASTUS,RALENTI,הילוך חוזר איטי,TAYANGAN LAMBAT,RALLENTATORE,コマ落とし,슬로 모션 리플레이,ULANGAN GERAK PERLAHAN,SLOW MOTION,POWTÓRKA W ZWOLNIONYM TEMPIE,CÂMERA LENTA,ЗАМЕДЛЕННЫЙ ПОВТОР,รีเพลย์สโลว์โมชั่น,AĞIR ÇEKİM TEKRARI,PHIM QUAY CHẬM
TID_GEAR_TO_COINS_POPUP_INFO,"All your existing Gears have been reset. Gears are no longer crafted and no longer have level upgrades. Gears are now either Super Rare, Epic or Mythic.\n\nTo compensate for this change every Gear Token and Scrap you have collected is now being reimbursed to you as Coins. GO BUY YOUR NEW GEAR WITH COINS!",تمت إعادة ضبط كل العتاد الحالي. الآن لم يعد العتاد قابلاً للتصنيع وترقية المستويات. وضعنا فئات ندرة للعتاد كالتالي: بالغ الندرة واستثنائي وخرافي.\n\nنتيجة لتغيير نظام العتاد، سنعوضك الآن عن كل قرص عتاد وخردة جمعتها بالنقود. اشتر عتادك الجديد بالنقود.,您拥有的全部强化装备现已重置，以后不再需要制造或升级强化装备。新版强化装备具有三种稀有度：超稀有，史诗，神话。\n\n您收集的全部装备零件和装备碎片，现已转化为金币退还给您作为补偿。快去用金币获取全新强化装备吧！,所有強化裝置已重製。我們取消了製造強化裝置的功能，強化裝置也不再有等級之分。全新強化裝置分成3種稀有度：超稀有、史詩、神話。\n\n已收集的裝置代幣和神奇碎片，現已轉換成金幣作為補償退還。快使用金幣獲取全新強化裝置吧！,"Alle deine bestehenden Ausrüstungen wurden zurückgesetzt. Ausrüstungen können nicht mehr hergestellt werden und haben keine Level-Upgrades mehr. Ausrüstungen sind nun entweder Superselten, Episch oder Mythisch.\n\nUm dich für diese Änderung zu entschädigen, erhältst du für jede gesammelte Ausrüstungsmarke und jedes Fragment Münzen. KAUF DEINE NEUE AUSRÜSTUNG MIT MÜNZEN!","Hemos restablecido tus refuerzos. Los refuerzos ya no se fabrican ni tienen mejoras de nivel, sino que son superespeciales, épicos o míticos.\n\nSe te compensará con monedas por cada ficha de refuerzo y chatarra que tengas en tu poder. ¡Y ahora, ve a gastar tus monedas en un refuerzo nuevo!","Kaikki tehostimesi on nollattu. Tehostimia ei tarvitse enää valmistaa, eikä niiden tasoa nosteta päivittämällä. Tehostimet ovat nyt joko superharvinaisia, eeppisiä tai myyttisiä.\n\nMuutoksen hyvittämiseksi kaikki keräämäsi tehostinpoletit ja osat on hyvitetty sinulle kolikoilla. OSTA NIILLÄ UUSIA TEHOSTIMIA!","Tous vos équipements ont été réinitialisés. Vous n'avez plus besoin de fabriquer des équipements ou de les améliorer. Ils ont désormais un niveau de rareté : super rare, épique ou mythique.\n\nEn compensation pour ce changement, vos jetons et votre ferraille ont été convertis en pièces... Allez acheter de nouveaux équipements avec !","כל הציוד הקיים אופס. כבר לא ניתן לייצר פריטי ציוד או לשדרג את הרמה שלהם. פריטי הציוד יכולים כעת להיות נדירים במיוחד, אדירים או מדהימים. כפיצוי על שינוי זה, כל טוקן וגרוטאת ציוד שאספת יוחזרו לך כמטבעות. מעכשיו רוכשים ציוד חדש במטבעות!","Semua Buster yang ada telah direset. Buster tidak lagi dirakit dan tidak lagi memiliki peningkatan level. Kini hanya ada Buster Super Langka, Epik, atau Mistis.\n\nSebagai kompensasi atas perubahan ini, setiap Token dan Fragmen Buster yang terkumpul telah diganti dengan Koin. AYO GUNAKAN KOIN UNTUK MEMBELI BUSTER BARU!","Tutti i tuoi equipaggiamenti esistenti sono stati ripristinati. Ora, questi oggetti non si creano più con i materiali appositi, né hanno diversi livelli, ma sono suddivisi in tre rarità (super rari, epici o mitici).\n\nPer via di questo cambio, ogni gettone equipaggiamento e frammento che hai ottenuto finora ti sarà rimborsato con delle monete. SPENDILE PER ACQUISTARE FIN DA SUBITO I TUOI NUOVI EQUIPAGGIAMENTI!",既存のギアがすべてリセットされました。ギアの作成とアップグレード機能が廃止されたほか、各ギアにスーパーレア、ハイパーレア、ウルトラレアのレア度が設定されています。\n\nなお、所有しているギアトークンとスクラップはすべてコインに変換されました。コインで新たなギアを購入しましょう！,"보유한 모든 기어가 초기화되었으며, 기어는 더 이상 제작되거나 업그레이드될 수 없습니다. 이제 기어에 초희귀, 영웅 또는 신화 등급의 희귀도가 있습니다.\n\n지금까지 모은 기어 토큰과 스크랩은 코인으로 환급되니 코인으로 신규 기어를 구매해 보세요!","Semua pelengkap yang ada sekarang telah set semula. Pelengkap tidak lagi dicipta dan tiada lagi tahap naik taraf. Pelengkap kini dikategorikan kepada superjarang, epik atau mitos.\n\nSebagai pampasan kepada perubahan ini, setiap token pelengkap dan sekerap yang anda telah kumpul akan dibayar balik dengan syiling. PERGILAH BELI PELENGKAP BAHARU ANDA DENGAN SYILING!","Al je bestaande uitrustingen zijn gereset. Het is niet langer mogelijk om uitrustingen te maken of te upgraden. Uitrustingen kunnen nu superzeldzaam, episch of mythisch zijn.\n\nOm je te compenseren voor deze wijziging, ontvang je munten voor alle uitrustingstokens en schroot die je hebt verzameld. KOOP NIEUWE UITRUSTINGEN MET JE MUNTEN!","Wszelkie istniejące wyposażenie zostało zresetowane. Wyposażenie nie jest już wytwarzane ani ulepszane. Wyposażenie może być bardzo rzadkie, epickie lub mityczne. \n\nW ramach rekompensaty za każdy zebrany żeton wyposażenia i złom otrzymasz monety. WYDAJ JE NA NOWE WYPOSAŻENIE!","Todas as suas engrenagens foram redefinidas. Elas não são mais produzidas e não têm níveis de melhoria. As engrenagens agora são super-raras, épicas ou míticas.\n\nComo compensação pela mudança, suas fichas de engrenagem e sucata serão reembolsadas com moedas. APROVEITE E COMPRE JÁ NOVAS ENGRENAGENS!","Система снаряжения была переработана. Больше не нужно создавать снаряжение и повышать его уровень. Снаряжение теперь делится на сверхредкое, эпическое и мифическое.\n\nВ качестве компенсации ты получаешь монеты за все собранные детали и жетоны снаряжения. ПОКУПАЙ НОВОЕ СНАРЯЖЕНИЕ ЗА МОНЕТЫ!",เครื่องมือทั้งหมดที่คุณมีได้ถูกรีเซ็ตแล้ว เครื่องมือจะประดิษฐ์ไม่ได้อีกต่อไปและจะไม่มีเลเวลอัปเกรด ตอนนี้เครื่องมือจะแบ่งเป็นซูเปอร์แรร์ อีปิค หรือมีธิคแทน\n\nเพื่อชดเชยสำหรับการเปลี่ยนนี้ โทเค็นเครื่องมือและเศษเครื่องมือทุกชิ้นที่คุณได้เก็บสะสมจะถูกเปลี่ยนเป็นเหรียญแทน ไปซื้อเครื่องมือใหม่ด้วยเหรียญพวกนี้สิ!,"Mevcut eşyaların sıfırlandı. Eşyalar artık üretilmiyor ve yükseltilmiyor; bunun yerine süper ender, destansı ve gizemli olmak üzere üç gruba ayrılıyorlar.\n\nBu değişikliği telafi etmek için topladığın tüm eşya jetonlarını ve parçaları altın olarak iade ediyoruz. ALTINLARINLA HEMEN YENİ EŞYALAR ALABİLİRSİN!","Tất cả Trang bị hiện có đã được thiết lập lại. Từ giờ, bạn không cần chế tạo và nâng cấp Trang bị nữa. Hiện tại, Trang bị được chia thành các loại: Siêu Hiếm, Quý hiếm hoặc Thần thoại.\n\nĐể đền bù cho thay đổi này, mỗi Thẻ Trang bị và Mảnh vụn bạn đã thu thập sẽ được chuyển thành Xu. HÃY DÙNG SỐ XU NÀY ĐỂ MUA TRANG BỊ MỚI NHÉ!"
TID_VETERAN_SQUEAK_SKIN,FIRST BLOB SQUEAK,سكويك حرب العصابات,热血史魁克,猛血特種兵,ELITEKÄMPFER SQUEAK,SQUEAK SOLDADO PEGOTE,TAISTELIJA-SQUEAK,SQUEAK BLOB PRIMAIRE,סקוויק בועה גדולה,SQUEAK TENTARA GERILYA,SQUEAK GUERRIGLIERO,ゲリラ スクウィーク,게릴라 스퀴크,SQUEAK GERILA,COMMANDO-SQUEAK,SQUEAK PIERWSZA BREJA,SOLDADO SQUEAK,КОММАНДО СКУИК,สควีก เหนอะเคี้ยวโลก,GERİLLA SQUEAK,SQUEAK ĐẶC CÔNG
TID_VETERAN_SQUEAK_SKIN_SHOP,FIRST BLOB\nSQUEAK,سكويك\nحرب العصابات,热血史魁克,猛血特種兵,ELITEKÄMPFER\nSQUEAK,SQUEAK\nSOLDADO PEGOTE,TAISTELIJA-\nSQUEAK,SQUEAK\nBLOB PRIMAIRE,סקוויק\nבועה גדולה,SQUEAK\nTENTARA GERILYA,SQUEAK\nGUERRIGLIERO,ゲリラ\nスクウィーク,게릴라 스퀴크,SQUEAK\nGERILA,COMMANDO-\nSQUEAK,SQUEAK\nPIERWSZA BREJA,SOLDADO\nSQUEAK,КОММАНДО\nСКУИК,สควีก\nเหนอะเคี้ยวโลก,GERİLLA\nSQUEAK,SQUEAK\nĐẶC CÔNG
TID_SKIN_INFO_CAMPAIGN_LASTBOX,Omega Box skin,مظهر صندوق أوميجا,终极宝箱皮肤,終極寶箱造型,Omegabox-Skin,Aspecto de la caja omega,Omegalipas-asu,Skin oméga,סקין תיבת אומגה,Kostum Kotak Omega,Skin cassa omega,オメガボックススキン,오메가 상자 스킨,Kulit Kotak Omega,Omegadoos-skin,Skórka Skrzynka Omega,Visual de Caixa Ômega,Скин «Омега-ящик»,สกินกล่องโอเมก้า,Omega Kutu Kostümü,Trang phục Hộp Omega
TID_IAP_NOT_AVAILABLE_ANDROID,Purchases unavailable!\nMake sure that you are using a valid Google account and that your primary payment method is up to date.,المشتريات غير متوفرة!\nتأكد من استخدام حساب Google صالح واحرص على تحديث طريقة الدفع الأساسية الخاصة بك.,无法购买！\n请您确认谷歌账号是否可用，并确保您的首选付款方式为最新。,無法購買！\n請確認你的Google帳號是否有效，並確保主要的付款方式其資料已更新至最新。,"Käufe nicht verfügbar!\nBitte stelle sicher, dass du ein gültiges Google-Konto verwendest und deine primäre Zahlungsmethode aktuell ist.",¡No se pueden realizar las compras!\nAsegúrate de que estás usando una cuenta de Google válida y que tu método de pago principal está actualizado.,"Ostot eivät ole saatavilla!\nVarmista, että käytät voimassaolevaa Google-tiliä ja että ensisijainen maksutapasi on ajan tasalla.",Achats disponibles !\nAssurez-vous d'utiliser un compte Google valide avec un mode de paiement à jour.,רכישות לא זמינות!\nמומלץ לוודא שחשבון ה-Google בתוקף ושאמצעי התשלום העיקרי מעודכן.,Pembelian tidak tersedia!\nPastikan kamu menggunakan akun Google yang valid dan metode pembayaran utama sudah yang terkini.,Impossibile fare acquisti!\nAssicurati di usare un account di Google valido e che il metodo di pagamento predefinito sia aggiornato.,購入できません！\n有効なGoogleアカウントを使用し、メインのお支払い方法の有効期限が切れていないことをご確認ください。,구매할 수 없습니다!\n현재 사용하는 Google 계정이 유효하고 기본 결제 수단 정보가 최신인지 확인해주세요.,Tiada pembelian!\nPastikan anda menggunakan akaun Google yang sah dan kaedah pembayaran utama anda adalah yang terkini.,Aankopen niet beschikbaar!\nZorg ervoor dat je een geldig Google-account gebruikt en dat je primaire betaalmethode up-to-date is.,"Zakup nie jest możliwy!\nUpewnij się, że używasz ważnego konta Google, a Twoja główna metoda płatności jest aktualna.",Compras indisponíveis!\nVerifique se está usando uma conta válida do Google e se o método de pagamento está atualizado.,"Покупки недоступны!\nПожалуйста, убедитесь, что вы используете действующую учетную запись Google и что ваш основной способ оплаты настроен правильно.",ไม่สามารถซื้อได้!\nตรวจสอบให้แน่ใจว่าคุณใช้บัญชี Google ที่ถูกต้องและวิธีชำระเงินหลักของคุณอัปเดตเป็นปัจจุบัน,Satın alınan öğelere ulaşılamıyor!\nGeçerli bir Google hesabı kullandığından ve güncel bir birincil ödeme yöntemi seçtiğinden emin ol.,Không thể thực hiện giao dịch mua!\nHãy chắc chắn bạn đang sử dụng tài khoản Google hợp lệ và phương thức thanh toán chính của bạn đã được cập nhật.
