"TID","CN"
"TID_BATTLE_END_GAIN_LABEL_MVP","全场最佳"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","排名得分"
"TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL","生还奖励"
"TID_BATTLE_END_GAIN_LABEL_COIN_BOOST","金币加成\n<c00cc00><PARAM>%</c>"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","<c00cc00>双倍\n金币</c>"
"TID_BATTLE_END_COIN_REWARDS","金币奖励"
"TID_BATTLE_END_MVP","全场最佳"
"TID_BATTLE_END_DEFEAT_INFO","祝您下次好运！"
"TID_TUTORIAL_1","您好，我是雪莉，让我来教您如何移动。\n\n点击那个黄色圆圈！"
"TID_TUTORIAL_2","干得好！现在控制我移动至下一个黄色圆圈。"
"TID_TUTORIAL_3","您可以藏到草丛中不被敌人发现。现在走到圆圈位置，我给您示范一下。"
"TID_TUTORIAL_4","很好，现在我已经完全隐藏起来了！让我们继续移动。"
"TID_TUTORIAL_5","像目标方向拖拽以瞄准，松开后英雄将向拖拽的方向射击。\n\n试试攻击那个目标！"
"TID_TUTORIAL_6","不错，继续前进！"
"TID_TUTORIAL_7","命中敌军会为您的超级技能充能。\n\n朝目标射击！"
"TID_TUTORIAL_8","蓝色圆圈变黄意味着您的超级技能已激活。\n\n使用超级技能发动攻击！"
"TID_TUTORIAL_9","您真是一名天生的英雄！\n\n现在去解决他们吧！"
"TID_TUTORIAL_10","看见在我脚下旋转的蓝色圆圈了吗？这意味着我的超级技能已经就绪。\n\n点击超级技能按钮！"
"TID_TUTORIAL_11","轰隆！噢，这些橙色的短条代表您的弹药量。我会尽快装填弹药！"
"TID_FIGHT_TUTORIAL","对战"
"TID_HERO_SCORE_INFO","通过对抗其他玩家并获得胜利来为该英雄收集奖杯。达到<PROGRESS>奖杯以提升其军衔并获得<COINS>金币。"
"TID_HERO_SCORE_INFO_MAXED","您已经升至最高军衔。"
"TID_XP_INFO_ME","您的经验等级。\n\n您可以通过对战来获得经验值。再获得<REMPROGRESS>经验值以升至<LEVEL>级并获得<COINS>金币。"
"TID_XP_INFO_OTHER","该玩家的经验等级"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","在练习赛中获胜一场以解锁正式对战"
"TID_HERO_SCORE_SUM_INFO","所有英雄的总奖杯数"
"TID_CLAN_CREATE_BUTTON","创建"
"TID_CLAN_SAVE_BUTTON","保存"
"TID_CLAN_CREATE_TITLE","创建一个新的战队"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","上次在线：<cffff66>一小时内</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","上次在线：<cffcc66><HOURS>小时前</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","上次在线：<cff9966><DAYS>天前</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_ONLINE","<cccff33>在线</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","上次在线：<cff6666>一个月前</c>"
"TID_ALLIANCE_TYPE_OPEN","允许任何人"
"TID_ALLIANCE_TYPE_INVITE_ONLY","需要批准"
"TID_ALLIANCE_TYPE_CLOSED","不可加入"
"TID_CLAN_SEARCH_TITLE","搜索战队"
"TID_STREAM_ENTRY_AGE","<time>前"
"TID_ALLIANCE_ROLE_LEADER","首领"
"TID_ALLIANCE_ROLE_CO_LEADER","副首领"
"TID_ALLIANCE_ROLE_MEMBER","成员"
"TID_ALLIANCE_ROLE_ELDER","长老"
"TID_STREAM_SENDER_YOU","您"
"TID_GOLDRUSH_1","坚石矿井"
"TID_BANKHEIST_1","强盗据点"
"TID_WANTED_1","神殿废墟"
"TID_BATTLE_ROYALE_1","幽暗溪流"
"TID_GOLDRUSH_2","水晶洞窟"
"TID_BANKHEIST_2","轰隆峡谷"
"TID_WANTED_2","囚徒营地"
"TID_BATTLE_ROYALE_2","风暴平原"
"TID_GOLDRUSH_3","蘑菇洞穴"
"TID_BANKHEIST_3","安全区域"
"TID_WANTED_3","赤色广场"
"TID_BATTLE_ROYALE_3","绝命山谷"
"TID_WANTED_4","卷心菜园"
"TID_GOLDRUSH_4","坚骨方阵"
"TID_WANTED_5","星光峡谷"
"TID_GOLDRUSH_5","神殿迷宫"
"TID_WANTED_6","蝮蛇草场"
"TID_GOLDRUSH_6","野猪猎场"
"TID_WANTED_7","神秘流星"
"TID_GOLDRUSH_7","地洞深处"
"TID_BATTLE_ROYALE_4","饥荒盛宴"
"TID_WANTED_8","旱癞地道"
"TID_BANKHEIST_4","荒漠兽栏"
"TID_CLAN_MEMBERS_ONLINE","<c00ff00>在线：<COUNT>/<TOTAL></c>"
"TID_CLAN_TOTAL_TROPHIES","战队奖杯"
"TID_CLAN_SEARCH_OK","搜索"
"TID_CLAN_INFO_NAME","战队名称"
"TID_CLAN_INFO_BADGE","徽章"
"TID_CLAN_INFO_DESC","描述"
"TID_CLAN_INFO_TOTAL_TROPHIES","战队奖杯"
"TID_CLAN_INFO_TYPE","类型"
"TID_CLAN_INFO_TAG","战队标签"
"TID_CLAN_INFO_MIN_TROPHIES","所需奖杯"
"TID_CLAN_INFO_LEAVE","退出"
"TID_CLAN_INFO_SETTINGS","设置"
"TID_CLAN_INFO_JOIN","加入"
"TID_CLAN_INFO_MESSAGE","消息"
"TID_CLAN_INFO_REQUEST_JOIN","请求加入"
"TID_CLAN_SEARCH_NO_RESULTS","未找到战队"
"TID_CLAN_INFO_MEMBERS","成员"
"TID_CLAN_INFO_SELECT_BADGE","浏览"
"TID_SELECT_BADGE","选择徽章"
"TID_ALLIANCE_CREATE_OK","战队创建成功"
"TID_CLAN_CHANGE_SETTINGS_TITLE","战队设置"
"TID_TITLE_ALLIANCE","战队信息"
"TID_ALLIANCE_LEFT","您已退出战队"
"TID_CLAN_MEMBER_DEMOTE","降职"
"TID_CLAN_MEMBER_PROMOTE","晋升"
"TID_CLAN_MEMBER_KICK","踢出"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","查看战队"
"TID_BUTTON_INVITE","邀请"
"TID_PLAYER_INFO_GOTO_CLAN","查看战队"
"TID_PLAYER_INFO_HEROES","英雄 (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","选择您的头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","经验等级达到<LEVEL>级时可解锁该头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","总奖杯数达到<TROPHIES>时可解锁该头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_5","赛季积分达到<POINTS>时可解锁该头像"
"TID_NO_CLAN","未加入战队"
"TID_ULTIMATE_NOT_READY","击中敌军来为终极技能充能！"
"TID_CANT_ACTIVATE_ULTI","被消灭时无法激活终极技能！"
"TID_NAME_TOO_SHORT","名称太短"
"TID_ALLIANCE_JOINED","已加入战队"
"TID_COIN_RUSH_INTRO_TEXT","收集水晶以获得胜利"
"TID_BOUNTY_HUNTER_INTRO_TEXT","消灭对方英雄以获得赏金之星"
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","轰开保险箱"
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","保护保险箱"
"TID_GO","开战！"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","确认退出"
"TID_ALLIANCE_LEAVE_CONFIRMATION","您确定要退出吗？"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","退出"
"TID_ALLIANCE_PROMOTE_TITLE","确认晋升"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","您确定将<NAME>晋升为<ROLE>吗？"
"TID_ALLIANCE_PROMOTE_BUTTON","晋升"
"TID_ALLIANCE_KICK_TITLE","确认踢出"
"TID_ALLIANCE_KICK_CONFIRMATION","您确定将<NAME>踢出战队吗？"
"TID_ALLIANCE_KICK_BUTTON","踢出"
"TID_ALLIANCE_DEMOTE_TITLE","确认降职"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","您确定将<NAME>降职为<ROLE>吗？"
"TID_ALLIANCE_DEMOTE_BUTTON","降职"
"TID_CLAN_RESPONSE_10","设置已保存"
"TID_CLAN_RESPONSE_20","战队已创建"
"TID_CLAN_RESPONSE_22","名称不符合要求"
"TID_CLAN_RESPONSE_40","已加入战队"
"TID_CLAN_RESPONSE_42","加入失败：战队已满"
"TID_CLAN_RESPONSE_43","加入失败：战队类型为不可加入"
"TID_CLAN_RESPONSE_45","加入失败：您的奖杯数太低，无法加入该战队"
"TID_CLAN_RESPONSE_46","加入失败：您之前被该战队踢出或拒绝过"
"TID_CLAN_RESPONSE_47","加入失败：您今天加入过太多战队，您今天无法再加入战队了。"
"TID_CLAN_RESPONSE_48","加入失败：无法加入其他地区的战队。"
"TID_CLAN_RESPONSE_50","加入请求已发送成功"
"TID_CLAN_RESPONSE_51","加入请求发送失败：该战队已设置为不可加入"
"TID_CLAN_RESPONSE_52","加入请求发送失败：您已经向该战队发送过请求了"
"TID_CLAN_RESPONSE_53","加入请求发送失败：您的奖杯数太低，无法加入该战队"
"TID_CLAN_RESPONSE_54","加入请求发送失败：您之前被该战队踢出或拒绝过"
"TID_CLAN_RESPONSE_55","加入请求发送失败：无法加入其他地区的战队。"
"TID_CLAN_RESPONSE_70","已成功踢出"
"TID_CLAN_RESPONSE_80","您退出了战队"
"TID_CLAN_RESPONSE_81","晋升成功"
"TID_CLAN_RESPONSE_82","降职成功"
"TID_CLAN_RESPONSE_90","接受成功"
"TID_CLAN_RESPONSE_91","拒绝成功"
"TID_CLAN_RESPONSE_92","接受失败：目标已经加入了其他战队"
"TID_CLAN_RESPONSE_93","处理失败：无法找到请求"
"TID_CLAN_RESPONSE_94","处理失败：该请求已处理"
"TID_CLAN_RESPONSE_95","处理失败：没有权限"
"TID_CLAN_RESPONSE_96","接受失败：目标已经被战队拉黑"
"TID_CLAN_RESPONSE_100","您已被踢出战队"
"TID_CLAN_RESPONSE_101","您已被晋升"
"TID_CLAN_RESPONSE_102","您已被降职"
"TID_ALLIANCE_NAME_TOO_SHORT","战队名称太短"
"TID_CLAN_JOIN_REQUEST_TITLE","请求加入战队"
"TID_CLAN_JOIN_REQUEST_SEND","发送"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","我想加入您的战队......"
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","接受该玩家的加入战队申请？"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","接受"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","拒绝"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","<name>接受了该请求"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","<name>拒绝了该请求"
"TID_HINT_DRAG_TO_AIM","拖拽以瞄准"
"TID_HINT_RELEASE_TO_SHOOT","松开以射击"
"TID_HINT_ACTIVATE_ULTI","点击超级技能按钮！"
"TID_HINT_DRAG_TO_ULTI","拖拽并按住为终极技能瞄准，松开以射击！"
"TID_HINT_COLLECT_GOLD","收集水晶以获得胜利"
"TID_HINT_HOLD_GOLD","守住您的水晶！"
"TID_HINT_GO_AFTER_ENEMY","追击敌军！"
"TID_HINT_ATTACK_BASE","轰开保险箱！"
"TID_HINT_DEFEND_BASE","保护保险箱！"
"TID_HINT_SHOOT_ENEMIES","击败对方英雄以获得赏金之星！"
"TID_HINT_YOU_ARE_WINNING","您的队伍正在向胜利迈进！注意防守！"
"TID_HINT_YOU_ARE_LOSING","您的队伍快要输了！加强进攻！"
"TID_HINT_TAP_TO_MOVE","轻击地面移动英雄\n与您的队友一起行动"
"TID_BOUNTY_2","注意：您现在值一大笔赏金！"
"TID_BOUNTY_3","注意：您现在值一笔巨额赏金！"
"TID_BOUNTY_4","您已经被通缉！"
"TID_NO_CLAN_TITLE","寻找一个战队"
"TID_NO_CLAN_BODY","加入战队可以与志趣相投的玩家聊天并一起并肩作战！"
"TID_NO_CLAN_SUGGESTIONS","为您推荐的战队"
"TID_NO_CLAN_RESULTS","搜索结果"
"TID_NO_CLAN_EMPTY","没有推荐的战队"
"TID_NO_CLAN_WAITING_FOR_DATA","等待数据..."
"TID_CONNECTING_TO_SERVER","连接至服务器中..."
"TID_TEAM_AD_INFO_0","等待队友一起进行组队游戏"
"TID_TEAM_AD_JOIN","加入队伍"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","您需要加入一个战队才能使用该功能"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","房间已满，无法发送邀请"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","仅房主可用"
"TID_TEAM_LOC_INFO","位于<LOC>的<MODE>"
"TID_STREAM_EVENT_1","<target>被<sender>踢出了战队"
"TID_STREAM_EVENT_2","<sender>批准了<target>加入战队"
"TID_STREAM_EVENT_3","<sender>加入了战队"
"TID_STREAM_EVENT_4","<sender>已退出战队！"
"TID_STREAM_EVENT_5","<target>被<sender>晋升了"
"TID_STREAM_EVENT_6","<target>被<sender>降职了"
"TID_STREAM_EVENT_101","<sender>创建的房间"
"TID_STREAM_EVENT_102","<sender>已加入"
"TID_STREAM_EVENT_103","<sender>已退出"
"TID_STREAM_EVENT_104","<target>已被<sender>踢出"
"TID_STREAM_EVENT_105","已开始匹配"
"TID_STREAM_EVENT_106","匹配已取消"
"TID_STREAM_EVENT_107","对战已开始"
"TID_STREAM_EVENT_108","对战胜利"
"TID_STREAM_EVENT_109","对战失败"
"TID_STREAM_EVENT_110","练习赛已开始"
"TID_STREAM_EVENT_111","练习赛已结束"
"TID_STREAM_EVENT_112","平局"
"TID_CHAT_BOTTOM_BUTTON","向下滚动"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count>条新消息！"
"TID_CHAT_BOTTOM_NEW_MESSAGE","新消息！"
"TID_HERO_INFO_UPGRADE_TITLE","<NAME>"
"TID_HERO_INFO_UPGRADE_INFO","升级至等级<LVL>"
"TID_HERO_INFO_SKINS","皮肤"
"TID_HERO_INFO_LEADERBOARD","排行榜"
"TID_HERO_INFO_LEADERBOARD_LABEL","最佳<HERO>玩家"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","搜索"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","拖拽并按住为终极技能瞄准！"
"TID_HINT_SHOOT","拖拽以瞄准，松开以射击"
"TID_HERO_SCORE_SUM_LEADERBOARD","最佳玩家"
"TID_ALLIANCE_LEADERBOARD","最佳战队"
"TID_HINT_MAKE_GOAL","拖拽并按住以瞄准，松开以踢球"
"TID_BATTLE_ROYALE_INTRO_TEXT","成为最后的生还者！"
"TID_HINT_COLLECT_BUFFS","从木桶中和敌军身上收集圣水，\n获得圣水将会使您变强！"
"TID_PLAYERS_LEFT","剩余玩家：<num>"
"TID_AVOID_POISON","远离不断扩大的毒气区域！"
"TID_CLAN_CREATE_COOLDOWN","无法创建战队，请在<TIME>后重试"
"TID_PLAYER_DATA_MISSING","玩家数据丢失"
"TID_ALLIANCE_DATA_MISSING","战队数据丢失"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","等待英雄重新装填弹药！"
"TID_EVENT_EXPIRED","活动已结束"
"TID_EVENT_SLOT_LOCKED","获得<HEROCOUNT>个英雄后可以参加该活动"
"TID_DOUBLE_COINS_INFO","在此处对战可以获得双倍金币"
"TID_DOUBLE_XP_INFO","在此处对战可以获得双倍经验值"
"TID_SETTINGS_TITLE","设置"
"TID_SETTINGS_CONTROL_MODE_TITLE","操控模式"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","点击移动"
"TID_SETTINGS_CONTROL_MODE_INFO_0","点击屏幕使英雄移动至点击处。拖拽以瞄准，松开以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_1","摇杆移动（惯用右手）"
"TID_SETTINGS_CONTROL_MODE_INFO_1","使用屏幕左下角的虚拟摇杆移动您的英雄。点击目标以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_2","摇杆移动（惯用左手）"
"TID_SETTINGS_CONTROL_MODE_INFO_2","使用屏幕右下角的虚拟摇杆移动您的英雄。点击目标以射击。"
"TID_EVENTS_TIME","<c00cc00><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","下一个活动"
"TID_EVENTS_TIME_LEFT","剩余时间"
"TID_EVENTS_NEW","新！"
"TID_EVENTS_FREE_REWARD_WITH_BOOST","<AMOUNT> <c00ff00>+<BOOST></c>"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","已获得所有经验"
"TID_GAME_STARTING","有一场对战即将在<LOCATION>开始，快去加入他们！"
"TID_WEEKEND_EVENT","双倍经验活动"
"TID_PLAYER_KILLED_SOMEONE","<name>已被击败"
"TID_SHOP_SPECIAL_OFFER","特惠活动"
"TID_SHOP_COIN_BOOSTERS","加成"
"TID_SHOP_GEM_PACKS","宝石包"
"TID_SHOP_COIN_BOOST_TITLE","<TIME>天金币加成"
"TID_SHOP_COIN_BOOST_INFO","获得金币时享有加成"
"TID_SHOP_COIN_BOOST_TITLE_PURCHASED","金币加成"
"TID_SHOP_COIN_BOOST_BOOST","+<VALUE>%"
"TID_SHOP_COIN_BOOST_TIME_REMAINING","剩余时间："
"TID_SHOP_PURCHASED","已购买"
"TID_SHOP_ACTIVE","激活"
"TID_SHOP_COIN_BOOST_PURCHASE_ERROR_2","宝石数量不够"
"TID_SHOP_DOUBLE_COINS_TITLE","双倍金币"
"TID_SHOP_DOUBLE_COINS_INFO","在对战中获得的"
"TID_SHOP_DOUBLE_COINS_INFO_2","金币加倍"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","剩余的金币："
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","宝石数量不够"
"TID_SHOP_GEM_PACK_1_TITLE","一捧宝石"
"TID_SHOP_GEM_PACK_2_TITLE","一袋宝石"
"TID_SHOP_GEM_PACK_3_TITLE","一包宝石"
"TID_SHOP_GEM_PACK_4_TITLE","一桶宝石"
"TID_SHOP_GEM_PACK_5_TITLE","一箱宝石"
"TID_SHOP_GEM_PACK_6_TITLE","一库宝石"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c>"
"TID_SHOP_HERO_OF_RARITY_BOX","英雄宝箱"
"TID_SHOP_GATCHA_BOXES","宝箱"
"TID_SHOP_GATCHA_BOX_2","乱斗宝箱"
"TID_SHOP_GATCHA_BOX_3","大型宝箱"
"TID_GATCHA_BOX_TITLE_2","乱斗宝箱"
"TID_GATCHA_BOX_TITLE_3","大型宝箱"
"TID_GATCHA_BOX_INFO_3","\n\n包含<AMOUNT>个乱斗宝箱。"
"TID_HERO_OF_RARITY_POPUP_TITLE","<c<COLOR>><NAME></c>英雄宝箱"
"TID_HERO_OF_RARITY_POPUP_INFO","\n包含一个新的随机<RARITY>英雄。"
"TID_HERO_OF_RARITY_MAXED","您已拥有了该稀有度的所有英雄。"
"TID_TERMS_OF_SERVICE_BUTTON","服务条款"
"TID_IMMUNE","免疫"
"TID_SETTINGS_CONTROL_MODE_VALUE_4","默认设置"
"TID_SETTINGS_CONTROL_MODE_INFO_4","拖拽至某一地点，让您的英雄移动至那里。点击以射击。"
"TID_BATTLE_END_PROCEED","继续"
"TID_TUTORIAL_1_1","您好，我是雪莉！让我们往前走。\n\n推动蓝色摇杆控制我走至那个黄色圆圈处！"
"TID_TUTORIAL_5_1","点击目标以射击，射击那个目标！"
"TID_HINT_TAP_TO_MOVE_1","使用虚拟摇杆进行移动\n与您的队友一起行动"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","点击敌方使出您的超级技能！"
"TID_HINT_SHOOT_1","点击以射击"
"TID_HINT_DRAG_TO_ULTI_1","点击以使用超级技能！"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登录新的Game Center账号"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您要将当前游戏连接至该Game Center账号吗？"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google账号警告"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您要加载<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","加载游戏进度？"
"TID_BUTTON_VILLAGE_LOAD","加载"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center警告"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您要加载<name>的<number>级游戏进度吗？警告：当前游戏进度将丢失。"
"TID_BUTTON_AVATAR_LOAD","加载"
"TID_SETTINGS_SCREEN_TITLE","设置"
"TID_SETTINGS_MUSIC","音乐"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_OFF","关闭"
"TID_SETTINGS_ON","开启"
"TID_SETTINGS_LANGUAGE","语言"
"TID_ACCOUNT","设备"
"TID_LINK_DEVICE_BUTTON","关联一台设备"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_CHANGE_NAME_BUTTON","更改名称"
"TID_CREDITS_BUTTON","制作人员"
"TID_PRIVACY_POLICY_BUTTON","隐私保护政策"
"TID_PARENTS_GUIDE_BUTTON","家长指南"
"TID_MULTIDEVICE_INFO","使用Game Center账号登录游戏可以保护您的游戏进度，并且方便您在多台iOS设备上进行游戏。"
"TID_SETTINGS_GOOGLE","Google Play登录"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已断开"
"TID_FAQ_BUTTON","帮助与支持"
"TID_ABOUT","制作人员\n\n<names>\n\n《荒野乱斗》(Brawl Stars)™ <version>\n版权所有2016-2017 Supercell Ltd. 保留所有权利。\n正在申请美利坚合众国专利\n对本软件的所有使用均需遵守我们在www.supercell.com列明的《条款和条件》和《隐私保护政策》。"
"TID_IAP_TRANSACTION_PENDING","交易待处理，请稍候。"
"TID_RATE_APP_TITLE","为《荒野乱斗》评分"
"TID_RATE_APP_MESSAGE","请在App Store对《荒野乱斗》(Brawl Stars)进行评分，并留下您的宝贵意见！"
"TID_BUTTON_RATE_APP_LATER","稍后再说"
"TID_BUTTON_RATE_APP_REVIEW","立刻评论"
"TID_BUTTON_RATE_APP_NEVER","不再提示"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","无法解锁帐户"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","暂时无法解锁帐户，请稍后重试！"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","重试"
"TID_ACCOUNT_LOCKED_INVALID_CODE","解锁代码无效！"
"TID_ACCOUNT_LOCKED_TITLE","账号已锁定"
"TID_ACCONT_LOCKED_TEXT","出于安全原因，您的账号已被锁定。请输入解锁代码恢复您的账号。"
"TID_ACCOUNT_LOCKED_TEXT2","请在此输入解锁代码："
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","轻击以确定"
"TID_NOT_ENOUGH_GEMS_TITLE","宝石数量不够"
"TID_NOT_ENOUGH_GEMS_INFO","您的宝石用光啦。去商店买一些吧！"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","进入商店"
"TID_COIN_DOUBLER_TITLE","购买双倍金币加成"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","为双倍金币增加金币"
"TID_COIN_DOUBLER_INFO_WITH_COINS","为您的双倍金币加成增加<c009900><AMOUNT></c>金币。\n\n双倍金币使您通过对战获得的金币加倍。"
"TID_COIN_BOOST_TITLE","购买金币加成"
"TID_COIN_BOOST_TITLE_WITH_TIME","延长金币加成的持续时间"
"TID_COIN_BOOST_INFO_WITH_TIME","您的金币加成持续时间将延长<c0000ff><DAYS></c>天。\n\n金币加成使您从所有渠道获得的金币得到<c009900><BOOST>%</c>的加成。"
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","单个炸弹伤害"
"TID_STARS_1","注意：您持有一颗水晶！"
"TID_STARS_2","注意：您持有一些水晶！"
"TID_STARS_3","注意：您持有大量水晶！"
"TID_STARS_4","注意：您持有巨量水晶！"
"TID_EVENT_LOCKED","未解锁"
"TID_SPECIAL_EVENT_TITLE_TOP","特别活动"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","持续时间"
"TID_SPECIAL_EVENT_STATUS_FUTURE","离开始还有"
"TID_EVENT_COMING_UP_INFO","该活动将于<TIME>后开始"
"TID_SHOTGUN_DEFAULT_SKIN","默认"
"TID_GUNSLINGER_DEFAULT_SKIN","默认"
"TID_BULL_DEFAULT_SKIN","默认"
"TID_ROCKET_DEFAULT_SKIN","默认"
"TID_ROCKET_BEACH_SKIN","沙滩风情"
"TID_TNT_DEFAULT_SKIN","默认"
"TID_LUCHADOR_DEFAULT_SKIN","默认"
"TID_TRICKSHOT_DEFAULT_SKIN","默认"
"TID_CACTUS_DEFAULT_SKIN","默认"
"TID_CACTUS_PINK_SKIN","粉色浪漫"
"TID_BARKEEP_DEFAULT_SKIN","默认"
"TID_MECHANIC_DEFAULT_SKIN","默认"
"TID_SHAMAN_DEFAULT_SKIN","默认"
"TID_SHAMAN_PANDA_SKIN","萌宝熊猫"
"TID_UNDERTAKER_DEFAULT_SKIN","默认"
"TID_CROW_DEFAULT_SKIN","默认"
"TID_CROW_WHITE_SKIN","神秘白鸦"
"TID_DEADMARIACHI_DEFAULT_SKIN","默认"
"TID_BOW_DEFAULT_SKIN","默认"
"TID_SNIPER_DEFAULT_SKIN","默认"
"TID_MINIGUN_DEFAULT_SKIN","默认"
"TID_BULL_HAIR_SKIN","北欧海盗"
"TID_TRICKSHOT_GOLD_SKIN","纯金"
"TID_BARKEEP_GOLD_SKIN","纯金"
"TID_GUNSLINGER_ROCKSTAR_SKIN","摇滚明星"
"TID_STAT_HEAL","治疗"
"TID_LUCHADOR_RUDO_SKIN","大力士艾尔"
"TID_EVENTS_NEW_EVENT","新活动！"
"TID_SETTINGS_BRAWLHINTS","对战提示"
"TID_COLLECTED_COINS_INFO","您已从<PLANET>收集了<CURRENT>金币，最多可收集<MAX>金币"
"TID_COLLECTED_COINS_INFO_CAPPED","您已收集了<PLANET>的所有金币"
"TID_FIRST_WIN_ON_PLANET_INFO","在<PLANET>与其他玩家对战获得的首次胜利可使您额外获得<AMOUNT>金币"
"TID_NOT_ENOUGH_TICKETS","没有足够的门票"
"TID_EVENT_LIST_GAME_ROOMS","游戏房间"
"TID_COOP","合作对战"
"TID_COOP_NOT_SUPPORTED","该活动不支持组队对战"
"TID_PRACTISE_NOT_SUPPORTED","该活动不支持人机对战"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登录新的Facebook账号"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","您要将当前游戏连接至该Facebook账号吗？"
"TID_BUTTON_OKAY","确定"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","获得<HERO>以解锁该头像"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","邀请好友\n一起征战"
