"Name","Type","Index","ProgressStart","Progress","Season","PrimaryRewardType","PrimaryRewardCount","PrimaryRewardExtraData","PrimaryRewardData","SecondaryRewardType","SecondaryRewardCount","SecondaryRewardExtraData","SecondaryRewardData"
"Free_2_100",2,100,19800,200,2,"PROGRESSION_SKIN_LEVEL_UP",1,,"TntGuyProgressionSkinLevel1",,,,
"Tail_2",3,0,0,0,2,49,1,5,,,,,
"Premium_3_0",1,0,-1,1,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Premium_3_1",1,1,0,200,3,1,10000,,,,,,
"Premium_3_2",1,2,200,200,3,16,10,,,,,,
"Premium_3_3",1,3,400,200,3,16,5,,,,,,
"Premium_3_4",1,4,600,200,3,16,10,,,,,,
"Premium_3_5",1,5,800,200,3,19,1,,"emoji_propass_64_1",1,10,,
"Premium_3_6",1,6,1000,200,3,16,10,,,,,,
"Premium_3_7",1,7,1200,200,3,16,5,,,,,,
"Premium_3_8",1,8,1400,200,3,16,10,,,,,,
"Premium_3_9",1,9,1600,200,3,16,5,,,,,,
"Premium_3_10",1,10,1800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Premium_3_11",1,11,2000,200,3,16,5,,,,,,
"Premium_3_12",1,12,2200,200,3,16,10,,,,,,
"Premium_3_13",1,13,2400,200,3,16,5,,,,,,
"Premium_3_14",1,14,2600,200,3,16,10,,,,,,
"Premium_3_15",1,15,2800,200,3,35,1,,"spray_propass_64_1",1,10,,
"Premium_3_16",1,16,3000,200,3,16,10,,,,,,
"Premium_3_17",1,17,3200,200,3,16,5,,,,,,
"Premium_3_18",1,18,3400,200,3,16,10,,,,,,
"Premium_3_19",1,19,3600,200,3,16,5,,,,,,
"Premium_3_20",1,20,3800,200,3,19,1,,"emoji_propass_64_2",1,10,,
"Premium_3_21",1,21,4000,200,3,16,5,,,,,,
"Premium_3_22",1,22,4200,200,3,16,10,,,,,,
"Premium_3_23",1,23,4400,200,3,16,5,,,,,,
"Premium_3_24",1,24,4600,200,3,16,10,,,,,,
"Premium_3_25",1,25,4800,200,3,25,1,,"player_icon_propass_64_1",1,10,,
"Premium_3_26",1,26,5000,200,3,16,10,,,,,,
"Premium_3_27",1,27,5200,200,3,16,5,,,,,,
"Premium_3_28",1,28,5400,200,3,16,10,,,,,,
"Premium_3_29",1,29,5600,200,3,16,5,,,,,,
"Premium_3_30",1,30,5800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Premium_3_31",1,31,6000,200,3,16,5,,,,,,
"Premium_3_32",1,32,6200,200,3,16,10,,,,,,
"Premium_3_33",1,33,6400,200,3,16,5,,,,,,
"Premium_3_34",1,34,6600,200,3,16,10,,,,,,
"Premium_3_35",1,35,6800,200,3,19,1,,"emoji_propass_64_3",1,10,,
"Premium_3_36",1,36,7000,200,3,16,10,,,,,,
"Premium_3_37",1,37,7200,200,3,16,5,,,,,,
"Premium_3_38",1,38,7400,200,3,16,10,,,,,,
"Premium_3_39",1,39,7600,200,3,16,5,,,,,,
"Premium_3_40",1,40,7800,200,3,19,1,,"emoji_propass_64_4",1,10,,
"Premium_3_41",1,41,8000,200,3,16,5,,,,,,
"Premium_3_42",1,42,8200,200,3,16,10,,,,,,
"Premium_3_43",1,43,8400,200,3,16,5,,,,,,
"Premium_3_44",1,44,8600,200,3,16,10,,,,,,
"Premium_3_45",1,45,8800,200,3,25,1,,"player_icon_propass_64_2",1,10,,
"Premium_3_46",1,46,9000,200,3,16,10,,,,,,
"Premium_3_47",1,47,9200,200,3,16,5,,,,,,
"Premium_3_48",1,48,9400,200,3,16,10,,,,,,
"Premium_3_49",1,49,9600,200,3,16,5,,,,,,
"Premium_3_50",1,50,9800,200,3,19,1,,"emoji_propass_64_5",1,10,,
"Premium_3_51",1,51,10000,200,3,16,5,,,,,,
"Premium_3_52",1,52,10200,200,3,16,10,,,,,,
"Premium_3_53",1,53,10400,200,3,16,5,,,,,,
"Premium_3_54",1,54,10600,200,3,16,10,,,,,,
"Premium_3_55",1,55,10800,200,3,19,1,,"emoji_propass_64_6",1,10,,
"Premium_3_56",1,56,11000,200,3,16,10,,,,,,
"Premium_3_57",1,57,11200,200,3,16,5,,,,,,
"Premium_3_58",1,58,11400,200,3,16,10,,,,,,
"Premium_3_59",1,59,11600,200,3,16,5,,,,,,
"Premium_3_60",1,60,11800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Premium_3_61",1,61,12000,200,3,16,5,,,,,,
"Premium_3_62",1,62,12200,200,3,16,10,,,,,,
"Premium_3_63",1,63,12400,200,3,16,5,,,,,,
"Premium_3_64",1,64,12600,200,3,16,10,,,,,,
"Premium_3_65",1,65,12800,200,3,35,1,,"spray_propass_64_2",1,10,,
"Premium_3_66",1,66,13000,200,3,16,10,,,,,,
"Premium_3_67",1,67,13200,200,3,16,5,,,,,,
"Premium_3_68",1,68,13400,200,3,16,10,,,,,,
"Premium_3_69",1,69,13600,200,3,16,5,,,,,,
"Premium_3_70",1,70,13800,200,3,19,1,,"emoji_propass_64_7",1,10,,
"Premium_3_71",1,71,14000,200,3,16,5,,,,,,
"Premium_3_72",1,72,14200,200,3,16,10,,,,,,
"Premium_3_73",1,73,14400,200,3,16,5,,,,,,
"Premium_3_74",1,74,14600,200,3,16,10,,,,,,
"Premium_3_75",1,75,14800,200,3,19,1,,"emoji_propass_64_8",1,10,,
"Premium_3_76",1,76,15000,200,3,16,10,,,,,,
"Premium_3_77",1,77,15200,200,3,16,5,,,,,,
"Premium_3_78",1,78,15400,200,3,16,10,,,,,,
"Premium_3_79",1,79,15600,200,3,16,5,,,,,,
"Premium_3_80",1,80,15800,200,3,25,1,,"player_icon_propass_64_3",1,10,,
"Premium_3_81",1,81,16000,200,3,16,5,,,,,,
"Premium_3_82",1,82,16200,200,3,16,10,,,,,,
"Premium_3_83",1,83,16400,200,3,16,5,,,,,,
"Premium_3_84",1,84,16600,200,3,16,10,,,,,,
"Premium_3_85",1,85,16800,200,3,19,1,,"emoji_propass_64_champiangry",1,10,,
"Premium_3_86",1,86,17000,200,3,16,10,,,,,,
"Premium_3_87",1,87,17200,200,3,16,5,,,,,,
"Premium_3_88",1,88,17400,200,3,16,10,,,,,,
"Premium_3_89",1,89,17600,200,3,16,5,,,,,,
"Premium_3_90",1,90,17800,200,3,35,1,,"spray_propass_64_3",1,10,,
"Premium_3_91",1,91,18000,200,3,16,5,,,,,,
"Premium_3_92",1,92,18200,200,3,16,10,,,,,,
"Premium_3_93",1,93,18400,200,3,16,5,,,,,,
"Premium_3_94",1,94,18600,200,3,16,10,,,,,,
"Premium_3_95",1,95,18800,200,3,19,1,,"emoji_propass_64_champiclick",1,10,,
"Premium_3_96",1,96,19000,200,3,16,10,,,,,,
"Premium_3_97",1,97,19200,200,3,16,5,,,,,,
"Premium_3_98",1,98,19400,200,3,16,10,,,,,,
"Premium_3_99",1,99,19600,200,3,16,10,,,,,,
"Premium_3_100",1,100,19800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_0",2,0,-1,1,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_1",2,1,0,200,3,49,1,,"OverchargeStar",,,,
"Free_3_2",2,2,200,200,3,49,1,,"RankedStar",,,,
"Free_3_3",2,3,400,200,3,50,1,,,,,,
"Free_3_4",2,4,600,200,3,49,1,,"RankedStar",,,,
"Free_3_5",2,5,800,200,3,49,1,5,,,,,
"Free_3_6",2,6,1000,200,3,49,1,,"RankedStar",,,,
"Free_3_7",2,7,1200,200,3,50,1,,,,,,
"Free_3_8",2,8,1400,200,3,49,1,,"RankedStar",,,,
"Free_3_9",2,9,1600,200,3,50,1,,,,,,
"Free_3_10",2,10,1800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_11",2,11,2000,200,3,50,1,,,,,,
"Free_3_12",2,12,2200,200,3,49,1,,"RankedStar",,,,
"Free_3_13",2,13,2400,200,3,50,1,,,,,,
"Free_3_14",2,14,2600,200,3,16,5,,,,,,
"Free_3_15",2,15,2800,200,3,49,1,4,,,,,
"Free_3_16",2,16,3000,200,3,49,1,,"RankedStar",,,,
"Free_3_17",2,17,3200,200,3,50,1,,,,,,
"Free_3_18",2,18,3400,200,3,49,1,,"RankedStar",,,,
"Free_3_19",2,19,3600,200,3,25,1,,"player_icon_propass_64_4",,,,
"Free_3_20",2,20,3800,200,3,49,1,5,,,,,
"Free_3_21",2,21,4000,200,3,16,5,,,,,,
"Free_3_22",2,22,4200,200,3,49,1,,"RankedStar",,,,
"Free_3_23",2,23,4400,200,3,50,1,,,,,,
"Free_3_24",2,24,4600,200,3,49,1,,"RankedStar",,,,
"Free_3_25",2,25,4800,200,3,49,1,4,,,,,
"Free_3_26",2,26,5000,200,3,49,1,,"RankedStar",,,,
"Free_3_27",2,27,5200,200,3,50,1,,,,,,
"Free_3_28",2,28,5400,200,3,49,1,,"RankedStar",,,,
"Free_3_29",2,29,5600,200,3,50,1,,,,,,
"Free_3_30",2,30,5800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_31",2,31,6000,200,3,50,1,,,,,,
"Free_3_32",2,32,6200,200,3,49,1,,"RankedStar",,,,
"Free_3_33",2,33,6400,200,3,50,1,,,,,,
"Free_3_34",2,34,6600,200,3,16,5,,,,,,
"Free_3_35",2,35,6800,200,3,49,1,5,,,,,
"Free_3_36",2,36,7000,200,3,49,1,,"RankedStar",,,,
"Free_3_37",2,37,7200,200,3,50,1,,,,,,
"Free_3_38",2,38,7400,200,3,49,1,,"RankedStar",,,,
"Free_3_39",2,39,7600,200,3,25,1,,"player_icon_propass_64_5",,,,
"Free_3_40",2,40,7800,200,3,49,1,5,,,,,
"Free_3_41",2,41,8000,200,3,16,5,,,,,,
"Free_3_42",2,42,8200,200,3,49,1,,"RankedStar",,,,
"Free_3_43",2,43,8400,200,3,50,1,,,,,,
"Free_3_44",2,44,8600,200,3,49,1,,"RankedStar",,,,
"Free_3_45",2,45,8800,200,3,49,1,4,,,,,
"Free_3_46",2,46,9000,200,3,49,1,,"RankedStar",,,,
"Free_3_47",2,47,9200,200,3,50,1,,,,,,
"Free_3_48",2,48,9400,200,3,49,1,,"RankedStar",,,,
"Free_3_49",2,49,9600,200,3,50,1,,,,,,
"Free_3_50",2,50,9800,200,3,49,1,5,,,,,
"Free_3_51",2,51,10000,200,3,50,1,,,,,,
"Free_3_52",2,52,10200,200,3,49,1,,"RankedStar",,,,
"Free_3_53",2,53,10400,200,3,50,1,,,,,,
"Free_3_54",2,54,10600,200,3,16,5,,,,,,
"Free_3_55",2,55,10800,200,3,49,1,4,,,,,
"Free_3_56",2,56,11000,200,3,49,1,,"RankedStar",,,,
"Free_3_57",2,57,11200,200,3,50,1,,,,,,
"Free_3_58",2,58,11400,200,3,49,1,,"RankedStar",,,,
"Free_3_59",2,59,11600,200,3,50,1,,,,,,
"Free_3_60",2,60,11800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_61",2,61,12000,200,3,16,5,,,,,,
"Free_3_62",2,62,12200,200,3,49,1,,"RankedStar",,,,
"Free_3_63",2,63,12400,200,3,50,1,,,,,,
"Free_3_64",2,64,12600,200,3,49,1,,"RankedStar",,,,
"Free_3_65",2,65,12800,200,3,49,1,4,,,,,
"Free_3_66",2,66,13000,200,3,49,1,,"RankedStar",,,,
"Free_3_67",2,67,13200,200,3,50,1,,,,,,
"Free_3_68",2,68,13400,200,3,49,1,,"RankedStar",,,,
"Free_3_69",2,69,13600,200,3,50,1,,,,,,
"Free_3_70",2,70,13800,200,3,49,1,5,,,,,
"Free_3_71",2,71,14000,200,3,50,1,,,,,,
"Free_3_72",2,72,14200,200,3,49,1,,"RankedStar",,,,
"Free_3_73",2,73,14400,200,3,50,1,,,,,,
"Free_3_74",2,74,14600,200,3,16,5,,,,,,
"Free_3_75",2,75,14800,200,3,49,1,4,,,,,
"Free_3_76",2,76,15000,200,3,49,1,,"RankedStar",,,,
"Free_3_77",2,77,15200,200,3,50,1,,,,,,
"Free_3_78",2,78,15400,200,3,49,1,,"RankedStar",,,,
"Free_3_79",2,79,15600,200,3,50,1,,,,,,
"Free_3_80",2,80,15800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Free_3_81",2,81,16000,200,3,16,5,,,,,,
"Free_3_82",2,82,16200,200,3,49,1,,"RankedStar",,,,
"Free_3_83",2,83,16400,200,3,50,1,,,,,,
"Free_3_84",2,84,16600,200,3,49,1,,"RankedStar",,,,
"Free_3_85",2,85,16800,200,3,49,1,4,,,,,
"Free_3_86",2,86,17000,200,3,49,1,,"RankedStar",,,,
"Free_3_87",2,87,17200,200,3,50,1,,,,,,
"Free_3_88",2,88,17400,200,3,49,1,,"RankedStar",,,,
"Free_3_89",2,89,17600,200,3,50,1,,,,,,
"Free_3_90",2,90,17800,200,3,49,1,5,,,,,
"Free_3_91",2,91,18000,200,3,19,1,,"emoji_skull_love",,,,
"Free_3_92",2,92,18200,200,3,49,1,,"RankedStar",,,,
"Free_3_93",2,93,18400,200,3,50,1,,,,,,
"Free_3_94",2,94,18600,200,3,16,5,,,,,,
"Free_3_95",2,95,18800,200,3,49,1,4,,,,,
"Free_3_96",2,96,19000,200,3,49,1,,"RankedStar",,,,
"Free_3_97",2,97,19200,200,3,50,1,,,,,,
"Free_3_98",2,98,19400,200,3,16,5,,,,,,
"Free_3_99",2,99,19600,200,3,49,1,5,,,,,
"Free_3_100",2,100,19800,200,3,"PROGRESSION_SKIN_LEVEL_UP",1,,"NinjaPropassProgressionSkinLevel1",,,,
"Tail_3",3,0,0,0,3,49,1,5,,,,,
"Premium_4_0",1,0,-1,1,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Premium_4_1",1,1,0,200,4,1,10000,,,,,,
"Premium_4_2",1,2,200,200,4,16,10,,,,,,
"Premium_4_3",1,3,400,200,4,16,5,,,,,,
"Premium_4_4",1,4,600,200,4,16,10,,,,,,
"Premium_4_5",1,5,800,200,4,19,1,,"emoji_propass_bonfire",1,10,,
"Premium_4_6",1,6,1000,200,4,16,10,,,,,,
"Premium_4_7",1,7,1200,200,4,16,5,,,,,,
"Premium_4_8",1,8,1400,200,4,16,10,,,,,,
"Premium_4_9",1,9,1600,200,4,16,5,,,,,,
"Premium_4_10",1,10,1800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Premium_4_11",1,11,2000,200,4,16,5,,,,,,
"Premium_4_12",1,12,2200,200,4,16,10,,,,,,
"Premium_4_13",1,13,2400,200,4,16,5,,,,,,
"Premium_4_14",1,14,2600,200,4,16,10,,,,,,
"Premium_4_15",1,15,2800,200,4,35,1,,"spray_propass_66_3",1,10,,
"Premium_4_16",1,16,3000,200,4,16,10,,,,,,
"Premium_4_17",1,17,3200,200,4,16,5,,,,,,
"Premium_4_18",1,18,3400,200,4,16,10,,,,,,
"Premium_4_19",1,19,3600,200,4,16,5,,,,,,
"Premium_4_20",1,20,3800,200,4,19,1,,"emoji_propass_cards",1,10,,
"Premium_4_21",1,21,4000,200,4,16,5,,,,,,
"Premium_4_22",1,22,4200,200,4,16,10,,,,,,
"Premium_4_23",1,23,4400,200,4,16,5,,,,,,
"Premium_4_24",1,24,4600,200,4,16,10,,,,,,
"Premium_4_25",1,25,4800,200,4,25,1,,"player_icon_propass_4",1,10,,
"Premium_4_26",1,26,5000,200,4,16,10,,,,,,
"Premium_4_27",1,27,5200,200,4,16,5,,,,,,
"Premium_4_28",1,28,5400,200,4,16,10,,,,,,
"Premium_4_29",1,29,5600,200,4,16,5,,,,,,
"Premium_4_30",1,30,5800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Premium_4_31",1,31,6000,200,4,16,5,,,,,,
"Premium_4_32",1,32,6200,200,4,16,10,,,,,,
"Premium_4_33",1,33,6400,200,4,16,5,,,,,,
"Premium_4_34",1,34,6600,200,4,16,10,,,,,,
"Premium_4_35",1,35,6800,200,4,19,1,,"emoji_propass_arrow",1,10,,
"Premium_4_36",1,36,7000,200,4,16,10,,,,,,
"Premium_4_37",1,37,7200,200,4,16,5,,,,,,
"Premium_4_38",1,38,7400,200,4,16,10,,,,,,
"Premium_4_39",1,39,7600,200,4,16,5,,,,,,
"Premium_4_40",1,40,7800,200,4,19,1,,"emoji_propass_fire",1,10,,
"Premium_4_41",1,41,8000,200,4,16,5,,,,,,
"Premium_4_42",1,42,8200,200,4,16,10,,,,,,
"Premium_4_43",1,43,8400,200,4,16,5,,,,,,
"Premium_4_44",1,44,8600,200,4,16,10,,,,,,
"Premium_4_45",1,45,8800,200,4,25,1,,"player_icon_propass_3",1,10,,
"Premium_4_46",1,46,9000,200,4,16,10,,,,,,
"Premium_4_47",1,47,9200,200,4,16,5,,,,,,
"Premium_4_48",1,48,9400,200,4,16,10,,,,,,
"Premium_4_49",1,49,9600,200,4,16,5,,,,,,
"Premium_4_50",1,50,9800,200,4,19,1,,"emoji_propass_flag",1,10,,
"Premium_4_51",1,51,10000,200,4,16,5,,,,,,
"Premium_4_52",1,52,10200,200,4,16,10,,,,,,
"Premium_4_53",1,53,10400,200,4,16,5,,,,,,
"Premium_4_54",1,54,10600,200,4,16,10,,,,,,
"Premium_4_55",1,55,10800,200,4,19,1,,"emoji_propass_hammer",1,10,,
"Premium_4_56",1,56,11000,200,4,16,10,,,,,,
"Premium_4_57",1,57,11200,200,4,16,5,,,,,,
"Premium_4_58",1,58,11400,200,4,16,10,,,,,,
"Premium_4_59",1,59,11600,200,4,16,5,,,,,,
"Premium_4_60",1,60,11800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Premium_4_61",1,61,12000,200,4,16,5,,,,,,
"Premium_4_62",1,62,12200,200,4,16,10,,,,,,
"Premium_4_63",1,63,12400,200,4,16,5,,,,,,
"Premium_4_64",1,64,12600,200,4,16,10,,,,,,
"Premium_4_65",1,65,12800,200,4,35,1,,"spray_propass_whiteflag",1,10,,
"Premium_4_66",1,66,13000,200,4,16,10,,,,,,
"Premium_4_67",1,67,13200,200,4,16,5,,,,,,
"Premium_4_68",1,68,13400,200,4,16,10,,,,,,
"Premium_4_69",1,69,13600,200,4,16,5,,,,,,
"Premium_4_70",1,70,13800,200,4,19,1,,"emoji_propass_light",1,10,,
"Premium_4_71",1,71,14000,200,4,16,5,,,,,,
"Premium_4_72",1,72,14200,200,4,16,10,,,,,,
"Premium_4_73",1,73,14400,200,4,16,5,,,,,,
"Premium_4_74",1,74,14600,200,4,16,10,,,,,,
"Premium_4_75",1,75,14800,200,4,19,1,,"emoji_propass_music",1,10,,
"Premium_4_76",1,76,15000,200,4,16,10,,,,,,
"Premium_4_77",1,77,15200,200,4,16,5,,,,,,
"Premium_4_78",1,78,15400,200,4,16,10,,,,,,
"Premium_4_79",1,79,15600,200,4,16,5,,,,,,
"Premium_4_80",1,80,15800,200,4,25,1,,"player_icon_propass_1",1,10,,
"Premium_4_81",1,81,16000,200,4,16,5,,,,,,
"Premium_4_82",1,82,16200,200,4,16,10,,,,,,
"Premium_4_83",1,83,16400,200,4,16,5,,,,,,
"Premium_4_84",1,84,16600,200,4,16,10,,,,,,
"Premium_4_85",1,85,16800,200,4,19,1,,"emoji_propass_potions",1,10,,
"Premium_4_86",1,86,17000,200,4,16,10,,,,,,
"Premium_4_87",1,87,17200,200,4,16,5,,,,,,
"Premium_4_88",1,88,17400,200,4,16,10,,,,,,
"Premium_4_89",1,89,17600,200,4,16,5,,,,,,
"Premium_4_90",1,90,17800,200,4,35,1,,"spray_propass_66_4",1,10,,
"Premium_4_91",1,91,18000,200,4,16,5,,,,,,
"Premium_4_92",1,92,18200,200,4,16,10,,,,,,
"Premium_4_93",1,93,18400,200,4,16,5,,,,,,
"Premium_4_94",1,94,18600,200,4,16,10,,,,,,
"Premium_4_95",1,95,18800,200,4,19,1,,"emoji_propass_ring",1,10,,
"Premium_4_96",1,96,19000,200,4,16,10,,,,,,
"Premium_4_97",1,97,19200,200,4,16,5,,,,,,
"Premium_4_98",1,98,19400,200,4,16,10,,,,,,
"Premium_4_99",1,99,19600,200,4,16,10,,,,,,
"Premium_4_100",1,100,19800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_0",2,0,-1,1,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_1",2,1,0,200,4,49,1,,"OverchargeStar",,,,
"Free_4_2",2,2,200,200,4,49,1,,"RankedStar",,,,
"Free_4_3",2,3,400,200,4,50,1,,,,,,
"Free_4_4",2,4,600,200,4,49,1,,"RankedStar",,,,
"Free_4_5",2,5,800,200,4,49,1,5,,,,,
"Free_4_6",2,6,1000,200,4,49,1,,"RankedStar",,,,
"Free_4_7",2,7,1200,200,4,50,1,,,,,,
"Free_4_8",2,8,1400,200,4,49,1,,"RankedStar",,,,
"Free_4_9",2,9,1600,200,4,50,1,,,,,,
"Free_4_10",2,10,1800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_11",2,11,2000,200,4,50,1,,,,,,
"Free_4_12",2,12,2200,200,4,49,1,,"RankedStar",,,,
"Free_4_13",2,13,2400,200,4,50,1,,,,,,
"Free_4_14",2,14,2600,200,4,16,5,,,,,,
"Free_4_15",2,15,2800,200,4,49,1,4,,,,,
"Free_4_16",2,16,3000,200,4,49,1,,"RankedStar",,,,
"Free_4_17",2,17,3200,200,4,50,1,,,,,,
"Free_4_18",2,18,3400,200,4,49,1,,"RankedStar",,,,
"Free_4_19",2,19,3600,200,4,35,1,,"spray_propass_66_2",,,,
"Free_4_20",2,20,3800,200,4,49,1,5,,,,,
"Free_4_21",2,21,4000,200,4,16,5,,,,,,
"Free_4_22",2,22,4200,200,4,49,1,,"RankedStar",,,,
"Free_4_23",2,23,4400,200,4,50,1,,,,,,
"Free_4_24",2,24,4600,200,4,49,1,,"RankedStar",,,,
"Free_4_25",2,25,4800,200,4,49,1,4,,,,,
"Free_4_26",2,26,5000,200,4,49,1,,"RankedStar",,,,
"Free_4_27",2,27,5200,200,4,50,1,,,,,,
"Free_4_28",2,28,5400,200,4,49,1,,"RankedStar",,,,
"Free_4_29",2,29,5600,200,4,50,1,,,,,,
"Free_4_30",2,30,5800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_31",2,31,6000,200,4,50,1,,,,,,
"Free_4_32",2,32,6200,200,4,49,1,,"RankedStar",,,,
"Free_4_33",2,33,6400,200,4,50,1,,,,,,
"Free_4_34",2,34,6600,200,4,16,5,,,,,,
"Free_4_35",2,35,6800,200,4,49,1,5,,,,,
"Free_4_36",2,36,7000,200,4,49,1,,"RankedStar",,,,
"Free_4_37",2,37,7200,200,4,50,1,,,,,,
"Free_4_38",2,38,7400,200,4,49,1,,"RankedStar",,,,
"Free_4_39",2,39,7600,200,4,25,1,,"player_icon_propass_free_2",,,,
"Free_4_40",2,40,7800,200,4,49,1,5,,,,,
"Free_4_41",2,41,8000,200,4,16,5,,,,,,
"Free_4_42",2,42,8200,200,4,49,1,,"RankedStar",,,,
"Free_4_43",2,43,8400,200,4,50,1,,,,,,
"Free_4_44",2,44,8600,200,4,49,1,,"RankedStar",,,,
"Free_4_45",2,45,8800,200,4,49,1,4,,,,,
"Free_4_46",2,46,9000,200,4,49,1,,"RankedStar",,,,
"Free_4_47",2,47,9200,200,4,50,1,,,,,,
"Free_4_48",2,48,9400,200,4,49,1,,"RankedStar",,,,
"Free_4_49",2,49,9600,200,4,50,1,,,,,,
"Free_4_50",2,50,9800,200,4,49,1,5,,,,,
"Free_4_51",2,51,10000,200,4,50,1,,,,,,
"Free_4_52",2,52,10200,200,4,49,1,,"RankedStar",,,,
"Free_4_53",2,53,10400,200,4,50,1,,,,,,
"Free_4_54",2,54,10600,200,4,16,5,,,,,,
"Free_4_55",2,55,10800,200,4,49,1,4,,,,,
"Free_4_56",2,56,11000,200,4,49,1,,"RankedStar",,,,
"Free_4_57",2,57,11200,200,4,50,1,,,,,,
"Free_4_58",2,58,11400,200,4,49,1,,"RankedStar",,,,
"Free_4_59",2,59,11600,200,4,50,1,,,,,,
"Free_4_60",2,60,11800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_61",2,61,12000,200,4,16,5,,,,,,
"Free_4_62",2,62,12200,200,4,49,1,,"RankedStar",,,,
"Free_4_63",2,63,12400,200,4,50,1,,,,,,
"Free_4_64",2,64,12600,200,4,49,1,,"RankedStar",,,,
"Free_4_65",2,65,12800,200,4,49,1,4,,,,,
"Free_4_66",2,66,13000,200,4,49,1,,"RankedStar",,,,
"Free_4_67",2,67,13200,200,4,50,1,,,,,,
"Free_4_68",2,68,13400,200,4,49,1,,"RankedStar",,,,
"Free_4_69",2,69,13600,200,4,50,1,,,,,,
"Free_4_70",2,70,13800,200,4,49,1,5,,,,,
"Free_4_71",2,71,14000,200,4,50,1,,,,,,
"Free_4_72",2,72,14200,200,4,49,1,,"RankedStar",,,,
"Free_4_73",2,73,14400,200,4,50,1,,,,,,
"Free_4_74",2,74,14600,200,4,16,5,,,,,,
"Free_4_75",2,75,14800,200,4,49,1,4,,,,,
"Free_4_76",2,76,15000,200,4,49,1,,"RankedStar",,,,
"Free_4_77",2,77,15200,200,4,50,1,,,,,,
"Free_4_78",2,78,15400,200,4,49,1,,"RankedStar",,,,
"Free_4_79",2,79,15600,200,4,50,1,,,,,,
"Free_4_80",2,80,15800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Free_4_81",2,81,16000,200,4,16,5,,,,,,
"Free_4_82",2,82,16200,200,4,49,1,,"RankedStar",,,,
"Free_4_83",2,83,16400,200,4,50,1,,,,,,
"Free_4_84",2,84,16600,200,4,49,1,,"RankedStar",,,,
"Free_4_85",2,85,16800,200,4,49,1,4,,,,,
"Free_4_86",2,86,17000,200,4,49,1,,"RankedStar",,,,
"Free_4_87",2,87,17200,200,4,50,1,,,,,,
"Free_4_88",2,88,17400,200,4,49,1,,"RankedStar",,,,
"Free_4_89",2,89,17600,200,4,50,1,,,,,,
"Free_4_90",2,90,17800,200,4,49,1,5,,,,,
"Free_4_91",2,91,18000,200,4,19,1,,"emoji_propass_map",,,,
"Free_4_92",2,92,18200,200,4,49,1,,"RankedStar",,,,
"Free_4_93",2,93,18400,200,4,50,1,,,,,,
"Free_4_94",2,94,18600,200,4,16,5,,,,,,
"Free_4_95",2,95,18800,200,4,49,1,4,,,,,
"Free_4_96",2,96,19000,200,4,49,1,,"RankedStar",,,,
"Free_4_97",2,97,19200,200,4,50,1,,,,,,
"Free_4_98",2,98,19400,200,4,16,5,,,,,,
"Free_4_99",2,99,19600,200,4,49,1,5,,,,,
"Free_4_100",2,100,19800,200,4,"PROGRESSION_SKIN_LEVEL_UP",1,,"CrowRankedProgrsesionSkinLevel1",,,,
"Tail_4",3,0,0,0,4,49,1,5,,,,,
