"TID","ID"
"TID_TEAM_ERROR_15","Tidak dapat bergabung. Tim ini tidak di wilayahmu."
"TID_TEAM_ERROR_17","Tidak dapat memulai laga. Tidak diperkenankan ada Jagoan yang sama."
"TID_TEAM_ERROR_18","Tidak dapat memulai laga. Game sedang dalam pemeliharaan."
"TID_TEAM_ERROR_19","Tidak dapat menendang keluar pembuat tim saat mereka online."
"TID_TEAM_ERROR_20","Tidak dapat mengganti peta. Ada terlalu banyak pemain untuk peta ini"
"TID_TEAM_ERROR_21","Tidak dapat memulai laga. Tiket tidak cukup"
"TID_TEAM_ERROR_22","Tidak dapat mengganti peta. Ada terlalu banyak pemain untuk peta ini"
"TID_TEAM_ERROR_24","Gagal mengundang. Tidak menemukan teman"
"TID_TEAM_ERROR_25","Gagal mengundang. Tim penuh."
"TID_TEAM_ERROR_26","Undangan ditolak"
"TID_TEAM_ERROR_27","Gagal mengundang. Pemain saat ini tidak menerima undangan tim."
"TID_TEAM_ERROR_28","Gagal mengundang. Pemain offline"
"TID_TEAM_ERROR_29","Gagal mengundang. Pemain sudah ada dalam tim."
"TID_TEAM_ERROR_30","Tidak dapat memulai laga karena ada undangan yang belum diterima"
"TID_TEAM_ERROR_31","Tidak dapat mengganti acara karena ada undangan yang belum diterima"
"TID_TEAM_ERROR_32","Anggota tim terlalu banyak untuk mode laga ini"
"TID_TEAM_ERROR_33","Mode laga ini tidak mendukung permainan tim"
"TID_TEAM_ERROR_34","Bos terakhir sudah kamu kalahkan"
"TID_TEAM_ERROR_40","Permintaan bergabung ke tim belum diterima"
"TID_TEAM_ERROR_41","Permintaan bergabung ke tim ditolak"
"TID_TEAM_ERROR_42","Permintaan bergabung ke tim gagal. Tim tidak dapat ditemukan"
"TID_TEAM_ERROR_43","Penerima permintaan bergabung ke tim sudah keluar dari tim"
"TID_TEAM_ERROR_44","Penerima permintaan bergabung ke tim sudah offline"
"TID_TEAM_ERROR_45","Permintaan bergabung ke tim gagal. Tim sudah penuh"
"TID_TEAM_ERROR_46","Penerima permintaan bergabung ke tim telah membisukanmu"
"TID_TEAM_ERROR_47","Permintaan bergabung dengan tim gagal. Hanya pembuat tim yang berteman yang bisa menerima permintaan bergabung."
"TID_SELECT_LOCATION_TITLE","PILIH PETA"
"TID_SELECT_LOCATION_LOCATIONS","PERSAHABATAN"
"TID_SELECT_LOCATION_EVENTS","BERPERINGKAT"
"TID_TEAM_SEARCH_INVALID_CODE","Kode tim tidak valid. Pastikan kode sudah tepat."
"TID_TEAM_LEAVE","KELUAR"
"TID_TEAM_JOIN","GABUNG KE TIM"
"TID_TEAM_READY_BUTTON_LABEL","AKU SIAP"
"TID_TEAM_CANCEL_READY","Batal"
"TID_TEAM_QUIT","KELUAR"
"TID_TEAM_TEAMCODE","Kode tim"
"TID_TEAM_TEAMCODE_DESC","Temanmu bisa mengakses tim menggunakan kode ini"
"TID_TEAM_WAITING_FOR_PLAYER","Undang dengan kode tim"
"TID_TEAM_NO_MEMBER","BOT"
"TID_TEAM_NO_MEMBER_INVITE","UNDANG"
"TID_TEAMCREATE_EVENT","Peta"
"TID_TEAM_KICK","Tendang"
"TID_TEAM_PROFILE","Profil"
"TID_TEAM_SWAP","Tukar Sisi"
"TID_TEAM_SWAP_HERE","Beralih ke Sini"
"TID_TEAM_CREATOR_ONLY_FEATURE","Hanya tersedia untuk pembuat tim"
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","Hanya pembuat tim yang dapat mengganti acara"
"TID_TEAM_PROFILE_BLOCKED","Tak dapat dilihat saat Siap"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","Tidak tersedia saat Siap"
"TID_TEAM_PRACTISE_BUTTON_LABEL","LATIHAN"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","dengan bot"
"TID_TEAM_LOOT_UNLOCKS","HADIAH"
"TID_BONUS_REWARD","Hadiah Bonus untuk 3x menang:"
"TID_BONUS_REWARD_COLLECTED","Hadiah Bonus diklaim"
"TID_INFO_SERVER_ERROR_TITLE","Kesalahan server"
"TID_INFO_SERVER_ERROR_BUTTON","Muat ulang game"
"TID_RARITY_NAME_0","Hadiah Ambang Trofi"
"TID_RARITY_NAME_1","Langka"
"TID_RARITY_NAME_2","Super Langka"
"TID_RARITY_NAME_3","Epik"
"TID_RARITY_NAME_4","Mistis"
"TID_RARITY_NAME_5","Legendaris"
"TID_RARITY_COLOR_0","B9EAFF"
"TID_RARITY_COLOR_1","68FD58"
"TID_RARITY_COLOR_2","5AB3FF"
"TID_RARITY_COLOR_3","D850FF"
"TID_RARITY_COLOR_4","FE5E72"
"TID_RARITY_COLOR_5","FFF11E"
"TID_HERO_SCREEN_DIM_COLOR","164382"
"TID_RANK_UP_POPUP_TITLE","NAIK KELAS!"
"TID_RANK_UP_POPUP_REWARD_BONUS","BONUS NAIK KELAS"
"TID_RANK_UP_POPUP_RANK","KELAS <RANK>"
"TID_NAME_FAILED_TOO_SHORT","Nama terlalu pendek!"
"TID_NAME_FAILED_PROFANITIES","Nama tidak diperbolehkan!"
"TID_NAME_FAILED","Nama tidak diperbolehkan!"
"TID_EVENT_STARTED","Peta <GAMEMODE> baru terbuka! Hadiah baru tersedia!"
"TID_SELECT_HERO_INFO_1","<cFF8000>Pemain vs Pemain</c>"
"TID_SELECT_HERO_INFO_2","<c2288ff>Pemain vs Bot</c>"
"TID_SELECT_HERO_INFO_3","<c40E0D0>Main solo dengan Bot</c>"
"TID_SELECT_HERO_INFO_1_6","<cFF8000>Pemain vs Pemain</c>"
"TID_SELECT_HERO_INFO_3_6","<c40E0D0>Main solo dengan Bot</c>"
"TID_SELECT_HERO_INFO_FRIENDLY","<c40E0D0>Semua Jagoan Ditingkatkan Sepenuhnya di Laga Persahabatan</c>"
"TID_SELECT_HERO_INFO_RANK_REWARD","Untuk Mendapatkan Poin Kekuatan"
"TID_SELECT_HERO_POW_INFO_TITLE","HADIAH POIN KEKUATAN"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","PEMBELIAN POIN KEKUATAN"
"TID_SELECT_HERO_POW_INFO_BODY","PILIH JAGOAN UNTUK\nMENERIMA POIN KEKUATAN"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","Poin Kekuatan Jagoan ini sudah maksimal"
"TID_NAVI_1","Toko"
"TID_NAVI_2","Berita"
"TID_NAVI_3","Laga"
"TID_NAVI_4","Jagoan"
"TID_NAVI_5","Geng"
"TID_NAVI_6","Profil"
"TID_NAVI_7","Teman"
"TID_LEADERBOARD_TITLE","PAPAN PERINGKAT"
"TID_LEADERBOARD_TAB_TOTAL","TOTAL\nTROFI"
"TID_LEADERBOARD_TAB_HEROES","JAGOAN"
"TID_LEADERBOARD_TAB_CLANS","GENG"
"TID_LEADERBOARD_TAB_FRIENDS","TEMAN"
"TID_LEADERBOARD_SUBTITLE_1","PEMAIN TERBAIK"
"TID_LEADERBOARD_SUBTITLE_2","GENG TERBAIK"
"TID_LEADERBOARD_SUBTITLE_0","PEMAIN <HERO> TERBAIK"
"TID_BATTLE_MAIN_NEXT_REWARD","Hadiah berikutnya: <VALUE>/<MAX>"
"TID_BATTLE_MAIN_NEXT_PLANET","Peta baru dalam: <TIME>"
"TID_BATTLE_MAIN_COLLECTED_COINS","<VALUE> diambil"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","Kumpulkan 100 Token untuk mendapatkan Kotak Jagoan!"
"TID_GATCHA_INFO","<c0000ff>Kotak Jagoan</c>\n\nBuka Kotak Jagoan untuk mendapatkan Jagoan, Poin Kekuatan, Koin, atau Pengganda Token."
"TID_HERO_INFO_ABILITY_COLOR_1","12b400"
"TID_HERO_INFO_ABILITY_COLOR_2","df1800"
"TID_HERO_INFO_ABILITY_COLOR_3","005bd6"
"TID_HERO_INFO_ARMOR","KESEHATAN"
"TID_HERO_INFO_ABILITY","SERANGAN: <NAME>"
"TID_HERO_INFO_ULTI","SUPER: <NAME>"
"TID_HERO_INFO_BACK","KEMBALI"
"TID_HERO_INFO_UPGRADE","TINGKATKAN"
"TID_HERO_INFO_ABILITY_LEVEL","LVL <LEVEL>/<MAXLEVEL>"
"TID_HERO_INFO_CRAFT_HERO","Beli Jagoan"
"TID_HERO_INFO_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_ITEM_RARITY","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","Kumpulkan Poin Kekuatan dari Kotak Jagoan dan penawaran toko untuk peningkatan berikutnya"
"TID_HERO_INFO_STAR_POWER_CAN_DROP","Kekuatan Bintang kini dapat ditemukan dari Kotak Jagoan"
"TID_HERO_INFO_STAR_POWER_BLOCKED","Tersedia di Kotak Jagoan setelah <HERONAME> mencapai LEVEL KEKUATAN <LEVEL>"
"TID_HERO_INFO_STAR_POWER_LABEL","KEKUATAN BINTANG: <NAME>"
"TID_HERO_INFO_ABILITY_DESC","<c<COLOR>><CAPTION></c>\n<BODY>"
"TID_MATCHMAKE_FAILED_5","Pencarian lawan gagal: Acara telah berakhir"
"TID_MATCHMAKE_FAILED_7","Pencarian lawan gagal: Koneksi anggota tim terputus"
"TID_MATCHMAKE_FAILED_9","Pencarian lawan gagal: Pemeliharaan dimulai"
"TID_MATCHMAKE_FAILED_11","Pencarian lawan gagal: Anggota tim keluar dari pencarian lawan"
"TID_MATCHMAKE_FAILED_12","Pencarian lawan gagal: Bos terakhir sudah kamu kalahkan"
"TID_SUDDEN_DEATH_TIMER","<n1>"
"TID_OWN_TEAM_WINNING","Tim Biru akan menang dalam:"
"TID_ENEMY_TEAM_WINNING","Tim Merah akan menang dalam:"
"TID_OWN_TEAM","Tim Biru"
"TID_ENEMY_TEAM","Tim Merah"
"TID_COUNTDOWN","HITUNG MUNDUR"
"TID_HERO_LIST_UNLOCKED","<COUNT>/<TOTAL>"
"TID_HERO_LIST_LABEL","JAGOAN"
"TID_HERO_LIST_DO_GATCHA","Buka Kotak Jagoan"
"TID_HERO_TIME_UNTIL_RELEASE","Hadir dalam <TIME>"
"TID_SKIN_INFO_TIME_UNTIL_RELEASE","Hadir dalam <TIME>"
"TID_SKIN_INFO_","Kostum hadiah Supercell ID"
"TID_SKIN_INFO_1","Kostum rintisan Brawl Stars!\n\nUntuk akun yang dibuat sebelum 2019"
"TID_SKIN_INFO_2","Dapatkan kostum ini dengan menghubungkan akun ke Supercell ID dari layar setelan!"
"TID_SKIN_INFO_3_not_available","Kostum Hari Jagoan 2018.\nSaat ini tidak tersedia"
"TID_SKIN_INFO_3_available","Rayakan Hari Jagoan dengan kostum meriah ini!\nTersedia untuk waktu terbatas"
"TID_SKIN_INFO_4","Segera hadir..."
"TID_SKIN_REWARD_TITLE_1","HADIAH KOSTUM"
"TID_SKIN_REWARD_INFO_1","Kamu mendapatkan kostum baru! Terima kasih sudah bermain Brawl Stars di tahun 2018"
"TID_SKIN_REWARD_TITLE_2","HADIAH KOSTUM"
"TID_SKIN_REWARD_INFO_2","Kamu mendapatkan kostum baru sebagai hadiah telah menghubungkan akun ke Supercell ID"
"TID_SKIN_REWARD_OK","KLAIM"
"TID_RANK_POPUP_TITLE","AMBANG TROFI"
"TID_RANK_POPUP_NEXT_GOAL","TARGET BERIKUTNYA"
"TID_RANK_POPUP_COLLECT","AMBIL"
"TID_RANK_POPUP_SEASON_END_REWARD","Hadiah Musim"
"TID_RANK_POPUP_SEASON_END_REWARD_OWN","<cffff00>HADIAH MUSIM</c>"
"TID_RANK_POPUP_TOTAL_INFO","Raih lebih banyak trofi total untuk membuka hadiah dan mencapai Liga baru!\nTrofi total adalah kombinasi dari semua trofi individu Jagoan."
"TID_RANK_POPUP_SEASON_END_TITLE","MUSIM BERAKHIR DALAM"
"TID_RANK_POPUP_SEASON_END_INFO","Saat musim berakhir, Jagoan bertrofi di atas <DECAYSTART> akan kehilangan <DECAYPERCENTAGE>% dari Trofi mereka di atas <DECAYSTART>."
"TID_RANK_POPUP_HILITE_CAPTION_3","BUKA: <HERO>"
"TID_RANK_POPUP_HILITE_CAPTION_13","ACARA BARU: <NAME>"
"TID_RANK_POPUP_HILITE_CAPTION_10","KOTAK MEGA"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_4","ACARA SPESIAL"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_3","ACARA HARIAN"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_7","ACARA TIKET"
"TID_DAILY_COINS_COLLECTED","Diambil"
"TID_TEAM_BATTLE","BUAT"
"TID_TEAM_UNREADY","tidak siap"
"TID_TEAM_WAITING_WHILE_READY","Kamu siap!\nMenunggu pemain lain."
"TID_GATCHA_SCREEN_NEW_HERO","<c<COLOR>><OWNEDCOUNT>/<SETSIZE> Jagoan <NAME></c>"
"TID_GATCHA_SCREEN_NEW_ITEM","<c<COLOR>><OWNEDCOUNT>/<SETSIZE> <NAME></c>"
"TID_GATCHA_SCREEN_BOXES_REMAINING","<AMOUNT>"
"TID_GATCHA_SCREEN_OK","Keren!"
"TID_GATCHA_SCREEN_TAP","Ketuk! Ketuk!"
"TID_GATCHA_SCREEN_TICKET_DROP_HEADER","TIKET ACARA"
"TID_GATCHA_SCREEN_TICKET_DROP_BONUS","BONUS!"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_ONGOING","Aktif selama <TIME>"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_FUTURE","Mulai dalam <TIME>"
"TID_GATCHA_SCREEN_COIN_DOUBLER_HEADER","PENGGANDA TOKEN"
"TID_GATCHA_SCREEN_COIN_DOUBLER_VALUE","+ <AMOUNT>"
"TID_GATCHA_SCREEN_COIN_DOUBLER_DESC","Gandakan token yang diraih dari laga!"
"TID_GATCHA_SCREEN_GOLD_DROP_TITLE","KOIN"
"TID_GATCHA_SCREEN_GOLD_DROP_DESC","Gunakan Koin untuk meningkatkan Jagoan"
"TID_GATCHA_SCREEN_GEM_DROP_TITLE","PERMATA"
"TID_GATCHA_SCREEN_GEM_DROP_DESC","Gunakan Permata untuk membeli Kotak, Kostum dan benda lain di Toko"
"TID_GATCHA_SCREEN_HERO_POWER_TITLE","POIN KEKUATAN"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_UNLOCKED","Peningkatan terbuka!"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_AVAILABLE","Peningkatan tersedia!"
"TID_GATCHA_SCREEN_BOX_COUNTER_BONUS","BONUS"
"TID_NAVI_BLOCKED_1","Tidak dapat beralih halaman saat siap!"
"TID_TEAM_MEMBER_INFO_READY","<NAME> menunggu yang lain untuk bersiap"
"TID_TEAM_MEMBER_INFO_NOT_READY","<NAME> belum siap"
"TID_TEAM_MEMBER_INFO_SELF_READY","Tidak dapat mengganti Jagoan saat siap!"
"TID_TEAM_CHANGE_EVENT_BLOCKED","Tidak dapat mengganti acara saat siap!"
"TID_TEAM_TOGGLE_PRACTISE_BLOCKED","Tidak dapat mengganti ini saat siap!"
"TID_TEAM_GATCHA_BLOCKED","Tidak dapat membuka kotak saat siap!"
"TID_TEAM_NO_MEMBER_INFO","Undangan tim hanya tersedia untuk pembuat tim"
"TID_TEAM_INFO_TEAM_CODE","Bagikan kode ini dengan teman dan undang mereka untuk bergabung dalam Tim!\n\nKetuk lagi untuk menyalin ke papan klip."
"TID_FREEZER","Pembeku"
"TID_GAME_OVER","Pertandingan Selesai"
"TID_LEVEL","lvl<LVL>"
"TID_PLAYERS_IN_MM","Ada beberapa pemain dalam pencarian lawan ini!"
"TID_ONLINE_INFO","Pemain online: <ONLINE> di pencarian lawan: <MATCHMAKE> dalam laga: <BATTLES>"
"TID_INPUT_NAME","Masukkan namamu di sini"
"TID_LEADERBOARD_YOUR_SCORE","Skormu"
"TID_LEADERBOARD_YOUR_RANK","Peringkatmu"
"TID_LEADERBOARD_HIGHEST_SCORE","Skor Tertinggimu"
"TID_LEADERBOARD_LOCAL","LOKAL (<COUNTRY>)"
"TID_REGION_0","GLOBAL"
"TID_REGION_1","ASIA"
"TID_SET_REGION_RESULT_0","Wilayah berhasil dipindah ke <REGION>"
"TID_SET_REGION_RESULT_1","Gagal pindah wilayah: Tidak dapat pindah wilayah saat sudah ikut Geng"
"TID_SET_REGION_RESULT_2","Gagal pindah wilayah: Tidak dapat pindah wilayah saat sudah masuk Tim"
"TID_VICTORY_CONDITION_COINRUSH_TITLE","Rebut Kristal"
"TID_VICTORY_CONDITION_COINRUSH_TEXT","Rebut dan pertahankan 10 permata!"
"TID_BATTLE_END_MY_TEAM","Timmu"
"TID_BATTLE_END_ENEMY_TEAM","Tim Lawan"
"TID_BACK","KEMBALI"
"TID_NOT_ENOUGH_GOLD","Koin tidak cukup, buka Kotak Jagoan untuk mendapatkan Koin"
"TID_UNLOCK_SKIN_ERROR_1","Permata tidak cukup"
"TID_EXPERIENCE_LEVEL","Level XP"
"TID_BOT_1","Bot 1"
"TID_BOT_2","Bot 2"
"TID_BOT_3","Bot 3"
"TID_BOT_4","Bot 4"
"TID_BOT_5","Bot 5"
"TID_BOT_6","Bot 6"
"TID_BOT_7","Bot 7"
"TID_BOT_8","Bot 8"
"TID_BOT_9","Bot 9"
"TID_CRAFT_HERO_TITLE","Beli Jagoan"
"TID_CRAFT_HERO_BUTTON_LABEL","Beli"
"TID_UNLOCK_SKIN_TITLE","Beli kostum"
"TID_SKIN_COMING_SOON","Kostum belum tersedia"
"TID_UNLOCK_SKIN_BUTTON_LABEL","Beli"
"TID_HERO_LIST_TOTAL_TROPHIES","Total trofi"
"TID_TOP_TOOL_TIP_1","<c00ccff>Token</c> digunakan untuk membuka Kotak Jagoan.\n\nKumpulkan Token dari acara baru dan Laga."
"TID_TOP_TOOL_TIP_3","<c0ed12d>Permata</c> digunakan untuk membeli Kotak, Kostum, dan barang lain dari Toko.\n\nDapatkan Permata dari Kotak Jagoan atau beli dari Toko dengan uang sungguhan."
"TID_TOP_TOOL_TIP_2","<cff8E1b>Koin</c> digunakan untuk meningkatkan Jagoan.\n\nTemukan Koin dalam Kotak Jagoan."
"TID_TOP_TOOL_TIP_4","<cff0000>Tiket Acara</c> memberimu akses ke Acara Tiket.\n\nTemukan Tiket Acara di dalam Kotak Jagoan."
"TID_GAME_MODE_0","REBUT PERMATA"
"TID_GAME_MODE_0_DESC","Ambil Permata yang muncul dari Tambang Permata yang ada di tengah peta atau rebut dari lawan yang tumbang! Pertahankan 10 permata selama durasi hitung mundur untuk memenangkan laga!"
"TID_GAME_MODE_2","PENJARAHAN"
"TID_GAME_MODE_2_DESC","Lindungi brankas timmu sembari mencoba membobol brankas lawan! Tim pertama yang berhasil membobol brankas lawan akan menang.\n\nJika waktu habis, tim yang menimbulkan kerusakan lebih banyak ke brankas lawan akan dinyatakan menang."
"TID_GAME_MODE_3","BURONAN"
"TID_GAME_MODE_3_DESC","Kumpulkan Bintang untuk tim dengan menumbangkan Jagoan tim lawan. Setiap kali kamu menumbangkan lawan, nilai buronan di kepalamu bertambah satu Bintang hingga maksimal tujuh. Jangan sampai tumbang!\n\nTim dengan Bintang paling banyak saat waktu habis akan menang."
"TID_GAME_MODE_6","SHOWDOWN SOLO"
"TID_GAME_MODE_6_COMBINED","SHOWDOWN"
"TID_GAME_MODE_6_DESC","Tumbangkan sembilan lawan dan jadilah Jagoan terakhir yang bertahan. Gunakan cara apa pun, karena nyawamu hanya satu."
"TID_GAME_MODE_6_DESC_COMBINED","Lumpuhkan lawan dan jadilah Jagoan terakhir yang bertahan. Main solo atau berdua."
"TID_GAME_MODE_5","BOLA JAGOAN"
"TID_GAME_MODE_5_DESC","Cetak skor dengan memasukkan bola ke gawang lawan! Pertempuran berakhir saat salah satu tim mencetak dua gol atau saat waktu habis."
"TID_BATTLE_END_GAIN_LABEL_FIRST_WIN","Token Bintang"
"TID_BATTLE_END_GAIN_LABEL_RANK_UP","Naik Kelas"
"TID_BATTLE_END_GAIN_LABEL_LEVEL_UP","Naik Level"
"TID_BATTLE_END_GAIN_LABEL_VICTORY","Menang"
"TID_BATTLE_END_GAIN_LABEL_DEFEAT","Kalah"
"TID_BATTLE_END_GAIN_LABEL_DRAW","Seri"
"TID_BATTLE_END_GAIN_LABEL_MVP","MVP"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","Skor peringkat"
"TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL","Hadiah Waktu"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","Sisa token:"
"TID_BATTLE_END_GAIN_LABEL_1VS5_BOSS","Hadiah Waktu"
"TID_BATTLE_END_GAIN_LABEL_1VS5_TEAM","Hadiah Waktu"
"TID_BATTLE_END_COIN_REWARDS","HADIAH TOKEN"
"TID_BATTLE_END_MVP","MVP"
"TID_BATTLE_END_DEFEAT_INFO","Semoga beruntung di laga berikutnya!"
"TID_TUTORIAL_1","Hai, aku Shelly! Ayo kumpulkan semua <ce662f9>PERMATA</c>! <c0066ff>SERET</c> <c0066ff>KONTROL BIRU</c> dengan jempol kirimu untuk mulai bergerak."
"TID_TUTORIAL_2","Ambil semuanya! Semua <ce662f9>PERMATA</c> ini milik kita!"
"TID_TUTORIAL_3","Robot lawan! <ccc0033>SERET</c> <ccc0033>KONTROL MERAH</c> dengan jempol kanan untuk membidik, lepaskan untuk menembak. Hancurkan semua robot!"
"TID_TUTORIAL_GOOD_JOB_1","Kerja bagus!"
"TID_TUTORIAL_5","Ada lebih banyak target! Kamu bisa <ccc0033>MENGETUK</c> <ccc0033>KONTROL MERAH</c> untuk menembak lawan terdekat. Hancurkan semua robot!"
"TID_TUTORIAL_6","Sekarang gunakan Super untuk menembak BOS di balik tembok! <cff9900>SERET</c> <cff9900>KONTROL KUNING</c> untuk membidik Super, lepaskan untuk menembak!"
"TID_TUTORIAL_555","Bagus, teruskan!"
"TID_TUTORIAL_7","Kerja bagus! Kita sudah mendapatkan semua <ce662f9>PERMATA</c>. Ayo kita keluar!"
"TID_TUTORIAL_8","Berhasil menembak lawan akan mengisi Super milikmu. Gunakan <cff9900>KONTROL KUNING</c> untuk menyerang lawan dengan Super milikmu!"
"TID_TUTORIAL_9","Kamu benar-benar Jagoan berbakat!\n\nSekarang, saatnya beraksi!"
"TID_TUTORIAL_10","Menyerang target akan mengisi meteran serangan Super. Super milikku sekarang siap!\nKetuk tombol Super!"
"TID_TUTORIAL_11","<cff6633>BILAH ORANYE</c> menunjukkan amunisimu. Aku akan mengisi ulang secepat yang kubisa!"
"TID_FIGHT_TUTORIAL","MAIN"
"TID_HERO_SCORE_INFO","Kumpulkan Trofi untuk Jagoan ini dengan memenangkan laga melawan pemain lain.\n\nCapai <PROGRESS> trofi untuk mencapai Kelas berikutnya dan raih <COINS> Token."
"TID_HERO_SCORE_INFO_MAXED","Kamu telah mencapai kelas final."
"TID_XP_INFO_ME","Level XP\n\nDapatkan XP dengan Berlaga. Kumpulkan <REMPROGRESS> poin XP lagi untuk mencapai level <LEVEL> dan raih <COINS> Token."
"TID_XP_INFO_OTHER","Level XP pemain ini"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","MAIN LAGA LATIHAN UNTUK MEMBUKA KESELURUHAN GAME"
"TID_SOCIAL_TAB_CLANS","GENG"
"TID_SOCIAL_TAB_FRIENDS","TEMAN"
"TID_FRIEND_STATUS_BATTLE","<cffffff>berlaga</c> selama <TIME>"
"TID_FRIEND_STATUS_BATTLE_END_SCREEN","<cffffff>layar akhir laga</c>"
"TID_FRIEND_STATUS_SPECTATING","<cffffff>menonton</c>"
"TID_FRIEND_STATUS_PRACTICING","<cffffff>berlatih</c>"
"TID_FRIEND_STATUS_MATCHMAKE","<cffffff>dalam pencarian lawan</c>"
"TID_FRIEND_STATUS_HOME_AD_FULL","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_HOME_WITH_AD","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_HOME_IN_GAMEROOM","<cffffff>dalam tim</c>"
"TID_FRIEND_STATUS_BATTLE_NO_TIME","<cffffff>berlaga</c>"
"TID_FRIEND_STATUS_MENUS","di menu"
"TID_ONLINE_FRIENDS_POPUP_TITLE_INVITE","BUAT TIM!"
"TID_ONLINE_FRIENDS_POPUP_TITLE","PEMAIN ONLINE"
"TID_ONLINE_FRIENDS_POPUP_NO_ONLINE_FRIENDS","Tidak ada teman atau anggota Geng yang online"
"TID_ONLINE_FRIENDS_POPUP_NO_FRIENDS","Tidak ada teman atau anggota Geng yang bisa diundang. Baru saja bermain dengan pemain tangguh? Tambahkan mereka sebagai teman!"
"TID_CLAN_CREATE_BUTTON","BUAT"
"TID_CLAN_SAVE_BUTTON","SIMPAN"
"TID_CLAN_CREATE_TITLE","BUAT GENG BARU"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","Online: <cf7f7f7>< 1 jam yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","Online: <cf7f7f7><HOURS> jam yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","Online: <cf7f7f7><DAYS> hari yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","Online: <cf7f7f7>> 1 bulan yang lalu</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_1","<cff1e00>BERLAGA</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_2","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_3","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_4","<cff1e00>MENCARI LAWAN</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_5","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_7","<cff1e00>MENONTON</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_9","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_10","<cffffff>DI MENU</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_11","<cffffff>DI MENU</c>"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","<COUNT> anggota online"
"TID_CLAN_ENTRY_ONLINE_MEMBER","<COUNT> anggota online"
"TID_ALLIANCE_TYPE_OPEN","Terbuka"
"TID_ALLIANCE_TYPE_INVITE_ONLY","Hanya undangan"
"TID_ALLIANCE_TYPE_CLOSED","Terbatas"
"TID_CLAN_SEARCH_TITLE","CARI GENG"
"TID_CLAN_INTRO_AD_TITLE","MENCARI GENG?"
"TID_CLAN_INTRO_AD_DESC","Bergabunglah dan mulai mengobrol dengan pemain lain!"
"TID_CLAN_INTRO_CREATE_GO","BUAT GENG"
"TID_CLAN_INTRO_SEARCH_GO","CARI GENG"
"TID_CLAN_INTRO_REFRESH","SEGARKAN"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","Geng ini mewajibkan <REQ> trofi untuk bergabung. Kamu hanya memiliki <SCORE> trofi."
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","Geng ini terbatas"
"TID_STREAM_ENTRY_AGE","<time> yang lalu"
"TID_ALLIANCE_ROLE_LEADER","Ketua"
"TID_ALLIANCE_ROLE_CO_LEADER","Wakil Ketua"
"TID_ALLIANCE_ROLE_MEMBER","Anggota"
"TID_ALLIANCE_ROLE_ELDER","Senior"
"TID_STREAM_SENDER_YOU","Kamu"
"TID_GOLDRUSH_1","Tambang Batu Keras"
"TID_BANKHEIST_1","Simpanan Bandit"
"TID_WANTED_1","Reruntuhan Kuil"
"TID_BATTLE_ROYALE_1","Hulu Sungai Tengkorak"
"TID_GOLDRUSH_2","Gua Kristal"
