"Name","FileNames","BackgroundFile","MinVolume","MaxVolume","MinPitch","MaxPitch","Priority","MaximumByType","MaxRepeatMs","Loop","PlayVariationsInSequence","PlayVariationsInSequenceManualReset","StartDelayMinMs","StartDelayMaxMs","PlayOnlyWhenInView","MaxVolumeScaleLimit","NoSoundScaleLimit","PadEmpyToEndMs","MovieClipFrameLabel"
,"sfx/background/rick_ulti_04.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/rick_ulti_05.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/rick_ulti_06.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
"Rick_lead","sfx/rick_lead_01.ogg",,40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/rick_lead_02.ogg",,40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/rick_lead_03.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/rick_lead_04.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/rick_lead_05.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
"Rick_die","sfx/rick_die_01.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/rick_die_02.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rick_die_03.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rick_die_04.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rick_die_05.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
"Evil_Rick_start_vo","sfx/evil_rick_start_vo_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/evil_rick_start_vo_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/evil_rick_start_vo_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/evil_rick_start_vo_04.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/evil_rick_start_vo_05.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/evil_rick_start_vo_06.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Evil_Rick_kill_vo","sfx/evil_rick_kill_vo_01.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/evil_rick_kill_vo_02.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_kill_vo_03.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_kill_vo_04.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_kill_vo_05.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_kill_vo_06.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_kill_vo_07.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
"Evil_Rick_hurt_vo","sfx/evil_rick_hurt_vo_01.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/evil_rick_hurt_vo_02.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_hurt_vo_03.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_hurt_vo_04.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_hurt_vo_05.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
"Evil_Rick_ulti_vo","sfx/evil_rick_ulti_vo_01.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/evil_rick_ulti_vo_02.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_ulti_vo_03.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_ulti_vo_04.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_ulti_vo_05.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/evil_rick_ulti_vo_06.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
"Evil_Rick_lead_vo","sfx/evil_rick_lead_vo_01.ogg",,40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/evil_rick_lead_vo_02.ogg",,40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/evil_rick_lead_vo_03.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/evil_rick_lead_vo_04.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/evil_rick_lead_vo_05.ogg","TRUE",40,50,98,102,1,1,20000,,,,,,,,,,
"Evil_Rick_die_vo","sfx/evil_rick_die_vo_01.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/evil_rick_die_vo_02.ogg",,40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_die_vo_03.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_die_vo_04.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/evil_rick_die_vo_05.ogg","TRUE",40,50,98,102,1,1,15000,,,,,,,,,,
"El_primo_start","sfx/el_primo_start_vo_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/el_primo_start_vo_02.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/el_primo_start_vo_03.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/el_primo_start_vo_04.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/el_primo_start_vo_05.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/el_primo_start_vo_06.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/el_primo_start_vo_07.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"El_primo_kill","sfx/el_primo_kill_01.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/el_primo_kill_02.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/el_primo_kill_03.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
"El_primo_hurt","sfx/el_primo_hurt_01.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/el_primo_hurt_02.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/el_primo_hurt_03.ogg","TRUE",45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/el_primo_hurt_04.ogg","TRUE",45,50,98,102,1,1,10000,,,,,,,,,,
"El_primo_lead","sfx/el_primo_lead_01.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/el_primo_lead_02.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/el_primo_lead_03.ogg","TRUE",45,50,98,102,1,1,20000,,,,,,,,,,
"El_primo_die","sfx/el_primo_death_01.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/el_primo_death_02.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/el_primo_death_03.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/el_primo_death_04.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
"El_primo_ulti","sfx/el_primo_ulti_01.ogg",,50,55,98,102,1,1,,,,,,,,,,,
"El_primo_ulti_land","sfx/el_primo_ulti_02.ogg",,50,55,98,102,1,1,,,,,,,,,,,
"El_primo_atk","sfx/el_primo_atk_01.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/el_primo_atk_02.ogg",,40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/el_primo_atk_03.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/el_primo_atk_04.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/el_primo_atk_05.ogg","TRUE",40,50,98,102,1,1,10000,,,,,,,,,,
"Crow_Takedamage","sfx/crow_get_hit_01.ogg",,45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/crow_get_hit_02.ogg",,45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/crow_get_hit_03.ogg","TRUE",45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/crow_get_hit_04.ogg","TRUE",45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/crow_get_hit_05.ogg","TRUE",45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/crow_get_hit_06.ogg","TRUE",45,50,98,102,1,1,3000,,,,,,,,,,
"Crow_Die","sfx/crow_dies_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
"Crow_Kill","sfx/crow_kills_01.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/crow_kills_02.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/crow_kills_03.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
"Crow_Lead","sfx/crow_lead_01.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/crow_lead_02.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
"Crow_Start","sfx/crow_start_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/crow_start_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/crow_start_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Crow_Ulti","sfx/crow_ulti_01.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
"Darryl_Start_VO","sfx/darryl_start_vo_01.ogg",,60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_start_vo_02.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_start_vo_03.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_start_vo_04.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/darryl_start_vo_05.ogg",,60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_start_vo_06.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_start_vo_07.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
"Darryl_Kill_VO","sfx/darryl_kill_vo_01.ogg",,60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/darryl_kill_vo_02.ogg",,60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_kill_vo_03.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_kill_vo_04.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_kill_vo_05.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_kill_vo_06.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
"Darryl_Hurt_VO","sfx/darryl_hurt_vo_01.ogg",,60,60,98,102,1,2,10000,,,,,,,,,,
,"sfx/darryl_hurt_vo_02.ogg",,60,60,98,102,1,2,10000,,,,,,,,,,
,"sfx/background/darryl_hurt_vo_03.ogg","TRUE",60,60,98,102,1,2,10000,,,,,,,,,,
,"sfx/background/darryl_hurt_vo_04.ogg","TRUE",60,60,98,102,1,2,10000,,,,,,,,,,
,"sfx/background/darryl_hurt_vo_05.ogg","TRUE",60,60,98,102,1,2,10000,,,,,,,,,,
,"sfx/background/darryl_hurt_vo_06.ogg","TRUE",60,60,98,102,1,2,10000,,,,,,,,,,
"Darryl_Lead_VO","sfx/darryl_lead_vo_01.ogg",,60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/darryl_lead_vo_02.ogg",,60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/background/darryl_lead_vo_03.ogg","TRUE",60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/background/darryl_lead_vo_04.ogg","TRUE",60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/background/darryl_lead_vo_05.ogg","TRUE",60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/background/darryl_lead_vo_06.ogg","TRUE",60,60,98,102,1,2,20000,,,,,,,,,,
,"sfx/background/darryl_lead_vo_07.ogg","TRUE",60,60,98,102,1,2,20000,,,,,,,,,,
"Darryl_Die_VO","sfx/darryl_die_vo_01.ogg",,60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/darryl_die_vo_02.ogg",,60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_die_vo_03.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_die_vo_04.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_die_vo_05.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
,"sfx/background/darryl_die_vo_06.ogg","TRUE",60,60,98,102,1,2,15000,,,,,,,,,,
"Darryl_Ulti_VO","sfx/darryl_ulti_vo_01.ogg",,60,60,98,102,1,2,,,,,,,,,,,
,"sfx/darryl_ulti_vo_02.ogg",,60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_ulti_vo_03.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_ulti_vo_04.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_ulti_vo_05.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_ulti_vo_06.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
,"sfx/background/darryl_ulti_vo_07.ogg","TRUE",60,60,98,102,1,2,,,,,,,,,,,
"RoboCrow_Takedamage","sfx/mech_crow_get_hit_01.ogg",,45,50,100,100,1,1,3000,,,,,,,,,,
,"sfx/mech_crow_get_hit_02.ogg",,45,50,100,100,1,1,3000,,,,,,,,,,
,"sfx/background/mech_crow_get_hit_03.ogg","TRUE",45,50,100,100,1,1,3000,,,,,,,,,,
,"sfx/background/mech_crow_get_hit_04.ogg","TRUE",45,50,100,100,1,1,3000,,,,,,,,,,
,"sfx/background/mech_crow_get_hit_05.ogg","TRUE",45,50,100,100,1,1,3000,,,,,,,,,,
,"sfx/background/mech_crow_get_hit_06.ogg","TRUE",45,50,100,100,1,1,3000,,,,,,,,,,
"RoboCrow_Die","sfx/mech_crow_dies_01.ogg",,45,50,100,100,1,1,,,,,,,,,,,
"RoboCrow_Kill","sfx/mech_crow_kills_01.ogg",,45,50,100,100,1,1,15000,,,,,,,,,,
,"sfx/mech_crow_kills_02.ogg",,45,50,100,100,1,1,15000,,,,,,,,,,
,"sfx/background/mech_crow_kills_03.ogg","TRUE",45,50,100,100,1,1,15000,,,,,,,,,,
"RoboCrow_Lead","sfx/mech_crow_lead_01.ogg",,45,50,100,100,1,1,20000,,,,,,,,,,
,"sfx/mech_crow_lead_02.ogg",,45,50,100,100,1,1,20000,,,,,,,,,,
"RoboCrow_Start","sfx/mech_crow_start_01.ogg",,45,50,100,100,1,1,,,,,,,,,,,
,"sfx/mech_crow_start_02.ogg",,45,50,100,100,1,1,,,,,,,,,,,
,"sfx/background/mech_crow_start_03.ogg","TRUE",45,50,100,100,1,1,,,,,,,,,,,
"RoboCrow_Ulti_vo","sfx/mech_crow_ulti_vo_01.ogg",,45,50,100,100,1,1,10000,,,,,,,,,,
"Penny_takedamage","sfx/penny_hurt_vo_01.ogg",,45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/penny_hurt_vo_02.ogg",,45,50,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/penny_hurt_vo_03.ogg","TRUE",45,50,98,102,1,1,3000,,,,,,,,,,
"Penny_die","sfx/penny_die_vo_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/penny_die_vo_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/penny_die_vo_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Penny_kill","sfx/penny_kill_vo_01.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/penny_kill_vo_02.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/penny_kill_vo_03.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/penny_kill_vo_04.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/penny_kill_vo_05.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
"Penny_start","sfx/penny_start_vo_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/penny_start_vo_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/penny_start_vo_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Penny_ulti","sfx/penny_ulti_vo_01.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/penny_ulti_vo_02.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/penny_ulti_vo_03.ogg","TRUE",45,50,98,102,1,1,10000,,,,,,,,,,
"Penny_lead","sfx/penny_lead_vo_01.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/penny_lead_vo_02.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/penny_lead_vo_03.ogg","TRUE",45,50,98,102,1,1,20000,,,,,,,,,,
"Poco_start","sfx/poco_start_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/poco_start_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/poco_start_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/poco_start_04.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Poco_hurt","sfx/poco_hurt_01.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/poco_hurt_02.ogg",,45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/poco_hurt_03.ogg","TRUE",45,50,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/poco_hurt_04.ogg","TRUE",45,50,98,102,1,1,10000,,,,,,,,,,
"Poco_kill","sfx/poco_kill_01.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/poco_kill_02.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/poco_kill_03.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
"Poco_die","sfx/poco_die_01.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/poco_die_02.ogg",,45,50,98,102,1,1,,,,,,,,,,,
,"sfx/background/poco_die_03.ogg","TRUE",45,50,98,102,1,1,,,,,,,,,,,
"Poco_ulti_vo","sfx/poco_ulti_01.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/poco_ulti_02.ogg",,45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/poco_ulti_03.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/poco_ulti_04.ogg","TRUE",45,50,98,102,1,1,15000,,,,,,,,,,
"Poco_lead","sfx/poco_lead_01.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/poco_lead_02.ogg",,45,50,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/poco_lead_03.ogg","TRUE",45,50,98,102,1,1,20000,,,,,,,,,,
"Rosa_hurt","sfx/rosa_hit_01.ogg",,50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/rosa_hit_02.ogg",,50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/rosa_hit_03.ogg","TRUE",50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/rosa_hit_04.ogg","TRUE",50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/rosa_hit_05.ogg","TRUE",50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/rosa_hit_06.ogg","TRUE",50,60,98,102,1,1,3000,,,,,,,,,,
,"sfx/background/rosa_hit_07.ogg","TRUE",50,60,98,102,1,1,3000,,,,,,,,,,
"Rosa_die","sfx/rosa_death_01.ogg",,50,60,98,102,1,1,,,,,,,,,,,
,"sfx/rosa_death_02.ogg",,50,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/rosa_death_03.ogg","TRUE",50,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/rosa_death_04.ogg","TRUE",50,60,98,102,1,1,,,,,,,,,,,
"Rosa_kill","sfx/rosa_kill_01.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/rosa_kill_02.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rosa_kill_03.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rosa_kill_04.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rosa_kill_05.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
"Rosa_lead","sfx/rosa_lead_01.ogg",,50,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/rosa_lead_02.ogg",,50,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/rosa_lead_03.ogg","TRUE",50,60,98,102,1,1,20000,,,,,,,,,,
"Rosa_start","sfx/rosa_start_01.ogg",,50,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/rosa_start_02.ogg","TRUE",50,60,98,102,1,1,,,,,,,,,,,
,"sfx/rosa_start_03.ogg",,50,60,98,102,1,1,,,,,,,,,,,
,"sfx/background/rosa_start_04.ogg","TRUE",50,60,98,102,1,1,,,,,,,,,,,
"Rosa_ulti_vo","sfx/rosa_ulti_vo_01.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/rosa_ulti_vo_02.ogg",,50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rosa_ulti_vo_03.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/rosa_ulti_vo_04.ogg","TRUE",50,60,98,102,1,1,15000,,,,,,,,,,
"Sandy_start_vo","sfx/sandy_start_vo_01.ogg",,70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_start_vo_02.ogg","TRUE",70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_start_vo_03.ogg","TRUE",70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_start_vo_04.ogg","TRUE",50,60,98,102,1,1,,,,,,,,,,,
,"sfx/sandy_start_vo_05.ogg",,70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_start_vo_06.ogg","TRUE",70,70,98,102,1,1,,,,,,,,,,,
"Sandy_kill_vo","sfx/sandy_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/sandy_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/sandy_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/sandy_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/sandy_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
"Sandy_hurt_vo","sfx/sandy_hurt_vo_01.ogg",,70,70,98,102,1,1,5000,,,,,,,,,,
,"sfx/sandy_hurt_vo_02.ogg",,70,70,98,102,1,1,5000,,,,,,,,,,
,"sfx/background/sandy_hurt_vo_03.ogg","TRUE",70,70,98,102,1,1,5000,,,,,,,,,,
,"sfx/background/sandy_hurt_vo_04.ogg","TRUE",70,70,98,102,1,1,5000,,,,,,,,,,
,"sfx/background/sandy_hurt_vo_05.ogg","TRUE",70,70,98,102,1,1,5000,,,,,,,,,,
"Sandy_die_vo","sfx/sandy_die_vo_01.ogg",,70,70,98,102,1,1,,,,,,,,,,,
,"sfx/sandy_die_vo_02.ogg",,70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_die_vo_03.ogg","TRUE",70,70,98,102,1,1,,,,,,,,,,,
,"sfx/background/sandy_die_vo_04.ogg","TRUE",70,70,98,102,1,1,,,,,,,,,,,
"Sandy_ulti_vo","sfx/sandy_ulti_vo_01.ogg",,75,75,98,102,1,1,15000,,,,,,,,,,
,"sfx/sandy_ulti_vo_02.ogg",,75,75,98,102,1,1,15000,,,,,,,,,,
"Sandy_lead_vo","sfx/sandy_lead_vo_01.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/sandy_lead_vo_02.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/sandy_lead_vo_03.ogg","TRUE",70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/sandy_lead_vo_04.ogg","TRUE",70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/background/sandy_lead_vo_05.ogg","TRUE",70,70,98,102,1,1,20000,,,,,,,,,,
"Roll","sfx/safe_drop_01.ogg",,85,85,100,100,1,3,,,,,,,,,,,
"Reveal","sfx/safe_drop_01.ogg",,1,1,100,100,1,3,,,,,,,,,,,
"Upgrade","sfx/laser_upgrade_char_01.ogg",,70,70,100,100,1,3,1000,,,,,,,,,,
"Male_1_death","sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
,"sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
"Male_2_death","sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
,"sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
"Female_1_death","sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
,"sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
"Rhino_death","sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
,"sfx/death_plop_01.ogg",,60,70,96,104,1,3,300,,,,,,,,,,
"Robo_death","sfx/robo_death_01.ogg",,70,70,98,102,1,4,,,,,,,,,,,
,"sfx/robo_death_02.ogg",,70,70,98,102,1,4,,,,,,,,,,,
"Bo_start","sfx/bo_start_vo_01.ogg",,55,65,98,102,1,1,,,,,,,,,,,
,"sfx/background/bo_start_vo_02.ogg","TRUE",55,65,98,102,1,1,,,,,,,,,,,
,"sfx/bo_start_vo_03.ogg",,55,65,98,102,1,1,,,,,,,,,,,
,"sfx/background/bo_start_vo_04.ogg","TRUE",55,65,98,102,1,1,,,,,,,,,,,
,"sfx/background/bo_start_vo_05.ogg","TRUE",55,65,98,102,1,1,,,,,,,,,,,
"Bo_kill","sfx/bo_kill_vo_01.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/bo_kill_vo_02.ogg",,55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_kill_vo_03.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
,"sfx/background/bo_kill_vo_04.ogg","TRUE",55,65,98,102,1,1,15000,,,,,,,,,,
"Bo_hurt","sfx/bo_hurt_01.ogg",,55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/bo_hurt_02.ogg",,55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/bo_hurt_03.ogg","TRUE",55,65,98,102,1,1,10000,,,,,,,,,,
,"sfx/background/bo_hurt_04.ogg","TRUE",55,65,98,102,1,1,10000,,,,,,,,,,
"Bo_lead","sfx/bo_lead_vo_01.ogg",,55,65,98,102,1,1,20000,,,,,,,,,,
,"sfx/bo_lead_vo_02.ogg",,55,65,98,102,1,1,20000,,,,,,,,,,
