"TID","CN"
"TID_GATCHA_SCREEN_NEW_ITEM","<c<COLOR>><OWNEDCOUNT>/<SETSIZE> <NAME></c>"
"TID_GATCHA_SCREEN_BOXES_REMAINING","<AMOUNT>"
"TID_GATCHA_SCREEN_OK","太棒了！"
"TID_GATCHA_SCREEN_TAP","轻击！"
"TID_GATCHA_SCREEN_TICKET_DROP_HEADER","活动门票"
"TID_GATCHA_SCREEN_TICKET_DROP_BONUS","额外奖励！"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_ONGOING","离结束还有<TIME>"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_FUTURE","离开始还有<TIME>"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE",
"TID_GATCHA_SCREEN_COIN_DOUBLER_HEADER","双倍钥匙加成"
"TID_GATCHA_SCREEN_COIN_DOUBLER_VALUE","+ <AMOUNT>"
"TID_GATCHA_SCREEN_COIN_DOUBLER_DESC","您可以通过对战获得双倍钥匙。"
"TID_GATCHA_SCREEN_COIN_BOOSTER_HEADER","钥匙加成"
"TID_GATCHA_SCREEN_COIN_BOOSTER_VALUE","+ <TIME>天"
"TID_GATCHA_SCREEN_COIN_BOOSTER_DESC","您通过所有途径获得钥匙时将额外获得50%的钥匙。"
"TID_GATCHA_SCREEN_GOLD_DROP_TITLE","金币"
"TID_GATCHA_SCREEN_GOLD_DROP_DESC","使用金币升级您的英雄"
"TID_GATCHA_SCREEN_HERO_POWER_TITLE","能量点数"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_UNLOCKED","已解锁升级！"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_AVAILABLE","可升级！"
"TID_GATCHA_SCREEN_BOX_COUNTER_BONUS","额外奖励"
"TID_NAVI_BLOCKED_1","准备就绪时无法切换页面！"
"TID_TEAM_MEMBER_INFO_READY","<NAME>正在等待其他玩家准备就绪"
"TID_TEAM_MEMBER_INFO_NOT_READY","<NAME>尚未做好准备"
"TID_TEAM_MEMBER_INFO_SELF_READY","准备就绪时无法更换英雄！"
"TID_TEAM_CHANGE_EVENT_BLOCKED","准备就绪时无法更换活动！"
"TID_TEAM_TOGGLE_PRACTISE_BLOCKED","准备就绪时无法更改！"
"TID_TEAM_GATCHA_BLOCKED","准备就绪时无法打开宝箱！"
"TID_TEAM_NO_MEMBER_INFO","手动分享房间代码，您的好友可以使用该房间代码加入房间"
"TID_TEAM_INFO_TEAM_CODE","将房间代码分享给好友，邀请他们加入您的游戏房间！\n\n再次点击以复制至剪贴板。"
"TID_FREEZER","冷冻者"
"TID_GAME_OVER","对战结束"
"TID_LEVEL","等级<LVL>"
"TID_PLAYERS_IN_MM","有玩家正在匹配中！"
"TID_ONLINE_INFO","在线玩家：<ONLINE> 匹配中：<MATCHMAKE> 对战中：<BATTLES>"
"TID_INPUT_NAME","在这输入您的名称"
"TID_LEADERBOARD_YOUR_SCORE","您的分数"
"TID_LEADERBOARD_YOUR_RANK","您的排名"
"TID_LEADERBOARD_HIGHEST_SCORE","您的最高分数"
"TID_LEADERBOARD_LOCAL","本地 (<COUNTRY>)"
"TID_REGION_0","北美"
"TID_REGION_1","亚洲"
"TID_SET_REGION_RESULT_0","地区已成功切换至<REGION>"
"TID_SET_REGION_RESULT_1","地区切换失败：您需要退出战队才能切换"
"TID_SET_REGION_RESULT_2","地区切换失败：您需要退出房间才能切换"
"TID_VICTORY_CONDITION_COINRUSH_TITLE","水晶争夺战"
"TID_VICTORY_CONDITION_COINRUSH_TEXT","收集并守住10颗宝石！"
"TID_BATTLE_END_MY_TEAM","己方队伍"
"TID_BATTLE_END_ENEMY_TEAM","敌方队伍"
"TID_BACK","返回"
"TID_NOT_ENOUGH_GOLD","金币不足，打开乱斗宝箱可获取金币"
"TID_UNLOCK_SKIN_ERROR_1","宝石数量不够"
"TID_EXPERIENCE_LEVEL","经验等级"
"TID_BOT_1","机器人1号"
"TID_BOT_2","机器人2号"
"TID_BOT_3","机器人3号"
"TID_BOT_4","机器人4号"
"TID_BOT_5","机器人5号"
"TID_BOT_6","机器人6号"
"TID_BOT_7","机器人7号"
"TID_BOT_8","机器人8号"
"TID_BOT_9","机器人9号"
"TID_CRAFT_HERO_TITLE","购买英雄"
"TID_CRAFT_HERO_BUTTON_LABEL","购买"
"TID_UNLOCK_SKIN_TITLE","购买皮肤"
"TID_SKIN_COMING_SOON","皮肤尚不可用"
"TID_UNLOCK_SKIN_BUTTON_LABEL","购买"
"TID_HERO_LIST_TOTAL_TROPHIES","总奖杯数"
"TID_TOP_TOOL_TIP_1","<c00ccff>钥匙</c>可用于打开乱斗宝箱。\n\n钥匙可以从新活动和对战中获得。"
"TID_TOP_TOOL_TIP_3","<c0ed12d>宝石</c>可用于购买乱斗宝箱、皮肤和加成。\n\n宝石可以在商店中通过真实货币购买。"
"TID_TOP_TOOL_TIP_2","<cff8E1b>金币</c>可用于升级英雄。\n\n金币可以从乱斗宝箱中开出。"
"TID_TOP_TOOL_TIP_4","<cff0000>活动门票</c>可以用来参加特别活动。\n\n活动门票可以从乱斗宝箱中开出。"
"TID_GAME_MODE_0","宝石争夺战"
"TID_GAME_MODE_0_DESC","倒计时结束前率先集齐并守住10颗宝石的队伍获胜。把宝石拿稳咯，可别掉了！"
"TID_GAME_MODE_2","金库劫案"
"TID_GAME_MODE_2_DESC","一支队伍保护保险箱，另一支队伍则要设法把它打开。惊喜就在于你无法预知自己会属于哪一方！"
"TID_GAME_MODE_3","赏金模式"
"TID_GAME_MODE_3_DESC","击败对方英雄可以获得赏金之星，英雄头上的赏金之星越多意味着该英雄的赏金越高。战斗结束时赏金之星更多的队伍获胜！"
"TID_GAME_MODE_6","荒野决战"
"TID_GAME_MODE_6_DESC","击败其余的九名玩家并成为最后的生还者，非常时刻得使用一些非常手段，毕竟你只有一条命。"
"TID_GAME_MODE_5","乱斗足球"
"TID_GAME_MODE_5_DESC","将球射入对方队伍的球门即可得分！当时间耗尽或任一队伍得到两分时比赛结束。"
"TID_BATTLE_END_GAIN_LABEL_FIRST_WIN","首胜"
"TID_BATTLE_END_GAIN_LABEL_RANK_UP","奖杯等级提升"
"TID_BATTLE_END_GAIN_LABEL_LEVEL_UP","等级提升"
"TID_BATTLE_END_GAIN_LABEL_VICTORY","胜利"
"TID_BATTLE_END_GAIN_LABEL_DEFEAT","失败"
"TID_BATTLE_END_GAIN_LABEL_DRAW","平局"
"TID_BATTLE_END_GAIN_LABEL_MVP","全场最佳"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","排名分数"
"TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL","时间奖励"
"TID_BATTLE_END_GAIN_LABEL_COIN_BOOST","钥匙加成"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","双倍钥匙加成"
"TID_BATTLE_END_GAIN_LABEL_1VS5_BOSS","时间奖励"
"TID_BATTLE_END_GAIN_LABEL_1VS5_TEAM","时间奖励"
"TID_BATTLE_END_COIN_REWARDS","奖励"
"TID_BATTLE_END_MVP","全场最佳"
"TID_BATTLE_END_DEFEAT_INFO","祝您下次好运！"
"TID_TUTORIAL_1","您好，我是雪莉，让我来教您如何移动。\n\n点击那个黄色的圆圈！"
"TID_TUTORIAL_2","干得好！现在控制我移动至下一个黄色的圆圈。"
"TID_TUTORIAL_3","您可以藏到草丛中不被敌人发现。现在走到圆圈位置，看看隐藏的效果。"
"TID_TUTORIAL_4","很好，现在我已经完全隐藏起来了！让我们继续移动。"
"TID_TUTORIAL_5","像目标方向拖拽以瞄准，松开后英雄将向拖拽的方向射击。\n\n试试攻击那个目标！"
"TID_TUTORIAL_6","不错，继续前进！"
"TID_TUTORIAL_7","我们现在来练习瞄准和射击！将红色虚拟摇杆推向目标然后松开，射击目标！"
"TID_TUTORIAL_8","击中敌人可以为超级技能充能。\n将橙色虚拟摇杆推向敌人然后松开，使用超级技能！"
"TID_TUTORIAL_9","您真是一名天生的英雄！\n\n现在去一展身手吧！"
"TID_TUTORIAL_10","命中敌军会为您的超级技能充能。我的超级技能已准备就绪！\n点击超级技能按钮！"
"TID_TUTORIAL_11","轰隆！噢，这些橙色的短条代表您的弹药量。我会尽快装填弹药！"
"TID_FIGHT_TUTORIAL","对战"
"TID_HERO_SCORE_INFO","通过使用该英雄对抗其他玩家并获得胜利来为该英雄收集奖杯。达到<PROGRESS>奖杯即可提升您的奖杯等级，并获得<COINS>钥匙的升级奖励。"
"TID_HERO_SCORE_INFO_MAXED","您已经升至最高等级。"
"TID_XP_INFO_ME","您的经验等级。\n\n您可以通过对战来获得经验值。再获得<REMPROGRESS>经验值可升至<LEVEL>级并获得<COINS>钥匙的升级奖励。"
"TID_XP_INFO_OTHER","该玩家的经验等级"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","进行一场练习赛即可解锁正式对战"
"TID_SOCIAL_TAB_CLANS","战队"
"TID_SOCIAL_TAB_FRIENDS","好友"
"TID_FRIEND_STATUS_YOU","<cffffff>您在这里</c>"
"TID_FRIEND_STATUS_OFFLINE","<c333333>离线</c>"
"TID_FRIEND_STATUS_BATTLE","<cff0000>对战中</c>，已开始<TIME>"
"TID_FRIEND_STATUS_MATCHMAKE","<c0000ff>匹配中</c>，已开始<TIME>"
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM","<c00ffff>空闲</c>，已过<TIME>"
"TID_FRIEND_STATUS_HOME_WITH_GAMEROOM","<c00ff00>等待中</c>，已达<TIME>"
"TID_FRIEND_STATUS_HOME_WITH_FULL_GAMEROOM","<c333333>在游戏房间</c>，已加入<TIME>"
"TID_CLAN_CREATE_BUTTON","创建"
"TID_CLAN_SAVE_BUTTON","保存"
"TID_CLAN_CREATE_TITLE","创建一个新的战队"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","最近登录：<cf7f7f7>一小时内</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","最近登录：<cf7f7f7><HOURS>小时前</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","最近登录：<cf7f7f7><DAYS>天前</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_ONLINE","<cf7f7f7>在线</c>"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","最近登录：<cf7f7f7>一个月前</c>"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","<COUNT>名队员在线"
"TID_CLAN_ENTRY_ONLINE_MEMBER","<COUNT>名队员在线"
"TID_ALLIANCE_TYPE_OPEN","允许任何人"
"TID_ALLIANCE_TYPE_INVITE_ONLY","需要批准"
"TID_ALLIANCE_TYPE_CLOSED","不可加入"
"TID_CLAN_SEARCH_TITLE","搜索战队"
"TID_CLAN_INTRO_AD_TITLE","寻找战队？"
"TID_CLAN_INTRO_AD_DESC","与其他玩家组队、聊天！"
"TID_CLAN_INTRO_CREATE_GO","创建战队"
"TID_CLAN_INTRO_SEARCH_GO","搜索战队"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","该战队要求奖杯数达到<REQ>才能加入，您只有<SCORE>奖杯。"
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","该战队不对外开放"
"TID_STREAM_ENTRY_AGE","<time>前"
"TID_ALLIANCE_ROLE_LEADER","队长"
"TID_ALLIANCE_ROLE_CO_LEADER","副队长"
"TID_ALLIANCE_ROLE_MEMBER","队员"
"TID_ALLIANCE_ROLE_ELDER","资深队员"
"TID_STREAM_SENDER_YOU","您"
"TID_GOLDRUSH_1","坚石矿井"
"TID_BANKHEIST_1","强盗据点"
"TID_WANTED_1","神殿废墟"
"TID_BATTLE_ROYALE_1","幽暗溪流"
"TID_GOLDRUSH_2","水晶洞窟"
"TID_BANKHEIST_2","轰隆峡谷"
"TID_WANTED_2","囚徒营地"
"TID_BATTLE_ROYALE_2","风暴平原"
"TID_GOLDRUSH_3","蘑菇洞穴"
"TID_BANKHEIST_3","安全区域"
"TID_WANTED_3","陶罐广场"
"TID_BATTLE_ROYALE_3","绝命山谷"
"TID_WANTED_4","卷心菜园"
"TID_GOLDRUSH_4","坚骨方阵"
"TID_WANTED_5","星光峡谷"
"TID_GOLDRUSH_5","神殿迷宫"
"TID_WANTED_6","蝮蛇草场"
"TID_GOLDRUSH_6","野猪猎场"
"TID_WANTED_7","神秘流星"
"TID_GOLDRUSH_7","地洞深处"
"TID_BATTLE_ROYALE_4","饥荒盛宴"
"TID_WANTED_8","旱癞地道"
"TID_BANKHEIST_4","荒漠兽栏"
"TID_CLAN_MEMBERS_ONLINE","<c00ff00>在线队员：<COUNT>/<TOTAL></c>"
"TID_CLAN_TOTAL_TROPHIES","战队奖杯"
"TID_CLAN_SEARCH_OK","搜索"
"TID_CLAN_INFO_NAME","战队名称"
"TID_CLAN_INFO_BADGE","徽章"
"TID_CLAN_INFO_DESC","描述"
"TID_CLAN_INFO_TOTAL_TROPHIES","战队奖杯"
"TID_CLAN_INFO_TYPE","类型"
"TID_CLAN_INFO_TAG","战队标签"
"TID_CLAN_INFO_MIN_TROPHIES","所需奖杯"
"TID_CLAN_INFO_LEAVE","退出"
"TID_CLAN_INFO_SETTINGS","设置"
"TID_CLAN_INFO_JOIN","加入"
"TID_CLAN_INFO_MESSAGE","消息"
"TID_CLAN_INFO_REQUEST_JOIN","请求加入"
"TID_CLAN_SEARCH_NO_RESULTS","未找到战队"
"TID_CLAN_INFO_MEMBERS","队员"
"TID_CLAN_INFO_SELECT_BADGE","浏览"
"TID_SELECT_BADGE","选择徽章"
"TID_ALLIANCE_CREATE_OK","战队创建成功"
"TID_CLAN_CHANGE_SETTINGS_TITLE","战队设置"
"TID_TITLE_ALLIANCE","战队信息"
"TID_ALLIANCE_LEFT","您已退出战队"
"TID_CLAN_MEMBER_DEMOTE","降职"
"TID_CLAN_MEMBER_PROMOTE","晋升"
"TID_CLAN_MEMBER_KICK","踢出"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","查看战队"
"TID_BUTTON_INVITE","邀请"
"TID_PLAYER_INFO_GOTO_CLAN","查看战队"
"TID_PLAYER_INFO_HEROES","英雄 (<FOUND>/<TOTAL>)"
"TID_SELECT_PLAYER_THUMBNAIL","选择您的头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_2","经验等级达到<LEVEL>级时可解锁该头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","总奖杯数达到<TROPHIES>时可解锁该头像"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_5","赛季积分达到<POINTS>时可解锁该头像"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT>胜场"
"TID_PLAYER_INFO_STATS_HEADER","数据统计"
"TID_PLAYER_STAT_1","总胜场"
"TID_PLAYER_STAT_4","最高奖杯数"
"TID_PLAYER_STAT_8","荒野决战胜场"
"TID_PLAYER_STAT_10","扮演首领最佳记录"
"TID_PLAYER_STAT_9","机甲入侵最佳纪录"
"TID_NO_CLAN","未加入战队"
"TID_ULTIMATE_NOT_READY","击中敌军来为超级技能充能！"
"TID_CANT_ACTIVATE_ULTI","被消灭时无法激活超级技能！"
"TID_NAME_TOO_SHORT","名称太短"
"TID_ALLIANCE_JOINED","已加入战队"
"TID_COIN_RUSH_INTRO_TEXT","收集宝石以获得胜利"
"TID_BOUNTY_HUNTER_INTRO_TEXT","消灭对方英雄以获得赏金之星"
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","轰开保险箱"
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","保护保险箱"
"TID_GO","开战！"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","确认退出"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\n\n您确定要退出战队吗？"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","退出"
"TID_ALLIANCE_PROMOTE_TITLE","确认晋升"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","您确定将<NAME>晋升为<ROLE>吗？"
"TID_ALLIANCE_PROMOTE_BUTTON","晋升"
"TID_ALLIANCE_KICK_TITLE","确认踢出"
"TID_ALLIANCE_KICK_CONFIRMATION","您确定将<NAME>踢出战队吗？"
"TID_ALLIANCE_KICK_BUTTON","踢出"
"TID_ALLIANCE_DEMOTE_TITLE","确认降职"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","您确定将<NAME>降职为<ROLE>吗？"
"TID_ALLIANCE_DEMOTE_BUTTON","降职"
"TID_CLAN_RESPONSE_10","设置已保存"
"TID_CLAN_RESPONSE_20","战队已创建"
"TID_CLAN_RESPONSE_22","名称不符合要求"
"TID_CLAN_RESPONSE_40","已加入战队"
"TID_CLAN_RESPONSE_42","加入失败：战队已满"
"TID_CLAN_RESPONSE_43","加入失败：战队类型为不可加入"
"TID_CLAN_RESPONSE_45","加入失败：您的奖杯数太低，无法加入该战队"
"TID_CLAN_RESPONSE_46","加入失败：您之前被该战队踢出或拒绝过"
"TID_CLAN_RESPONSE_47","加入失败：您今天加入过太多战队，您今天无法再加入战队了。"
"TID_CLAN_RESPONSE_48","加入失败：无法加入其他地区的战队。"
"TID_CLAN_RESPONSE_50","加入请求已发送成功"
"TID_CLAN_RESPONSE_51","加入请求发送失败：该战队已设置为不可加入"
"TID_CLAN_RESPONSE_52","加入请求发送失败：您已经向该战队发送过请求了"
"TID_CLAN_RESPONSE_53","加入请求发送失败：您的奖杯数太低，无法加入该战队"
"TID_CLAN_RESPONSE_54","加入请求发送失败：您之前被该战队踢出或拒绝过"
"TID_CLAN_RESPONSE_55","加入请求发送失败：无法加入其他地区的战队。"
"TID_CLAN_RESPONSE_70","已成功踢出"
"TID_CLAN_RESPONSE_80","您退出了战队"
"TID_CLAN_RESPONSE_81","晋升成功"
"TID_CLAN_RESPONSE_82","降职成功"
"TID_CLAN_RESPONSE_90","接受成功"
"TID_CLAN_RESPONSE_91","拒绝成功"
"TID_CLAN_RESPONSE_92","接受失败：目标已经加入了其他战队"
"TID_CLAN_RESPONSE_93","处理失败：无法找到请求"
"TID_CLAN_RESPONSE_94","处理失败：该请求已处理"
"TID_CLAN_RESPONSE_95","处理失败：没有权限"
"TID_CLAN_RESPONSE_96","接受失败：目标已经被战队拉黑"
"TID_CLAN_RESPONSE_100","您已被踢出战队"
"TID_CLAN_RESPONSE_101","您已被晋升"
"TID_CLAN_RESPONSE_102","您已被降职"
"TID_CLAN_NO_RIGHTS","您没有足够的权限进行此操作"
"TID_ALLIANCE_NAME_TOO_SHORT","战队名称太短"
"TID_CLAN_JOIN_REQUEST_TITLE","请求加入战队"
"TID_CLAN_JOIN_REQUEST_SEND","发送"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","我想加入您的战队......"
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","接受该玩家的加入战队申请？"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","接受"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","拒绝"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","<name>接受了该请求"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","<name>拒绝了该请求"
"TID_HINT_DRAG_TO_AIM","拖拽以瞄准"
"TID_HINT_RELEASE_TO_SHOOT","松开以射击"
"TID_HINT_ACTIVATE_ULTI","现在使用超级技能发动攻击！\n点击超级技能按钮进行自动射击，或推动虚拟摇杆进行瞄准射击"
"TID_HINT_DRAG_TO_ULTI","拖拽并按住为终极技能瞄准，松开以射击！"
"TID_HINT_COLLECT_GOLD","收集宝石以获得胜利"
"TID_HINT_HOLD_GOLD","守住您的宝石！"
"TID_HINT_GO_AFTER_ENEMY","追击敌军！"
"TID_HINT_ATTACK_BASE","轰开保险箱！"
"TID_HINT_DEFEND_BASE","保护保险箱！"
"TID_HINT_SHOOT_ENEMIES","击败对方英雄以获得赏金之星！"
"TID_HINT_YOU_ARE_WINNING","您的队伍正在向胜利迈进！注意防守！"
"TID_HINT_YOU_ARE_LOSING","您的队伍快要输了！加强进攻！"
"TID_HINT_TAP_TO_MOVE","轻击地面移动英雄\n与您的队友一起行动"
"TID_BOUNTY_1",
"TID_BOUNTY_2","注意：您现在值一大笔赏金！"
"TID_BOUNTY_3","注意：您现在值一笔巨额赏金！"
"TID_BOUNTY_4","您已经被通缉！"
"TID_NO_CLAN_TITLE","寻找一个战队"
"TID_NO_CLAN_BODY","加入战队与志趣相投的玩家聊天并一起并肩作战！"
"TID_NO_CLAN_SUGGESTIONS","为您推荐的战队"
"TID_NO_CLAN_RESULTS","搜索结果"
"TID_NO_CLAN_EMPTY","没有推荐的战队 :-("
"TID_NO_CLAN_WAITING_FOR_DATA","等待数据..."
"TID_CONNECTING_TO_SERVER","连接至服务器中..."
"TID_TEAM_ADVERTISE","发送邀请"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","至战队"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","至好友"
"TID_TEAM_AD_INFO_0","等待队友一起进行组队游戏"
"TID_TEAM_AD_JOIN","加入队伍"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","无法加入，您已经加入了一个房间"
"TID_TEAM_MEMBER_STATUS_0","<c999999>离线</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>对战中</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>离开</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>未就绪</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>匹配中</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>结算界面</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>准备就绪</c>"
"TID_TEAM_STATUS_IN_MATCH","对战中"
"TID_TEAM_STATUS_IN_MATCHMAKING","匹配中"
"TID_TEAM_STATUS_FULL","已满"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","公开"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","您需要加入一个战队才能使用该功能"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","查看好友界面，与好友组队玩游戏"
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","房间已满，无法发送邀请"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","仅房主可用"
"TID_TEAM_LOC_INFO","位于<LOC>的<MODE>"
"TID_TEAM_DISPLAY_TITLE_EVENT","游戏房间"
"TID_STREAM_EVENT_1","<target>被<sender>踢出了战队"
"TID_STREAM_EVENT_2","<sender>批准了<target>加入战队"
"TID_STREAM_EVENT_3","<sender>加入了战队"
"TID_STREAM_EVENT_4","<sender>已退出战队！"
"TID_STREAM_EVENT_5","<target>被<sender>晋升了"
"TID_STREAM_EVENT_6","<target>被<sender>降职了"
"TID_STREAM_EVENT_101","<sender>创建的房间"
"TID_STREAM_EVENT_102","<sender>已加入"
"TID_STREAM_EVENT_103","<sender>已退出"
"TID_STREAM_EVENT_104","<target>已被<sender>踢出"
"TID_STREAM_EVENT_105","已开始匹配"
"TID_STREAM_EVENT_106","匹配已取消"
"TID_STREAM_EVENT_107","对战已开始"
"TID_STREAM_EVENT_108","对战胜利"
"TID_STREAM_EVENT_109","对战失败"
"TID_STREAM_EVENT_110","练习赛已开始"
"TID_STREAM_EVENT_111","练习赛已结束"
"TID_STREAM_EVENT_112","平局"
"TID_CHAT_BOTTOM_BUTTON","向下滑动"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count>条新消息！"
"TID_CHAT_BOTTOM_NEW_MESSAGE","新消息！"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","升至<LVL>"
"TID_HERO_INFO_ITEMS","升级"
"TID_HERO_INFO_SKINS","英雄"
"TID_HERO_INFO_SKIN_OWNED","您已经拥有该皮肤"
"TID_HERO_INFO_SKIN_ACTIVE","已选择皮肤"
"TID_HERO_INFO_SKIN_ACTIVATE","选择皮肤"
"TID_HERO_INFO_LEADERBOARD","排行榜"
"TID_HERO_INFO_LEADERBOARD_LABEL","最佳<HERO>玩家"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_HERO_INFO_PINPOWER_TOOLTIP","已有升级物品的能量之和，上限为50。"
"TID_HERO_INFO_ITEM_PINPOWER_TOOLTIP","本升级物品提供的能量"
"TID_CLAN_SEARCH_GO","搜索"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","拖拽并按住为超级技能瞄准！"
"TID_HINT_SHOOT","拖拽以瞄准，松开以射击"
"TID_HERO_SCORE_SUM_LEADERBOARD","最佳玩家"
"TID_ALLIANCE_LEADERBOARD","最佳战队"
"TID_HINT_MAKE_GOAL","拖拽并按住以瞄准，松开以踢球"
"TID_BATTLE_ROYALE_INTRO_TEXT","成为唯一的生还者！"
"TID_HINT_COLLECT_BUFFS","从木桶中和敌军身上收集圣水，\n获得圣水将会使您变强！"
"TID_PLAYERS_LEFT","剩余玩家：<num>"
"TID_AVOID_POISON","远离不断扩大的毒气区域！"
"TID_CLAN_CREATE_COOLDOWN","无法创建战队，请在<TIME>后重试"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","经验等级需达到<LEVEL>级您才能创建战队"
"TID_PLAYER_DATA_MISSING","玩家数据缺失"
"TID_ALLIANCE_DATA_MISSING","战队数据缺失"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","等待英雄重新装填弹药！"
"TID_EVENT_EXPIRED","活动已结束"
"TID_DOUBLE_COINS_INFO","在此处对战可以获得双倍钥匙"
"TID_DOUBLE_XP_INFO","在此处对战可以获得双倍经验值"
"TID_SETTINGS_TITLE","设置"
"TID_SETTINGS_CONTROL_MODE_TITLE","操控模式"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","点击移动"
"TID_SETTINGS_CONTROL_MODE_INFO_0","点击屏幕使英雄移动至点击处。拖拽以瞄准，松开以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_1","摇杆移动（惯用右手）"
"TID_SETTINGS_CONTROL_MODE_INFO_1","使用屏幕左下角的虚拟摇杆进行移动，点击目标以射击。"
"TID_SETTINGS_CONTROL_MODE_VALUE_2","摇杆移动（惯用左手）"
"TID_SETTINGS_CONTROL_MODE_INFO_2","使用屏幕右下角的虚拟摇杆进行移动，点击目标以射击。"
"TID_CHANGE_NAME_TITLE","更改名称"
"TID_SETTINGS_PLAYERNAME_CURRENT","当前名称："
"TID_SETTINGS_PLAYERNAME_ENTERNEW","输入新名称："
"TID_ERROR_NAMES_DONT_MATCH","输入的名称不一致，请重试。"
"TID_CONTINUE","继续"
"TID_NAMECHANGE_WARNING","注意：您只能更改一次名称。"
"TID_CONFIRM","确认"
"TID_INVALID_NAME","名称无效！请尝试其他名称。"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","再次输入您的新名称："
"TID_NAME_ALREADY_CHANGED","名称只能更改一次。"
"TID_NAME_CHANGE_ALREADY_USED","您已经更改过一次名称了"
"TID_NAME_CHANGED_SUCCESS","您的名称已更改！"
"TID_NAME_CHANGE_IN_PROGRESS","无法更改名称，之前的名称更改请求仍在处理。"
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","经验等级达到<level>级后可以更改名称"
"TID_CONFIRM_CONFIRM","请输入\q<confirmword>\q，然后点击确定按钮完成操作"
"TID_CONFIRM_WORD","确认"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","您确定要更改名称吗？\n您的新名称将为："
"TID_BUTTON_CONFIRM","确定"
