"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_ACCESSORY_REVIVER_GADGET_2_DESC","The next Snack Attack only damages enemies but doubles the amount.","تلحق الهجمة الغذائية الضرر بالأعداء فحسب، ولكن بضعف الضرر هذه المرة.","道格的下一次零食旋风只会对敌人造成伤害，但伤害翻倍。","道格的下一次小吃出擊只會對敵人造成傷害，但傷害翻倍。","Der nächste Snackangriff kann nur Schaden an Feinden verursachen, aber dafür doppelt so viel.","El próximo Ataque comilón solo inflige daño a los enemigos, pero se duplica el daño.","Seuraava hodarihyökkäys ei paranna liittolaisia mutta vahingoittaa vastustajia tuplasti.","La prochaine fois que Doug utilise Snack d'attaque, il peut uniquement blesser les ennemis, mais il inflige le double de dégâts.","'מתקפת הנשנוש' הבאה רק תזיק לאויבים, אך תעשה זו במידה כפולה מאשר מתקפה רגילה.","Serangan Nyam-Nyam-Nyam berikutnya hanya akan memberikan kerusakan pada lawan, namun dengan jumlah ganda.","L'attacco di Croce e delizia successivo all'attivazione del gadget ferisce solo i nemici, ma causa il doppio dei danni.","次の通常攻撃が敵にダメージを与えるだけの効果になるが、ダメージが2倍になる。","다음 일반 공격이 적을 공격하기만 하는 대신 피해량이 두 배가 됩니다.","Serangan Kudapan seterusnya hanya merosakkan musuh, tetapi sebanyak dua kali ganda.","Dougs volgende Snackaanval kan alleen vijanden beschadigen, maar is dubbel zo effectief.","Następny przekąskowy zadaje tylko obrażenia wrogom, ale liczba punktów obrażeń jest dwa razy większa.","O próximo Ataque de Fome só causa dano aos inimigos, sem curar aliados, mas causa o dobro de dano.","Следующая атака «Быстрый перекус» не вылечит союзников, зато нанесёт вдвое больше урона врагам.","การโจมตีครั้งต่อไปของของว่างแลกใจจะทำได้เพียงสร้างความเสียหายให้ศัตรูแต่จะเพิ่มประสิทธิภาพเป็นสองเท่า","Bir sonraki sosis saldırısı yalnızca düşmanlara hasar verir ama iki kat etkili olur.","Đòn tấn công Cơn bão đồ ăn vặt tiếp theo chỉ gây sát thương lên kẻ địch, nhưng số lượng máu bị mất nhiều gấp đôi."
"TID_LOGIN_CALENDAR_CHRONOS_LEFT_SUBTITLE","<cfffc11>LOGIN DAILY FOR <NUM> DAYS</c> to claim your <cfffc11>FREE GIFTS</c>!","<cfffc11>سجل الدخول يوميًا لمدة <NUM> ي </c> للمطالبة بـ <cfffc11>هداياك المجانية</c>.","<cfffc11>连续登录游戏<NUM>天</c>即可领取<cfffc11>免费好礼</c>！","<cfffc11>連續登入遊戲<NUM>天</c>即可領取<cfffc11>免費小禮物</c>！","<cfffc11>MELDE DICH <NUM> TAGE LANG JEDEN TAG AN,</c> um deine <cfffc11>GRATISGESCHENKE</c> zu erhalten!","¡<cfffc11>Entra en el juego durante <NUM> días</c> seguidos para reclamar tus <cfffc11>regalos</c>!","<cfffc11>KIRJAUDU PELIIN JOKA PÄIVÄ <NUM> PÄIVÄN AJAN</c> JA LUNASTA <cfffc11>LAHJASI!</c>","<cfffc11>Connectez-vous chaque jour pendant <NUM> jours</c> pour récupérer des <cfffc11>cadeaux</c> !","<cfffc11>נכנסים מדי יום במשך <NUM>יום </c> ומקבלים <cfffc11>מתנות חינמיות</c>!","<cfffc11>MASUK SETIAP HARI SELAMA <NUM> HARI</c> untuk mengeklaim <cfffc11>HADIAH GRATIS</c>!","<cfffc11>ENTRA IN GIOCO OGNI GIORNO PER <NUM> GIORNI</c> per ritirare i <cfffc11>REGALI</c>.","<cfffc11><NUM>日間毎日ログインして</c><cfffc11>無料ギフト</c>を手に入れましょう！","<cfffc11><NUM>일 연속으로 매일 로그인해</c> <cfffc11>무료 선물</c>을 받으세요!","<cfffc11>LOG MASUK SETIAP HARI SELAMA <NUM> HARI</c> untuk mengumpul <cfffc11>HADIAH PERCUMA</c> anda!","<cfffc11>Meld je <NUM> dagen lang elke dag aan</c> om je <cfffc11>GRATIS CADEAUS</c> op te halen!","<cfffc11>LOGUJ SIĘ CODZIENNIE PRZEZ <NUM> DNI</c>, aby otrzymać <cfffc11>PODARUNKI</c>!","<cfffc11>ENTRE NO JOGO POR <NUM> DIAS</c> para coletar os <cfffc11>PRESENTES DIÁRIOS</c>!","<cfffc11>ЗАХОДИ В ИГРУ ЕЖЕДНЕВНО В ТЕЧЕНИЕ <NUM> ДНЕЙ</c> и получай <cfffc11>ПОДАРКИ!</c>","<cfffc11>ล็อกอินทุกวันเป็นเวลา <NUM> วัน</c>เพื่อรับ<cfffc11>ของขวัญฟรี</c>!","<cfffc11><NUM> GÜN BOYUNCA HER GÜN GİRİŞ YAP</c> ve <cfffc11>ÜCRETSİZ HEDİYELER</c> kazan!","<cfffc11>ĐĂNG NHẬP MỖI NGÀY TRONG <NUM> NGÀY</c> để nhận<cfffc11> QUÀ TẶNG MIỄN PHÍ</c>!"
"TID_WELCOME_BACK_MISSED_YOU","WHILE YOU'VE BEEN GONE...","أثناء غيابك...","您不在的时候...","你不在的時候......","WÄHREND DU WEG WARST ...","EN TU AUSENCIA...","SILLÄ VÄLIN, KUN OLIT POISSA...","PENDANT VOTRE ABSENCE...","בזמן שנעדרת...","SEJAK KAMU PERGI ...","MENTRE NON C'ERI...","帰りをお待ちしていました！","브롤러님이 안 계신 동안...","SEMASA ANDA TIADA...","TERWIJL JE WEG WAS...","GDY CIĘ NIE BYŁO...","ENQUANTO VOCÊ ESTEVE FORA...","ПОКА ТЕБЯ НЕ БЫЛО...","ระหว่างที่คุณไม่อยู่...","SEN YOKKEN...","TRONG LÚC BẠN KHÔNG Ở ĐÂY..."
"TID_RANDOM_REWARD_TOOLTIP","Win Battles to earn Starr Drops. Each Starr Drop has the chance to upgrade its rarity. The higher its rarity the higher chance you have at getting a better reward!\n\nStarr Drops refresh in <cDE9700><TIME></c>","اربح المعارك لكسب مكافآت Starr. لكل مكافأة من منها فرصة لترقية ندرتها. كلما ارتفعت الندرة، زادت فرصتك في الحصول على مكافأة أفضل.\n\nتتجدد مكافآت Starr بعد <cDE9700><TIME></c>","赢得对战胜利，获取星妙惊喜！每份星妙惊喜都有概率提升自身稀有度。稀有度越高，获得更好奖励的概率就越高！\n\n星妙惊喜刷新倒计时：<cDE9700><TIME></c>","贏得對戰勝利，獲取寶物之星！每顆寶物之星都有機率提升自身稀有度。稀有度越高，獲得更好獎勵的機率就越高！\n\n寶物之星重置倒數：<cDE9700><TIME></c>","Gewinne Kämpfe, um Starr-Drops zu erhalten. Jeder Starr-Drop kann im Seltenheitsgrad aufsteigen. Je höher der Seltenheitsgrad, desto höher sind deine Chancen, eine bessere Belohnung zu bekommen.\n\nStarr-Drops werden in <cDE9700><TIME></c> aktualisiert.","Gana batallas para obtener premios Starr. Cada uno tiene probabilidades de ser de mejor calidad. Cuanta más alta sea la calidad, más probabilidades tendrás de conseguir una recompensa mejor.\n\nLos premios Starr se actualizan dentro de <cDE9700><TIME></c>.","Voita otteluita, niin ansaitset Starr-droppeja. Jokaiseen Starr-droppiin sisältyy mahdollisuus sen harvinaisuuden parantamiseen. Mitä harvinaisempi droppi, sitä suurempi mahdollisuus saada parempi palkinto!\n\nStarr-droppien päivittymiseen <cDE9700><TIME></c>.","Gagnez des combats pour remporter des prix Starr. Chaque prix Starr peut augmenter en rareté. Plus il est rare, plus vous avez de chance de gagner des récompenses incroyables !\n\nNouveaux prix Starr : <cDE9700><TIME></c>","ניצחון בקרבות מזכה במטעני סטארר. לכל מטען סטארר יש סיכוי לשדרג את נדירותו. ככל שהנדירות שלו גבוהה יותר, כך יש סיכוי טוב יותר לזכות בפרס מוצלח יותר!\n\nמטעני סטארר יתרעננו תוך <cDE9700><TIME></c>","Menangkan Laga untuk meraih Hadiah Starr. Setiap Hadiah Starr akan memiliki peluang untuk naik kelangkaan. Makin tinggi tingkat kelangkaan, makin bagus hadiah yang diraih!\n\nHadiah Starr akan disegarkan dalam <cDE9700><TIME></c>","Vinci le battaglie per guadagnare premi Starr. Ognuno di essi ha la probabilità di migliorare la propria rarità: maggiore è la rarità, più possibilità ci sono di ricevere una ricompensa migliore.\n\nNuovi premi Starr tra: <cDE9700><TIME></c>","バトルに勝利するとスタードロップを獲得できます。スタードロップのレア度が上がるほど、高確率で豪華報酬が手に入ります！\n\nスタードロップの更新まで：<cDE9700><TIME></c>","전투에서 승리해 스타 드롭을 획득하세요. 일정 확률로 스타 드롭의 희귀도를 높일 수 있으며, 희귀도가 높을수록 더 좋은 보상을 받을 가능성이 높아집니다.\n\n스타 드롭 초기화까지: <cDE9700><TIME></c>","Memenangi pertempuran untuk meraih ganjaran Starr. Kenadiran setiap ganjaran berpeluang dinaik taraf. Lagi tinggi kenadiran, lagi tinggi peluang anda boleh mendapat ganjaran lebih baik!\n\nGanjaran Starr segar semula dalam <cDE9700><TIME></c>","Win gevechten om Starr Drops te verdienen. Elke Starr Drop kan zeldzamer worden. Hoe hoger de zeldzaamheid, hoe hoger de kans dat je een betere beloning krijgt!\n\nStarr Drops worden vernieuwd over <cDE9700><TIME></c>.","Wygrywaj bitwy, aby zdobywać dropy Starr. Każdy drop Starr ma szansę zwiększyć jego rzadkość. Im wyższy poziom rzadkości, tym większa szansa na uzyskanie lepszej nagrody!\n\nDropy Starr resetują się za <cDE9700><TIME></c>","Vença batalhas para participar dos sorteios Starr. Cada sorteio Starr pode subir de raridade. Quanto maior a raridade, maior a chance de ganhar uma recompensa melhor!\n\nNovo sorteio Starr em <cDE9700><TIME></c>","Побеждай в боях, чтобы получать призы Старр. У каждого приза есть вероятность повышения редкости. Чем выше редкость, тем больше шансов на более ценные награды!\n\nДо обновления призов Старр: <cDE9700><TIME></c>","ชนะการต่อสู้เพื่อรับดาว Starr โดยดาว Starr แต่ละดวงจะมีโอกาสที่จะอัปเกรดความหายาก ยิ่งความหายากสูงเท่าใดก็ยิ่งมีโอกาสสูงขึ้นที่จะได้รางวัลที่ดีขึ้น!\n\nดาว Starr รีเฟรชใน <cDE9700><TIME></c>","Savaşları kazandıkça Starr hediyeleri alırsın. Starr hediyelerinin enderlik seviyeleri yükselebilir. Enderlik seviyesi yüksek hediyeler daha iyi ödüller içerir!\n\nStarr hediyeleri her <cDE9700><TIME></c> içinde yenilenir.","Giành chiến thắng trong trận chiến để nhận Phần thưởng Starr. Mỗi Phần thưởng Starr đều có cơ hội nâng cấp độ quý hiếm của chúng. Độ quý hiếm càng cao thì cơ hội nhận được phần thưởng tốt hơn của bạn càng cao!\n\nPhần thưởng Starr cập nhật mới sau: <cDE9700><TIME></c>"
"TID_RANDOM_REWARDS_INFO_TITLE","WIN BATTLES EACH DAY TO EARN STARR DROPS","اربح المعارك كل يوم للفوز بمكافآت STARR","每天赢得对战胜利可获取星妙惊喜","每天贏得對戰勝利，獲取寶物之星","GEWINNE JEDEN TAG KÄMPFE, UM STARR-DROPS ZU ERHALTEN","GANA BATALLAS TODOS LOS DÍAS PARA GANAR PREMIOS STARR","ANSAITSE STARR-DROPPEJA PÄIVITTÄIN VOITTAMALLA OTTELUITA","GAGNEZ DES COMBATS ET REMPORTEZ DES PRIX STARR","ניצחון בקרבות מדי יום מזכה במטעני סטארר","MENANGKAN LAGA SETIAP HARI UNTUK MENDAPATKAN HADIAH STARR","VINCI BATTAGLIE OGNI GIORNO PER GUADAGNARE PREMI STARR","バトルに毎日勝利して\nスタードロップを獲得しましょう","매일 전투에서 승리하면\n스타 드롭 획득","MEMENANGI GANJARAN SETIAP HARI UNTUK MERAIH GANJARAN STARR","WIN ELKE DAG GEVECHTEN OM STARR DROPS TE VERDIENEN","WYGRYWAJ BITWY KAŻDEGO DNIA, ABY ZDOBYWAĆ DROPY STARR","VENÇA BATALHAS TODOS OS DIAS PARA GANHAR FRAGMENTOS STARR","ПОБЕЖДАЙ В БОЯХ КАЖДЫЙ ДЕНЬ, ЧТОБЫ ПОЛУЧАТЬ ПРИЗЫ СТАРР","ชนะการต่อสู้ในแต่ละวันเพื่อรับดาว Starr","STARR HEDİYELERİ İÇİN HER GÜN SAVAŞ KAZAN","THẮNG TRẬN MỖI NGÀY ĐỂ NHẬN ĐƯỢC PHẦN THƯỞNG STARR"
"TID_POISON_SPORE_CORDELIUS_SKIN","POISON CAP CORDELIUS","كوديليوس الفطر السام","毒菌伞盖科迪琉斯","劇毒蕈菇","GIFTPILZ CORDELIUS","CORDELIUS SOMBRERO ENVENENADO","MYRKKYSIENI-CORDELIUS","CORDELIUS VÉNÉNEUX","קורדליוס פטריה מורעלת","CORDELIUS BERACUN","CORDELIUS VERDOGNOLO","毒帽子 コーデリアス","초록 버섯 코델리우스","CORDELIUS BERACUN","GIFHOED-CORDELIUS","TRUJĄCY CORDELIUS","CORDELIUS CHAPÉU VENENOSO","ПОГАНКА КОРДЕЛИУС","คอร์ดีเลียส เห็ดสารพัดพิษ","ZEHİRLİ CORDELIUS","CORDELIUS NẤM ĐỘC"
"TID_POISON_SPORE_CORDELIUS_SKIN_SHOP","POISON CAP\nCORDELIUS","كوديليوس\nالفطر السام","毒菌伞盖\n科迪琉斯","劇毒蕈菇","GIFTPILZ\nCORDELIUS","CORDELIUS\nSOMBRERO ENVENENADO","MYRKKYSIENI-\nCORDELIUS","CORDELIUS\nVÉNÉNEUX","קורדליוס\nפטריה מורעלת","CORDELIUS\nBERACUN","CORDELIUS\nVERDOGNOLO","毒帽子\nコーデリアス","초록 버섯 코델리우스","CRODERLIUS\nBERACUN","GIFHOED-\nCORDELIUS","TRUJĄCY\nCORDELIUS","CORDELIUS\nCHAPÉU VENENOSO","ПОГАНКА\nКОРДЕЛИУС","คอร์ดีเลียส\nเห็ดสารพัดพิษ","ZEHİRLİ\nCORDELIUS","CORDELIUS\nNẤM ĐỘC"
"TID_CHEST_GRIFF_SKIN","SUNKEN CHEST GRIFF","جريف الصندوق الغارق","海底宝箱格里夫","海底寶藏","VERSUNKENE TRUHE GRIFF","GRIFF COFRE HUNDIDO","UPONNUT ARKKU -GRIFF","GRIFF COFFRE ENGLOUTI","גריף תיבה שקועה","GRIFF HARTA KARAM","GRIFF BAULE DEMONIACO","ミミック グリフ","보물 상자 그리프","GRIFF PETI TENGGELAM","VERZONKEN SCHAT GRIFF","ZATOPIONA SKRZYNIA GRIFF","GRIFF BAÚ SUBMERSO","ЗАТОНУВШИЙ СУНДУК ГРИФФ","กริฟฟ์ หีบอับปาง","BATIK SANDIK GRIFF","GRIFF KHO BÁU DƯỚI ĐÁY BIỂN"
"TID_CHEST_GRIFF_SKIN_SHOP","SUNKEN CHEST\nGRIFF","جريف\nالصندوق الغارق","海底宝箱\n格里夫","海底寶藏","VERSUNKENE TRUHE\nGRIFF","GRIFF\nCOFRE HUNDIDO","UPONNUT ARKKU\n-GRIFF","GRIFF\nCOFFRE ENGLOUTI","גריף\nתיבה שקועה","GRIFF\nHARTA KARAM","GRIFF\nBAULE DEMONIACO","ミミック\nグリフ","보물 상자 그리프","GRIFF\nPETI TENGGELAM","VERZONKEN\nSCHAT GRIFF","ZATOPIONA SKRZYNIA\nGRIFF","GRIFF\nBAÚ SUBMERSO","ЗАТОНУВШИЙ СУНДУК\nГРИФФ","กริฟฟ์\nหีบอับปาง","BATIK SANDIK\nGRIFF","GRIFF\nKHO BÁU DƯỚI ĐÁY BIỂN"
"TID_DRAGON_DOUG_SKIN","DRACO DOUG","دوج التنين","飞龙道格","搶眼酷龍","DRACO DOUG","DOUG DRAGÓN","DRACO-DOUG","DRACO DOUG","דאג דראקו","DOUG NAGA","DOUG DRAGO","ドラゴン ダグ","드래곤 더그","DOUG NAGA","DRAAK-DOUG","SMOCZY DOUG","DOUG DRAGÃO","ДРАКОН ДАГ","มังกรดั๊ก","EJDER DOUG","DOUG RỒNG TÍM"
"TID_DRAGON_DOUG_SKIN_SHOP","DRACO DOUG","دوج التنين","飞龙道格","搶眼酷龍","DRACO DOUG","DOUG\nDRAGÓN","DRACO-DOUG","DRACO DOUG","דאג דראקו","DOUG NAGA","DOUG DRAGO","ドラゴン\nダグ","드래곤 더그","DOUG NAGA","DRAAK-DOUG","SMOCZY DOUG","DOUG\nDRAGÃO","ДРАКОН ДАГ","มังกรดั๊ก","EJDER DOUG","DOUG\nRỒNG TÍM"
"TID_TITLE_MASTERY_CORDELIUS","Toxic","السام","\q毒菇\q求败","小心有毒","Toxisch","Toxicidad","Myrkyllinen","Toxique","רעילות","Mycelium","Insidia velenosa","毒舌","중독 주의","Toksik","Toxisch persoon","Toksyczny","Tóxico","Токсичный","คนเป็นพิษ","Toksik","Độc dược"
"TID_SHOP_SHORTCUT_RESOURCES","RESOURCES","الموارد","资源","資源","RESSOURCEN","RECURSOS","RESURSSIT","RESSOURCES","משאבים","SUMBER DAYA","RISORSE","資源","자원","SUMBER","GRONDSTOFFEN","ZASOBY","RECURSOS","РЕСУРСЫ","ทรัพยากร","KAYNAKLAR","TÀI NGUYÊN"
"TID_MASTERY_POINTS_BOOST_EVENT","MASTERY MADNESS","جنون الإتقان","专精狂潮","專精狂歡","MEISTERUNGSMANIE","FIEBRE DE MAESTRÍA","TAITURUUSMANIA","MAÎTRISES MORTELLES","טירוף מיומנויות","GILA KUASA","MAESTRI DELLE MAESTRIE","マスタリーブースト","마스터리 매드니스","KEGILAAN PENGUASAAN","MEESTERSCHAPSMANIE","MISTRZOWSKIE SZALEŃSTWO","DOMÍNIO DOIDO","МАСТЕРСТВО БЕЗ ГРАНИЦ","ความชำนาญวิปลาส","USTALIK ÇILGINLIĞI","CƠN SỐT ĐIỂM THÀNH THẠO"
"TID_KEY_BAR_INFO","Amount of <c33a5d7>Tokens</c> you can earn from Battles.\n\nTokens unlock reward tiers in Brawl Pass.","كمية <c33a5d7>الأقراص</c> التي يمكن أن تربحها من المعارك.\n\nتُستخدم الأقراص لفتح مستويات مكافآت Brawl Pass.","可通过对战赢得的<c33a5d7>奖章</c>。\n\n奖章可以用来解锁乱斗主题季中的各级奖励。","可透過對戰贏得的<c33a5d7>代幣</c>數量。\n\n代幣可以用來解鎖亂鬥主題季獎勵。","Die Menge an <c33a5d7>Marken</c>, die du in Kämpfen verdienen kannst.\n\nMit Marken schaltest du Belohnungsstufen des Brawlpasses frei.","Número de <c33a5d7>fichas</c> que puedes ganar en las batallas.\n\nLas fichas desbloquean marcas de recompensas en el Brawl Pass.","<c33a5d7>Polettien</c> määrä, jonka voit ansaita otteluista.\n\nPoleteilla voi avata Brawl Pass -palkintotasoja.","Gagnez des <c33a5d7>jetons</c> grâce aux combats.\n\nLes jetons servent à débloquer les paliers de récompense du Pass Brawl.","כמות <c33a5d7>הטוקנים</c> שתוכלו להרוויח מקרבות.\n\nטוקנים משמשים לפתיחת דרגות פרס ב-Brawl Pass.","Jumlah <c33a5d7>Token</c> yang bisa diraih dari Laga.\n\nToken digunakan untuk membuka hadiah tingkat Brawl Pass.","Indica la quantità di <c33a5d7>gettoni</c> che puoi vincere in battaglia.\n\nI gettoni ti permettono di sbloccare le soglie del Brawl Pass.","バトルで入手できる<c33a5d7>トークン</c>の数です。\n\nトークンを集めるとブロスタパスの報酬グレードをアンロックできます。","전투에서 획득할 수 있는 <c33a5d7>토큰</c> 개수입니다.\n\n토큰으로 브롤 패스의 보상 티어를 잠금 해제할 수 있습니다.","Bilangan <c33a5d7>token</c> yang anda boleh dapat dari pertempuran.\n\nToken membuka peringkat ganjaran dalam Brawl Pass.","Aantal <c33a5d7>tokens</c> dat je kunt verdienen met gevechten.\n\nTokens worden gebruikt om beloningsdrempels van de Brawl Pass te ontgrendelen.","Liczba <c33a5d7>żetonów</c>, które możesz uzyskać w bitwach.\n\nŻetony służą do otwierania klas w Karnecie Zadymiarza.","A quantidade de <c33a5d7>fichas</c> que você pode obter em batalhas.\n\nAs fichas liberam os patamares do Brawl Pass.","<c33a5d7>Жетоны,</c> которые можно заработать в боях.\n\nЖетоны нужны для разблокировки уровней наград Brawl Pass.","จำนวน<c33a5d7>โทเค็น</c>ที่คุณได้รับจากการต่อสู้\n\nใช้โทเค็นเพื่อปลดล็อคขั้นรางวัลใน Brawl Pass","Savaşlardan kazanabileceğin <c33a5d7>jeton</c> sayısı.\n\nJetonlarla Brawl Pass ödül kademelerini açarsın.","Số <c33a5d7>Thẻ</c> bạn có thể kiếm từ các Trận đấu.\n\nThẻ được sử dụng để mở khóa các bậc phần thưởng trong Vé Brawl Pass."
"TID_KEY_BAR_INFO_CHROMATIC_SHOWER_EVENT","CHROMA CREDITS SHOWER EVENT\nEarn <cff8E1b>Chroma Credits</c> from battles!\n\nYou get Chroma Credit for every <TOKENS> Brawl Pass tokens you get from regular battles. This includes Tokens gained from the Token Doubler!\n\nChroma Credits are used to unlock Chromatic Brawlers.","حدث جمع أرصدة الألوان\nاكسب <cff8E1b>أرصدة الألوان</c> من المعارك.\n\nستحصل على أرصدة الألوان عن كل <TOKENS> من أقراص Brawl Pass التي تكسبها من المعارك العادية. يشمل ذلك الأقراص المكتسبة من مضاعف الأقراص.\n\nتستخدم أرصدة الألوان لفتح الأبطال المتلوّنين.","流光溢彩活动\n参加对战，赢取<cff8E1b>流彩英雄券</c>！\n\n您通过常规对战每赢得<TOKENS>乱斗金券奖章，都可获得流彩英雄券奖励，双倍奖章加成提供的奖章也包含在内！\n\n流彩英雄券可用于解锁流彩英雄。","星虹紛呈活動\n透過對戰贏得<cff8E1b>星虹英雄積分</c>！\n\n你透過一般對戰每贏得<TOKENS>亂鬥通行券代幣，都可獲得星虹英雄積分獎勵，雙倍代幣加成提供的代幣也能獲得星虹英雄積分！\n\n星虹英雄積分可用於解鎖星虹英雄。","CHROMACREDIT-REGEN-EREIGNIS\nVerdiene <cff8E1b>Chromacredits</c> in Kämpfen!\n\nDu erhältst Chromacredits, wenn du in regulären Kämpfen <TOKENS> Brawlpass-Marken gewinnst. Dies schließt auch Marken vom Markenverdoppler mit ein!\n\nMit Chromacredits kannst du chromatische Brawler freischalten.","EVENTO DE LLUVIA DE CRÉDITOS CROMÁTICOS\nGana <cff8E1b>créditos cromáticos</c> en las batallas.\n\nPor cada <TOKENS> fichas del Brawl Pass que consigas en las batallas, recibirás créditos cromáticos. ¡Esto incluye las fichas del duplicador de fichas!\n\nLos créditos cromáticos sirven para desbloquear brawlers cromáticos.","KROMAATTINEN KREDIITTISADE -TAPAHTUMA\nAnsaitse <cff8E1b>kromaattisia krediittejä</c> otteluista!\n\nSaat yhden kromaattisen krediitin <TOKENS> tavallisesta ottelusta ansaitsemaasi Brawl Pass -polettia kohti. Tämä koskee myös poletintuplaajalla saatuja poletteja!\n\nKromaattisilla krediiteillä voi avata kromaattisia rämäpäitä.","PLUIE DE CRÉDITS CHROMATIQUES\nGagnez des <cff8E1b>crédits chromatiques</c> au combat !\n\nRecevez des crédits chromatiques chaque fois que vous gagnez <TOKENS> jetons de Pass Brawl en combat classique. Les doubleurs de jetons comptent aussi !\n\nUtilisez vos crédits chromatiques pour débloquer des brawlers chromatiques.","אירוע גשם של קרדיטי כרומה\nמרוויחים <cff8E1b>קרדיטי כרומה</c> על קרבות!\n\nמקבלים קרדיט כרומה על כל <TOKENS>טוקני Brawl Pass שצוברים בקרבות רגילים, כולל טוקנים שנצברו ממכפיל הטוקנים!\n\nקרדיטי כרומה משמשים לפתיחת בראולים כרומטיים.","ACARA HUJAN KREDIT KROMA\nRaih <cff8E1b>Kredit Kroma</c> dari laga!\n\nKamu akan mendapatkan Kredit Kroma untuk setiap <TOKENS> Token Brawl Pass yang diraih dari laga. Hal ini juga berlaku untuk Token yang diraih dengan Pengganda Token!\n\nKredit Kroma digunakan untuk membuka Jagoan Kromatik.","EVENTO PIOGGIA CROMATICA\nGuadagna <cff8E1b>crediti cromatici</c> dalle mischie!\n\nNe ottieni alcuni ogni volta che vinci <TOKENS> gettoni del Brawl Pass dalle mischie standard, anche mentre usi un raddoppiagettoni!\n\nI crediti cromatici servono a sbloccare i brawler cromatici.","クロマの雨イベント\nバトルで<cff8E1b>クロマクレジット</c>を入手しましょう！\n\n通常のバトルでブロスタパストークンを<TOKENS>個獲得するごとに、クロマクレジットが付与されます。さらに、ダブルトークンで倍増したトークンもカウントされますよ！\n\n集めたクロマクレジットは、キャラクターのアンロックに使いましょう。","크로마 크레딧 샤워 이벤트\n전투에서 <cff8E1b>크로마 크레딧</c>을 획득하세요!\n\n일반 전투에서 브롤 패스 토큰 <TOKENS>개를 획득할 때마다 크로마 크레딧을 획득하며, 토큰 더블러로 얻는 토큰도 포함됩니다!\n\n크로마 크레딧으로 크로마틱 브롤러를 잠금 해제할 수 있습니다.","ACARA HUJAN KREDIT KROMA\nMeraih <cff8E1b>kredit kroma</c> dari pertempuran!\n\nAnda mendapat kredit kroma untuk setiap <TOKENS> token Brawl Pass yang diraih dari pertempuran biasa. Ini termasuk token diraih daripada Gandaan Token!\n\nKredit kroma digunakan untuk membuka Brawler Kromatik.","CHROMACREDITEVENEMENT\nVerdien <cff8E1b>chromacredits</c> door te vechten!\n\nJe krijgt chromacredits voor elke <TOKENS> Brawl Pass-tokens die je verdient in normale gevechten. Dit geldt ook voor tokens die je verdient met de tokenverdubbelaar!\n\nJe kunt chromacredits gebruiken om chromatische knokkers te ontgrendelen.","WYDARZENIE DESZCZ CHROMATYCZNYCH KREDYTÓW\nZdobywaj <cff8E1b>chromatyczne kredyty</c> w bitwach!\n\nOtrzymasz chromatyczny kredyt za każde kilka żetonów (<TOKENS> )otrzymanych ze zwykłych bitew. Obejmuje to żetony zdobyte przy pomocy podwajacza żetonów!\n\nChromatyczne kredyty służą do odblokowania chromatycznych Zadymiarzy.","EVENTO CHUVA DE VALES CROMÁTICOS\nGanhe <cff8E1b>vales cromáticos</c> nas batalhas!\n\nVocê ganha vales cromáticos a cada <TOKENS> fichas do Brawl Pass obtidas nas batalhas normais, inclusive as fichas obtidas com o duplicador de fichas!\n\nUse os vales cromáticos para liberar Brawlers cromáticos.","СОБЫТИЕ С ЛАВИНОЙ ХРОМАКРЕДИТОВ\nЗарабатывай <cff8E1b>хромакредиты</c> в боях!\n\nТы будешь получать хромакредиты за жетоны Brawl Pass (по одному за каждые <TOKENS>), заработанные в обычных боях. Удвоители жетонов учитываются тоже!\n\nХромакредиты нужны для разблокировки хроматических бойцов.","อีเวนท์เครดิตโครม่าโปรยปราย\nรับ<cff8E1b>เครดิตโครม่า</c>จากการต่อสู้!\n\nคุณจะได้รับเครดิตโครม่าจากโทเค็น Brawl Pass <TOKENS> ชิ้นที่คุณได้จากการต่อสู้ปกติ ซึ่งรวมไปถึงโทเค็นที่ได้จากแพ็คทวีคูณโทเค็นด้วย!\n\nใช้เครดิตโครม่าเพื่อปลดล็อคบรอว์เลอร์โครมาติก","KROMA KREDİSİ YAĞMURU ETKİNLİĞİ\nSavaşlardan <cff8E1b>kroma kredisi</c> kazanma fırsatı!\n\nNormal savaşlardan kazandığın her <TOKENS> jeton için kroma kredisi alırsın. Jeton katlayıcıdan gelen jetonlar da buna dahil!\n\nKroma kredileri, kromatik savaşçıları açmak için kullanılır.","SỰ KIỆN CƠN MƯA PHIẾU SẮC MÀU\nKiếm <cff8E1b>Phiếu Sắc màu</c> từ các trận chiến!\n\nBạn nhận Phiếu Sắc màu cho mỗi <TOKENS> Thẻ mà bạn kiếm được từ các trận chiến thông thường. Số Thẻ kiếm được từ bộ Nhân đôi Thẻ cũng được tính!\n\nPhiếu Sắc màu được dùng để mở khóa các Chiến binh Brawl Sắc màu."
