"Name","FileName","ExportName"
"GeneWin","characters.sc","gene_def_win"
"GeneWinLoop","characters.sc","gene_def_winLoop"
"GeneLose","characters.sc","gene_def_lose"
"GeneLoseLoop","characters.sc","gene_def_loseLoop"
"GeneStill","characters.sc","gene_def_still"
"Gene002Win","characters.sc","gene_002_win"
"Gene002WinLoop","characters.sc","gene_002_winLoop"
"Gene002Lose","characters.sc","gene_002_lose"
"Gene002LoseLoop","characters.sc","gene_002_loseLoop"
"Gene002Still","characters.sc","gene_002_still"
"GeneBazaarHappy","characters.sc","gene_003_happy"
"GeneBazaarIdle","characters.sc","gene_003_idle"
"GeneBazaarIntro","characters.sc","gene_003_intro"
"GeneBazaarSad","characters.sc","gene_003_sad"
"Gene004Win","characters.sc","gene_004_win"
"Gene004WinLoop","characters.sc","gene_004_winLoop"
"Gene004Lose","characters.sc","gene_004_lose"
"Gene004LoseLoop","characters.sc","gene_004_loseLoop"
"Gene004Still","characters.sc","gene_004_still"
"GromWin","characters.sc","grom_def_win"
"GromWinLoop","characters.sc","grom_def_winLoop"
"GromLose","characters.sc","grom_def_lose"
"GromLoseLoop","characters.sc","grom_def_loseLoop"
"GromStill","characters.sc","grom_def_still"
"Grom002Win","characters.sc","grom_002_win"
"Grom002WinLoop","characters.sc","grom_002_winLoop"
"Grom002Lose","characters.sc","grom_002_lose"
"Grom002LoseLoop","characters.sc","grom_002_loseLoop"
"Grom002Still","characters.sc","grom_002_still"
"ColetteWin","characters.sc","colette_def_win"
"ColetteWinLoop","characters.sc","colette_def_winLoop"
"ColetteLose","characters.sc","colette_def_lose"
"ColetteLoseLoop","characters.sc","colette_def_loseLoop"
"ColetteStill","characters.sc","colette_def_still"
"Colette002Win","characters.sc","colette_002_win"
"Colette002WinLoop","characters.sc","colette_002_winLoop"
"Colette002Lose","characters.sc","colette_002_lose"
"Colette002LoseLoop","characters.sc","colette_002_loseLoop"
"Colette002Still","characters.sc","colette_002_still"
"Colette003Win","characters.sc","colette_003_win"
"Colette003WinLoop","characters.sc","colette_003_winLoop"
"Colette003Lose","characters.sc","colette_003_lose"
"Colette003LoseLoop","characters.sc","colette_003_loseLoop"
"Colette003Still","characters.sc","colette_003_still"
"Colette004Win","characters.sc","colette_004_win"
"Colette004WinLoop","characters.sc","colette_004_winLoop"
"Colette004Lose","characters.sc","colette_004_lose"
"Colette004LoseLoop","characters.sc","colette_004_loseLoop"
"Colette004Still","characters.sc","colette_004_still"
"Colette005Win","characters.sc","colette_005_win"
"Colette005WinLoop","characters.sc","colette_005_winLoop"
"Colette005Lose","characters.sc","colette_005_lose"
"Colette005LoseLoop","characters.sc","colette_005_loseLoop"
"Colette005Still","characters.sc","colette_005_still"
"LouWin","characters.sc","lou_def_win"
"LouWinLoop","characters.sc","lou_def_winLoop"
"LouLose","characters.sc","lou_def_lose"
"LouLoseLoop","characters.sc","lou_def_loseLoop"
"LouStill","characters.sc","lou_def_still"
"Lou002Win","characters.sc","lou_002_win"
"Lou002WinLoop","characters.sc","lou_002_winLoop"
"Lou002Lose","characters.sc","lou_002_lose"
"Lou002LoseLoop","characters.sc","lou_002_loseLoop"
"Lou002Still","characters.sc","lou_002_still"
"Lou003Lose","characters.sc","lou_003_lose"
"Lou003LoseLoop","characters.sc","lou_003_loseLoop"
"Lou004Still","characters.sc","lou_004_still"
"Lou004Win","characters.sc","lou_004_win"
"Lou004WinLoop","characters.sc","lou_004_winLoop"
"Lou004Lose","characters.sc","lou_004_lose"
"Lou004LoseLoop","characters.sc","lou_004_loseLoop"
"ByronWin","characters.sc","byron_def_win"
"ByronWinLoop","characters.sc","byron_def_winLoop"
"ByronLose","characters.sc","byron_def_lose"
"ByronLoseLoop","characters.sc","byron_def_loseLoop"
"ByronStill","characters.sc","byron_def_still"
"Byron002Win","characters.sc","byron_002_win"
"Byron002WinLoop","characters.sc","byron_002_winLoop"
"Byron002Lose","characters.sc","byron_002_lose"
"Byron002LoseLoop","characters.sc","byron_002_loseLoop"
"Byron002Still","characters.sc","byron_002_still"
"RuffsWin","characters.sc","ruffs_def_win"
"RuffsWinLoop","characters.sc","ruffs_def_winLoop"
"RuffsLose","characters.sc","ruffs_def_lose"
"RuffsLoseLoop","characters.sc","ruffs_def_loseLoop"
"RuffsStill","characters.sc","ruffs_def_still"
"Bull003Win","characters.sc","bull_003_win"
"Bull003WinLoop","characters.sc","bull_003_winLoop"
"Bull003Lose","characters.sc","bull_003_lose"
"Bull003LoseLoop","characters.sc","bull_003_loseLoop"
"Bull003Still","characters.sc","bull_003_still"
"BoWin","characters.sc","bo_def_win"
"BoWinLoop","characters.sc","bo_def_winLoop"
"BoLose","characters.sc","bo_def_lose"
"BoLoseLoop","characters.sc","bo_def_loseLoop"
"BoStill","characters.sc","bo_def_still"
"Bo002Win","characters.sc","bo_002_win"
"Bo002WinLoop","characters.sc","bo_002_winLoop"
"Bo002Lose","characters.sc","bo_002_lose"
"Bo002LoseLoop","characters.sc","bo_002_loseLoop"
"Bo002Still","characters.sc","bo_002_still"
"Bo003Win","characters.sc","bo_003_win"
"Bo003WinLoop","characters.sc","bo_003_winLoop"
"Bo003Lose","characters.sc","bo_003_lose"
"Bo003LoseLoop","characters.sc","bo_003_loseLoop"
"Bo003Still","characters.sc","bo_003_still"
"Bo004Win","characters.sc","bo_004_win"
"Bo004WinLoop","characters.sc","bo_004_winLoop"
"Bo004Lose","characters.sc","bo_004_lose"
"Bo004LoseLoop","characters.sc","bo_004_loseLoop"
"Bo004Still","characters.sc","bo_004_still"
"Bo005Win","characters.sc","bo_005_win"
"Bo005WinLoop","characters.sc","bo_005_winLoop"
"Bo005Lose","characters.sc","bo_005_lose"
"Bo005LoseLoop","characters.sc","bo_005_loseLoop"
"Bo005Still","characters.sc","bo_005_still"
"Bo006Win","characters.sc","bo_006_win"
"Bo006WinLoop","characters.sc","bo_006_winLoop"
"Bo006Lose","characters.sc","bo_006_lose"
"Bo006LoseLoop","characters.sc","bo_006_loseLoop"
"Bo006Still","characters.sc","bo_006_still"
"BrockWin","characters.sc","brock_def_win"
"BrockWinLoop","characters.sc","brock_def_winLoop"
"BrockLose","characters.sc","brock_def_lose"
"BrockLoseLoop","characters.sc","brock_def_loseLoop"
"BrockStill","characters.sc","brock_def_still"
"Brock002Win","characters.sc","brock_002_win"
"Brock002WinLoop","characters.sc","brock_002_winLoop"
"Brock002Lose","characters.sc","brock_002_lose"
"Brock002LoseLoop","characters.sc","brock_002_loseLoop"
"Brock002Still","characters.sc","brock_002_still"
"Brock004Win","characters.sc","brock_004_win"
"Brock004WinLoop","characters.sc","brock_004_winLoop"
"Brock004Lose","characters.sc","brock_004_lose"
"Brock004LoseLoop","characters.sc","brock_004_loseLoop"
"Brock004Still","characters.sc","brock_004_still"
"PrimoWin","characters.sc","primo_def_win"
"PrimoWinLoop","characters.sc","primo_def_winLoop"
"PrimoLose","characters.sc","primo_def_lose"
"PrimoLoseLoop","characters.sc","primo_def_loseLoop"
"PrimoStill","characters.sc","primo_def_still"
"Primo002Win","characters.sc","primo_002_win"
"Primo002WinLoop","characters.sc","primo_002_winLoop"
"Primo002Lose","characters.sc","primo_002_lose"
"Primo002LoseLoop","characters.sc","primo_002_loseLoop"
"Primo002Still","characters.sc","primo_002_still"
"Primo004Win","characters.sc","primo_004_win"
"Primo004WinLoop","characters.sc","primo_004_winLoop"
"Primo004Lose","characters.sc","primo_004_lose"
"Primo004LoseLoop","characters.sc","primo_004_loseLoop"
"Primo004Still","characters.sc","primo_004_still"
"Primo005Win","characters.sc","primo_005_win"
"Primo005WinLoop","characters.sc","primo_005_winLoop"
"Primo005Lose","characters.sc","primo_005_lose"
"Primo005LoseLoop","characters.sc","primo_005_loseLoop"
"Primo005Still","characters.sc","primo_005_still"
"Primo006Win","characters.sc","primo_006_win"
"Primo006WinLoop","characters.sc","primo_006_winLoop"
"Primo006Lose","characters.sc","primo_006_lose"
"Primo006LoseLoop","characters.sc","primo_006_loseLoop"
"Primo006Still","characters.sc","primo_006_still"
"Primo007Win","characters.sc","primo_007_win"
"Primo007WinLoop","characters.sc","primo_007_winLoop"
"Primo007Lose","characters.sc","primo_007_lose"
"Primo007LoseLoop","characters.sc","primo_007_loseLoop"
"Primo007Still","characters.sc","primo_007_still"
"Primo008Win","characters.sc","primo_008_win"
"Primo008WinLoop","characters.sc","primo_008_winLoop"
"Primo008Lose","characters.sc","primo_008_lose"
"Primo008LoseLoop","characters.sc","primo_008_loseLoop"
"Primo008Still","characters.sc","primo_008_still"
"TickWin","characters.sc","tick_def_win"
"TickWinLoop","characters.sc","tick_def_winLoop"
"TickLose","characters.sc","tick_def_lose"
"TickLoseLoop","characters.sc","tick_def_loseLoop"
"TickStill","characters.sc","tick_def_still"
"Tick002Win","characters.sc","tick_002_win"
"Tick002WinLoop","characters.sc","tick_002_winLoop"
"Tick002Lose","characters.sc","tick_002_lose"
"Tick002LoseLoop","characters.sc","tick_002_loseLoop"
"Tick002Still","characters.sc","tick_002_still"
"Tick003Win","characters.sc","tick_003_win"
"Tick003WinLoop","characters.sc","tick_003_winLoop"
"Tick003Lose","characters.sc","tick_003_lose"
"Tick003LoseLoop","characters.sc","tick_003_loseLoop"
"Tick003Still","characters.sc","tick_003_still"
"PocoWin","characters.sc","poco_def_win"
"PocoWinLoop","characters.sc","poco_def_winLoop"
"PocoLose","characters.sc","poco_def_lose"
"PocoLoseLoop","characters.sc","poco_def_loseLoop"
"PocoStill","characters.sc","poco_def_still"
"Poco002Win","characters.sc","poco_002_win"
"Poco002WinLoop","characters.sc","poco_002_winLoop"
"Poco002Lose","characters.sc","poco_002_lose"
"Poco002LoseLoop","characters.sc","poco_002_loseLoop"
"Poco002Still","characters.sc","poco_002_still"
"Poco003Win","characters.sc","poco_003_win"
"Poco003WinLoop","characters.sc","poco_003_winLoop"
"Poco003Lose","characters.sc","poco_003_lose"
"Poco003LoseLoop","characters.sc","poco_003_loseLoop"
"Poco003Still","characters.sc","poco_003_still"
"Poco004Win","characters.sc","poco_004_win"
"Poco004WinLoop","characters.sc","poco_004_winLoop"
"Poco004Lose","characters.sc","poco_004_lose"
"Poco004LoseLoop","characters.sc","poco_004_loseLoop"
"Poco004Still","characters.sc","poco_004_still"
"Poco005Win","characters.sc","poco_005_win"
"Poco005WinLoop","characters.sc","poco_005_winLoop"
"Poco005Lose","characters.sc","poco_005_lose"
"Poco005LoseLoop","characters.sc","poco_005_loseLoop"
"Poco005Still","characters.sc","poco_005_still"
"LeonWin","characters.sc","leon_def_win"
"LeonWinLoop","characters.sc","leon_def_winLoop"
"LeonLose","characters.sc","leon_def_lose"
"LeonLoseLoop","characters.sc","leon_def_loseLoop"
"LeonStill","characters.sc","leon_def_still"
"Leon002Win","characters.sc","leon_002_win"
"Leon002WinLoop","characters.sc","leon_002_winLoop"
"Leon002Lose","characters.sc","leon_002_lose"
"Leon002LoseLoop","characters.sc","leon_002_loseLoop"
"Leon002Still","characters.sc","leon_002_still"
"Leon003Win","characters.sc","leon_003_win"
"Leon003WinLoop","characters.sc","leon_003_winLoop"
"Leon003Lose","characters.sc","leon_003_lose"
"Leon003LoseLoop","characters.sc","leon_003_loseLoop"
"Leon003Still","characters.sc","leon_003_still"
"Leon004Win","characters.sc","leon_004_win"
"Leon004WinLoop","characters.sc","leon_004_winLoop"
"RicoWin","characters.sc","rico_def_win"
"RicoWinLoop","characters.sc","rico_def_winLoop"
"RicoLose","characters.sc","rico_def_lose"
"RicoLoseLoop","characters.sc","rico_def_loseLoop"
"RicoStill","characters.sc","rico_def_still"
"Rico002Win","characters.sc","rico_002_win"
"Rico002WinLoop","characters.sc","rico_002_winLoop"
"Rico002Lose","characters.sc","rico_002_lose"
"Rico002LoseLoop","characters.sc","rico_002_loseLoop"
"Rico002Still","characters.sc","rico_002_still"
"Rico003Win","characters.sc","rico_003_win"
"Rico003WinLoop","characters.sc","rico_003_winLoop"
"Rico003Lose","characters.sc","rico_003_lose"
"Rico003LoseLoop","characters.sc","rico_003_loseLoop"
"Rico003Still","characters.sc","rico_003_still"
"Rico004Win","characters.sc","rico_004_win"
"Rico004WinLoop","characters.sc","rico_004_winLoop"
"Rico004Lose","characters.sc","rico_004_lose"
"Rico004LoseLoop","characters.sc","rico_004_loseLoop"
"Rico004Still","characters.sc","rico_004_still"
"LollaWin","characters.sc","lolla_def_win"
"LollaWinLoop","characters.sc","lolla_def_winLoop"
"LollaLose","characters.sc","lolla_def_lose"
"LollaLoseLoop","characters.sc","lolla_def_loseLoop"
"LollaStill","characters.sc","lolla_def_still"
"Lolla002Win","characters.sc","lolla_002_win"
"Lolla002WinLoop","characters.sc","lolla_002_winLoop"
"Lolla002Lose","characters.sc","lolla_002_lose"
"Lolla002LoseLoop","characters.sc","lolla_def_loseLoop"
"Lolla002Still","characters.sc","lolla_002_still"
"Lolla004Win","characters.sc","lolla_004_win"
"Lolla004WinLoop","characters.sc","lolla_004_winLoop"
"Lolla004Lose","characters.sc","lolla_004_lose"
"Lolla004LoseLoop","characters.sc","lolla_004_loseLoop"
"Lolla004Still","characters.sc","lolla_004_still"
"Carl007Win","characters.sc","carl_007_win"
"Carl007WinLoop","characters.sc","carl_007_winLoop"
"Carl007Lose","characters.sc","carl_007_lose"
"Carl007LoseLoop","characters.sc","carl_007_loseLoop"
"Carl007Still","characters.sc","carl_007_still"
"Darryl002Still","characters.sc","darryl_002_still"
"Darryl002Win","characters.sc","darryl_002_win"
"Darryl002WinLoop","characters.sc","darryl_002_winLoop"
"Darryl002Lose","characters.sc","darryl_002_lose"
"Darryl002LoseLoop","characters.sc","darryl_002_loseLoop"
"Tara004Still","characters.sc","tara_004_still"
"Tara004Win","characters.sc","tara_004_win"
"Tara004WinLoop","characters.sc","tara_004_winLoop"
"Tara004Lose","characters.sc","tara_004_lose"
"Tara004LoseLoop","characters.sc","tara_004_loseLoop"
"Meg003Still","characters.sc","meg_003_still"
"Meg003Win","characters.sc","meg_003_win"
"Meg003WinLoop","characters.sc","meg_003_winLoop"
"Meg003Lose","characters.sc","meg_003_lose"
"Meg003LoseLoop","characters.sc","meg_003_loseLoop"
"Byron003Win","characters.sc","byron_003_win"
"Byron003WinLoop","characters.sc","byron_003_winLoop"
"Byron003Lose","characters.sc","byron_003_lose"
"Byron003LoseLoop","characters.sc","byron_003_loseLoop"
"Byron003Still","characters.sc","byron_003_still"
"Lolla003Win","characters.sc","lolla_003_win"
"Lolla003WinLoop","characters.sc","lolla_003_winLoop"
"Lolla003Lose","characters.sc","lolla_003_lose"
"Lolla003LoseLoop","characters.sc","lolla_003_loseLoop"
"Lolla003Still","characters.sc","lolla_003_still"
"BonnieWin","characters.sc","bonnie_def_win"
"BonnieWinLoop","characters.sc","bonnie_def_winLoop"
"BonnieLose","characters.sc","bonnie_def_lose"
"BonnieLoseLoop","characters.sc","bonnie_def_loseLoop"
"BonnieStill","characters.sc","bonnie_def_still"
"JanetWin","characters.sc","janet_def_win"
"JanetWinLoop","characters.sc","janet_def_winLoop"
"JanetLose","characters.sc","janet_def_lose"
"JanetLoseLoop","characters.sc","janet_def_loseLoop"
"JanetStill","characters.sc","janet_def_still"
"Bonnie002Win","characters.sc","bonnie_002_win"
"Bonnie002WinLoop","characters.sc","bonnie_002_winLoop"
"Bonnie002Lose","characters.sc","bonnie_002_lose"
"Bonnie002LoseLoop","characters.sc","bonnie_002_loseLoop"
"Bonnie002Still","characters.sc","bonnie_002_still"
"Janet002Win","characters.sc","janet_002_win"
"Janet002WinLoop","characters.sc","janet_002_winLoop"
"Janet002Lose","characters.sc","janet_002_lose"
"Janet002LoseLoop","characters.sc","janet_002_loseLoop"
"Janet002Still","characters.sc","janet_002_still"
"Tick004Win","characters.sc","tick_004_win"
"Tick004WinLoop","characters.sc","tick_004_winLoop"
"Tick004Lose","characters.sc","tick_004_lose"
"Tick004LoseLoop","characters.sc","tick_004_loseLoop"
"Tick004Still","characters.sc","tick_004_still"
"Ruffs002Win","characters.sc","ruffs_002_win"
"Ruffs002WinLoop","characters.sc","ruffs_002_winLoop"
"Ruffs002Lose","characters.sc","ruffs_002_lose"
"Ruffs002LoseLoop","characters.sc","ruffs_002_loseLoop"
"Ruffs002Still","characters.sc","ruffs_002_still"
"Edgar005Win","characters.sc","edgar_005_win"
"Edgar005WinLoop","characters.sc","edgar_005_winLoop"
"Edgar005Lose","characters.sc","edgar_005_lose"
"Edgar005LoseLoop","characters.sc","edgar_005_loseLoop"
"Edgar005Still","characters.sc","edgar_005_still"
"Bibi006Win","characters.sc","bibi_006_win"
"Bibi006WinLoop","characters.sc","bibi_006_winLoop"
"Bibi006Lose","characters.sc","bibi_006_lose"
"Bibi006LoseLoop","characters.sc","bibi_006_loseLoop"
"Bibi006Still","characters.sc","bibi_006_still"
"Bull006Win","characters.sc","bull_006_win"
"Bull006WinLoop","characters.sc","bull_006_winLoop"
"Bull006Lose","characters.sc","bull_006_lose"
"Bull006LoseLoop","characters.sc","bull_006_loseLoop"
"Bull006Still","characters.sc","bull_006_still"
"Jacky004Win","characters.sc","jacky_004_win"
"Jacky004WinLoop","characters.sc","jacky_004_winLoop"
"Jacky004Lose","characters.sc","jacky_004_lose"
"Jacky004LoseLoop","characters.sc","jacky_004_loseLoop"
"Jacky004Still","characters.sc","jacky_004_still"
"Sandy003Win","characters.sc","sandy_003_win"
"Sandy003WinLoop","characters.sc","sandy_003_winLoop"
"Sandy003Lose","characters.sc","sandy_003_lose"
"Sandy003LoseLoop","characters.sc","sandy_003_loseLoop"
"Sandy003Still","characters.sc","sandy_003_still"
"Brock003Win","characters.sc","brock_003_win"
"Brock003WinLoop","characters.sc","brock_003_winLoop"
"Brock003Lose","characters.sc","brock_003_lose"
"Brock003LoseLoop","characters.sc","brock_003_loseLoop"
"Brock003Still","characters.sc","brock_003_still"
"Emz003Still","characters.sc","emz_003_still"
"Emz003Win","characters.sc","emz_003_win"
"Emz003WinLoop","characters.sc","emz_003_winLoop"
"Emz003Lose","characters.sc","emz_003_lose"
"Emz003LoseLoop","characters.sc","emz_003_loseLoop"
"Penny003Win","characters.sc","penny_003_win"
"Penny003WinLoop","characters.sc","penny_003_winLoop"
"Penny003Lose","characters.sc","penny_003_lose"
"Penny003LoseLoop","characters.sc","penny_003_loseLoop"
"Penny003Still","characters.sc","penny_003_still"
"Penny004Win","characters.sc","penny_004_win"
"Penny004WinLoop","characters.sc","penny_004_winLoop"
"Penny004Lose","characters.sc","penny_004_lose"
"Penny004LoseLoop","characters.sc","penny_004_loseLoop"
"Penny004Still","characters.sc","penny_004_still"
"Belle004Win","characters.sc","belle_004_win"
"Belle004WinLoop","characters.sc","belle_004_Winloop"
"Belle004Lose","characters.sc","belle_004_lose"
"Belle004LoseLoop","characters.sc","belle_004_loseLoop"
"Belle004Still","characters.sc","belle_004_still"
"BronsonWin","characters.sc","bronson_def_win"
"BronsonWinLoop","characters.sc","bronson_def_winLoop"
"BronsonLose","characters.sc","bronson_def_lose"
"BronsonLoseLoop","characters.sc","bronson_def_loseLoop"
"BronsonStill","characters.sc","bronson_def_still"
"Bronson002Win","characters.sc","bronson_002_win"
"Bronson002WinLoop","characters.sc","bronson_002_winLoop"
"Bronson002Lose","characters.sc","bronson_002_lose"
"Bronson002LoseLoop","characters.sc","bronson_002_loseLoop"
"Bronson002Still","characters.sc","bronson_002_still"
"Colt005Still","characters.sc","colt_005_still"
"Colt005Win","characters.sc","colt_005_win"
"Colt005WinLoop","characters.sc","colt_005_winLoop"
"Colt005Lose","characters.sc","colt_005_lose"
"Colt005LoseLoop","characters.sc","colt_005_loseLoop"
"Fang003Win","characters.sc","fang_003_win"
"Fang003WinLoop","characters.sc","fang_003_winLoop"
"Fang003Lose","characters.sc","fang_003_lose"
"Fang003LoseLoop","characters.sc","fang_003_loseLoop"
"Fang003Still","characters.sc","fang_003_still"
"OtisStill","characters.sc","otis_def_still"
"OtisWin","characters.sc","otis_def_win"
"OtisWinLoop","characters.sc","otis_def_winLoop"
"OtisLose","characters.sc","otis_def_lose"
"OtisLoseLoop","characters.sc","otis_def_loseLoop"
"Otis002Still","characters.sc","otis_002_still"
"Otis002Win","characters.sc","otis_002_win"
"Otis002WinLoop","characters.sc","otis_002_winLoop"
"Otis002Lose","characters.sc","otis_002_lose"
"Otis002LoseLoop","characters.sc","otis_002_loseLoop"
"MandyStill","characters.sc","mandy_def_still"
"MandyWin","characters.sc","mandy_def_win"
"MandyWinLoop","characters.sc","mandy_def_winLoop"
"MandyLose","characters.sc","mandy_def_lose"
"MandyLoseLoop","characters.sc","mandy_def_loseLoop"
"Darryl003Still","characters.sc","darryl_003_still"
"Darryl003Win","characters.sc","darryl_003_win"
"Darryl003WinLoop","characters.sc","darryl_003_winLoop"
"Darryl003Lose","characters.sc","darryl_003_lose"
"Darryl003LoseLoop","characters.sc","darryl_003_loseLoop"
"Amber003Win","characters.sc","amber_003_win"
"Amber003WinLoop","characters.sc","amber_003_winLoop"
"Amber003Lose","characters.sc","amber_003_lose"
"Amber003LoseLoop","characters.sc","amber_003_loseLoop"
"Amber003Still","characters.sc","amber_003_still"
"Bronson003Win","characters.sc","bronson_003_win"
"Bronson003WinLoop","characters.sc","bronson_003_winLoop"
"Bronson003Lose","characters.sc","bronson_003_lose"
"Bronson003LoseLoop","characters.sc","bronson_003_loseLoop"
"Bronson003Still","characters.sc","bronson_003_still"
"Ash004Win","characters.sc","ash_004_win"
"Ash004WinLoop","characters.sc","ash_004_winLoop"
"Ash004Lose","characters.sc","ash_004_lose"
"Ash004LoseLoop","characters.sc","ash_004_loseLoop"
"Ash004Still","characters.sc","ash_004_still"
"Ash005Win","characters.sc","ash_005_win"
"Ash005WinLoop","characters.sc","ash_005_winLoop"
"Ash005Lose","characters.sc","ash_005_lose"
"Ash005LoseLoop","characters.sc","ash_005_loseLoop"
"Ash005Still","characters.sc","ash_005_still"
"ChesterStill","characters.sc","chester_def_still"
"ChesterWin","characters.sc","chester_def_win"
"ChesterWinLoop","characters.sc","chester_def_winLoop"
"ChesterLose","characters.sc","chester_def_lose"
"ChesterLoseLoop","characters.sc","chester_def_loseLoop"
"Mandy002Still","characters.sc","mandy_002_still"
"Mandy002Win","characters.sc","mandy_002_win"
"Mandy002WinLoop","characters.sc","mandy_002_winLoop"
"Mandy002Lose","characters.sc","mandy_002_lose"
"Mandy002LoseLoop","characters.sc","mandy_002_loseLoop"
"Buzz001Still","characters.sc","buzz_001_still"
"Buzz001Win","characters.sc","buzz_001_win"
"Buzz001WinLoop","characters.sc","buzz_001_winLoop"
"Buzz001Lose","characters.sc","buzz_001_lose"
"Buzz001LoseLoop","characters.sc","buzz_001_loseLoop"
"Nita004Still","characters.sc","nita_004_still"
"Nita004Win","characters.sc","nita_004_win"
"Nita004WinLoop","characters.sc","nita_004_winLoop"
"Nita004Lose","characters.sc","nita_004_lose"
"Nita004LoseLoop","characters.sc","nita_004_loseLoop"
"GrayStill","characters.sc","gray_def_still"
"GrayWin","characters.sc","gray_def_win"
"GrayWinLoop","characters.sc","gray_def_winLoop"
"GrayLose","characters.sc","gray_def_lose"
"GrayLoseLoop","characters.sc","gray_def_loseLoop"
"Griff001Still","characters.sc","griff_001_still"
"Griff001Win","characters.sc","griff_001_win"
"Griff001WinLoop","characters.sc","griff_001_winLoop"
"Griff001Lose","characters.sc","griff_001_lose"
"Griff001LoseLoop","characters.sc","griff_001_loseLoop"
"Gus002Still","characters.sc","gus_002_still"
"Gus002Win","characters.sc","gus_002_win"
"Gus002WinLoop","characters.sc","gus_002_winLoop"
"Gus002Lose","characters.sc","gus_002_lose"
"Gus002LoseLoop","characters.sc","gus_002_loseLoop"
"Chester002Still","characters.sc","chester_002_still"
"Chester002Win","characters.sc","chester_002_win"
"Chester002WinLoop","characters.sc","chester_002_winLoop"
"Chester002Lose","characters.sc","chester_002_lose"
"Chester002LoseLoop","characters.sc","chester_002_loseLoop"
"Bronson004Win","characters.sc","bronson_004_win"
"Bronson004WinLoop","characters.sc","bronson_004_winLoop"
"Bronson004Lose","characters.sc","bronson_004_lose"
"Bronson004LoseLoop","characters.sc","bronson_004_loseLoop"
"Bronson004Still","characters.sc","bronson_004_still"
"Eve003Win","characters.sc","eve_003_win"
"Eve003WinLoop","characters.sc","eve_003_winLoop"
"Eve003Lose","characters.sc","eve_003_lose"
"Eve003LoseLoop","characters.sc","eve_003_loseLoop"
"Eve003Still","characters.sc","eve_003_still"
"Jessie004Still","characters.sc","jessie_004_still"
"Jessie004Win","characters.sc","jessie_004_win"
"Jessie004WinLoop","characters.sc","jessie_004_winLoop"
"Jessie004Lose","characters.sc","jessie_004_lose"
"Jessie004LoseLoop","characters.sc","jessie_004_loseLoop"
"Jessie005Still","characters.sc","jessie_005_still"
"Jessie005Win","characters.sc","jessie_005_win"
"Jessie005WinLoop","characters.sc","jessie_005_winLoop"
"Jessie005Lose","characters.sc","jessie_005_lose"
"Jessie005LoseLoop","characters.sc","jessie_005_loseLoop"
"Penny005Win","characters.sc","penny_005_win"
"Penny005WinLoop","characters.sc","penny_005_winLoop"
"Penny005Lose","characters.sc","penny_005_lose"
"Penny005LoseLoop","characters.sc","penny_005_loseLoop"
"Penny005Still","characters.sc","penny_005_still"
"Lolla005Win","characters.sc","lolla_005_win"
"Lolla005WinLoop","characters.sc","lolla_005_winLoop"
"Lolla005Lose","characters.sc","lolla_005_lose"
"Lolla005LoseLoop","characters.sc","lolla_005_loseLoop"
"Lolla005Still","characters.sc","lolla_005_still"
"Dyna004Still","characters.sc","dyna_004_still"
"Dyna004Win","characters.sc","dyna_004_win"
"Dyna004WinLoop","characters.sc","dyna_004_winLoop"
"Dyna004Lose","characters.sc","dyna_004_lose"
"Dyna004LoseLoop","characters.sc","dyna_004_loseLoop"
"Otis003Still","characters.sc","otis_003_still"
"Otis003Win","characters.sc","otis_003_win"
"Otis003WinLoop","characters.sc","otis_003_winLoop"
"Otis003Lose","characters.sc","otis_003_lose"
"Otis003LoseLoop","characters.sc","otis_003_loseLoop"
"Janet003Win","characters.sc","janet_003_win"
"Janet003WinLoop","characters.sc","janet_003_winLoop"
"Janet003Lose","characters.sc","janet_003_lose"
"Janet003LoseLoop","characters.sc","janet_003_loseLoop"
"Janet003Still","characters.sc","janet_003_still"
"Janet003Profile","characters.sc","janet_003_profile"
"Carl008Win","characters.sc","carl_008_win"
"Carl008WinLoop","characters.sc","carl_008_winLoop"
"Carl008Lose","characters.sc","carl_008_lose"
"Carl008LoseLoop","characters.sc","carl_008_loseLoop"
"Carl008Still","characters.sc","carl_008_still"
"Piper005Win","characters.sc","piper_005_win"
"Piper005WinLoop","characters.sc","piper_005_winLoop"
"Piper005Lose","characters.sc","piper_005_lose"
"Piper005LoseLoop","characters.sc","piper_005_loseLoop"
"Piper005Still","characters.sc","piper_005_still"
"Nani004Still","characters.sc","nani_004_still"
"Nani004Win","characters.sc","nani_004_win"
"Nani004WinLoop","characters.sc","nani_004_winLoop"
"Nani004Lose","characters.sc","nani_004_lose"
"Nani004LoseLoop","characters.sc","nani_004_loseLoop"
"Bull007Win","characters.sc","bull_007_win"
"Bull007WinLoop","characters.sc","bull_007_winLoop"
"Bull007Lose","characters.sc","bull_007_lose"
"Bull007LoseLoop","characters.sc","bull_007_loseLoop"
"Bull007Still","characters.sc","bull_007_still"
"Primo009Win","characters.sc","primo_009_win"
"Primo009WinLoop","characters.sc","primo_009_winLoop"
"Primo009Lose","characters.sc","primo_009_lose"
"Primo009LoseLoop","characters.sc","primo_009_loseLoop"
"Primo009Still","characters.sc","primo_009_still"
"Gray002Still","characters.sc","gray_002_still"
"Gray002Win","characters.sc","gray_002_win"
"Gray002WinLoop","characters.sc","gray_002_winLoop"
"Gray002Lose","characters.sc","gray_002_lose"
"Gray002LoseLoop","characters.sc","gray_002_loseLoop"
